HEADER
LISTA DEL SORTEO EXTRAORDINARIO NO. 411
|PRIMER PREMIO 46502 ||| SEGUNDO PREMIO 21676 ||| TERCER PREMIO 11390|
REINTEGROS 2,6 ,0
FECHA DEL SORTEO: 09/05/2026 --- FECHA DE CADUCIDAD: 09/11/2026
VER LISTA DE COMBINACIONES
04023 P .... 15,000.00
VENDIDO POR PERSONA CON DISCAPACIDAD VISUAL RUDY ROBERTO LEPE LÓPEZ, DE CUYOTENANGO, SUCHITEPÉQUEZ
04102 DT .... 600.00
04202 DT .... 600.00
04230 PR .... 8,150.00
VENDIDO POR CÉSAR AUGUSTO RODAS SOLÍS, DE COATEPEQUE, QUETZALTENANGO
04302 DT .... 600.00
04390 TT .... 900.00
04402 DT .... 600.00
04502 TT .... 1,200.00
04602 DT .... 600.00
04676 TT .... 1,000.00
04702 DT .... 600.00
04802 DT .... 600.00
04834 P .... 1,200.00
04865 P .... 1,200.00
04902 DT .... 600.00

CINCO MIL
05002 DT .... 600.00
05102 DT .... 600.00
05202 DT .... 600.00
05302 DT .... 600.00
05339 P .... 1,200.00
05390 TT .... 900.00
05402 DT .... 600.00
05407 P .... 600.00
05408 P .... 600.00
05502 TT .... 1,200.00
05602 DT .... 600.00
05676 TT .... 1,000.00
05702 DT .... 600.00
05802 DT .... 600.00
05840 PR .... 1,350.00
05902 DT .... 600.00

SEIS MIL
06002 DT .... 600.00
06102 DT .... 600.00
06202 DT .... 600.00
06257 P .... 800.00
06302 DT .... 600.00
06380 PR .... 1,450.00
06390 TT .... 900.00
06402 DT .... 600.00
06420 PR .... 750.00
06502 TT .... 1,200.00
06602 DT .... 600.00
06639 P .... 600.00
06676 TT .... 1,000.00
06702 DT .... 600.00
06784 P .... 600.00
06802 DT .... 600.00
06890 PR .... 8,150.00
VENDIDO POR BALTAZAR IMUL PÚ, DE ESTA CAPITAL
06902 DT .... 600.00

SIETE MIL
07002 DT .... 600.00
07102 DT .... 600.00
07202 DT .... 600.00
07205 P .... 600.00
07302 DT .... 600.00
07318 P .... 1,200.00
07390 TT .... 900.00
07402 DT .... 600.00
07482 PR .... 950.00
07502 TT .... 1,200.00
07602 DT .... 600.00
07676 TT .... 1,000.00
07702 DT .... 600.00
07802 DT .... 600.00
07863 P .... 1,200.00
07902 DT .... 600.00
07965 P .... 2,000.00
VENDIDO POR MIGUEL ANGEL CAMEY RIVERA, DE ESTA CAPITAL

OCHO MIL
08002 DT .... 600.00
08102 DT .... 600.00
08173 P .... 1,300.00
08202 DT .... 600.00
08221 P .... 600.00
08302 DT .... 600.00
08303 P .... 800.00
08390 TT .... 900.00
08402 DT .... 600.00
08500 PR .... 8,150.00
VENDIDO POR VICTOR VICENTE REYES PÉREZ, DE COATEPEQUE, QUETZALTENANGO
08502 TT .... 1,200.00
08602 DT .... 600.00
08676 TT .... 1,000.00
08701 P .... 600.00
08702 DT .... 600.00
08802 DT .... 600.00
08902 DT .... 600.00
08904 P .... 600.00
08950 PR .... 950.00

NUEVE MIL
09002 DT .... 600.00
09052 PR .... 1,450.00
09102 DT .... 600.00
09202 DT .... 600.00
09302 DT .... 600.00
09390 TT .... 900.00
09402 DT .... 600.00
09502 TT .... 1,200.00
09602 DT .... 600.00
09664 P .... 1,300.00
09676 TT .... 1,000.00
09702 DT .... 600.00
09802 DT .... 600.00
09902 DT .... 600.00
09943 P .... 600.00

DIEZ MIL
10002 DT .... 600.00
10102 DT .... 600.00
10202 DT .... 600.00
10302 DT .... 600.00
10390 TT .... 900.00
10402 DT .... 600.00
10502 TT .... 1,200.00
10602 DT .... 600.00
10666 PR .... 950.00
10676 TT .... 1,000.00
10702 DT .... 600.00
10802 DT .... 600.00
10902 DT .... 600.00
10926 PR .... 950.00
10940 PR .... 750.00

ONCE MIL
11002 DT .... 600.00
11102 DT .... 600.00
11202 DT .... 600.00
11301 C .... 900.00
11302 CDT .... 1,500.00
11303 C .... 900.00
11304 C .... 900.00
11305 C .... 900.00
11306 CR .... 1,050.00
11307 C .... 900.00
11308 C .... 900.00
11309 C .... 900.00
11310 CR .... 1,050.00
11311 C .... 900.00
11312 CR .... 1,050.00
11313 C .... 900.00
11314 C .... 900.00
11315 C .... 900.00
11316 CR .... 1,050.00
11317 C .... 900.00
11318 C .... 900.00
11319 C .... 900.00
11320 CR .... 1,050.00
11321 C .... 900.00
11322 CR .... 1,050.00
11323 C .... 900.00
11324 C .... 900.00
11325 C .... 900.00
11326 CR .... 1,050.00
11327 C .... 900.00
11328 C .... 900.00
11329 C .... 900.00
11330 CR .... 1,050.00
11331 C .... 900.00
11332 CR .... 1,050.00
11333 C .... 900.00
11334 C .... 900.00
11335 C .... 900.00
11336 CR .... 1,050.00
11337 C .... 900.00
11338 C .... 900.00
11339 C .... 900.00
11340 CR .... 1,050.00
11341 C .... 900.00
11342 CR .... 1,050.00
11343 C .... 900.00
11344 C .... 900.00
11345 C .... 900.00
11346 CR .... 1,050.00
11347 C .... 900.00
11348 C .... 900.00
11349 C .... 900.00
11350 CR .... 1,050.00
11351 C .... 900.00
11352 CR .... 1,050.00
11353 C .... 900.00
11354 C .... 900.00
11355 C .... 900.00
11356 CR .... 1,050.00
11357 C .... 900.00
11358 C .... 900.00
11359 C .... 900.00
11360 CR .... 1,050.00
11361 C .... 900.00
11362 CR .... 1,050.00
11363 C .... 900.00
11364 C .... 900.00
11365 C .... 900.00
11366 CR .... 1,050.00
11367 C .... 900.00
11368 C .... 900.00
11369 C .... 900.00
11370 CR .... 1,050.00
11371 C .... 900.00
11372 CR .... 1,050.00
11373 C .... 900.00
11374 C .... 900.00
11375 C .... 900.00
11376 CR .... 1,050.00
11377 C .... 900.00
11378 C .... 900.00
11379 C .... 900.00
11380 CR .... 1,050.00
11381 C .... 900.00
11382 CR .... 1,050.00
11383 C .... 900.00
11384 C .... 900.00
11385 C .... 900.00
11386 CR .... 1,050.00
11387 C .... 900.00
11388 P .... 6,000.00
VENDIDO POR BALTAZAR IMUL PÚ, DE ESTA CAPITAL
11389 P .... 6,000.00
VENDIDO POR YASMIN VALERIA CAMPOS, DE ESTA CAPITAL
11390 P .... 150,000.00
VENDIDO POR JUAN ERNESTO CAMAJÁ BENITO, DE ESTA CAPITAL
11391 P .... 6,000.00
VENDIDO POR EDIN ADRIAN SOTO SALAZAR, DE PUERTO BARRIOS, IZABAL
11392 PR .... 6,150.00
VENDIDO POR PERSONA CON DISCAPACIDAD VISUAL EDGAR CATARINO BRÁN GARCÍA, DE ESTA CAPITAL
11393 C .... 900.00
11394 C .... 900.00
11395 C .... 900.00
11396 CR .... 1,050.00
11397 C .... 900.00
11398 C .... 900.00
11399 C .... 900.00
11400 CR .... 1,050.00
11402 DT .... 600.00
11432 PR .... 950.00
11474 P .... 600.00
11502 TT .... 1,200.00
11602 DT .... 600.00
11676 TT .... 1,000.00
11702 DT .... 600.00
11765 P .... 600.00
11802 DT .... 600.00
11902 DT .... 600.00

DOCE MIL
12002 DT .... 600.00
12010 PR .... 750.00
12071 P .... 1,200.00
12081 P .... 1,200.00
12102 DT .... 600.00
12202 DT .... 600.00
12271 P .... 1,200.00
12302 DT .... 600.00
12390 TT .... 900.00
12402 DT .... 600.00
12502 TT .... 1,200.00
12602 DT .... 600.00
12626 PR .... 1,450.00
12676 TT .... 1,000.00
12702 DT .... 600.00
12766 PR .... 950.00
12802 DT .... 600.00
12837 P .... 8,000.00
VENDIDO POR FRANCI OTTONIEL ARDIANO MÉRIDA, DE COATEPEQUE, QUETZALTENANGO
12902 DT .... 600.00

TRECE MIL
13002 DT .... 600.00
13054 P .... 600.00
13102 DT .... 600.00
13202 DT .... 600.00
13302 DT .... 600.00
13390 TT .... 900.00
13402 DT .... 600.00
13502 TT .... 1,200.00
13602 DT .... 600.00
13650 PR .... 15,150.00
VENDIDO POR PERSONA CON DISCAPACIDAD VISUAL RICARDO CORONADO GARCÍA, DE ESTA CAPITAL
13676 TT .... 1,000.00
13702 DT .... 600.00
13717 P .... 600.00
13735 P .... 1,300.00
13802 DT .... 600.00
13902 DT .... 600.00
13965 P .... 800.00

CATORCE MIL
14002 DT .... 600.00
14080 PR .... 2,150.00
VENDIDO POR BALTAZAR QUINILLA CHIVALAN, DE ANTIGUA GUATEMALA, SACATEPÉQUEZ
14102 DT .... 600.00
14202 DT .... 600.00
14208 P .... 600.00
14214 P .... 600.00
14302 DT .... 600.00
14390 TT .... 900.00
14402 DT .... 600.00
14448 P .... 800.00
14502 TT .... 1,200.00
14602 DT .... 600.00
14676 TT .... 1,000.00
14702 DT .... 600.00
14802 DT .... 600.00
14902 DT .... 600.00

QUINCE MIL
15002 DT .... 600.00
15008 P .... 1,300.00
15102 DT .... 600.00
15142 PR .... 950.00
15202 DT .... 600.00
15208 P .... 800.00
15302 DT .... 600.00
15390 TT .... 900.00
15400 PR .... 5,150.00
VENDIDO POR TELEMARKETING LOTERÍA SANTA LUCÍA, DE ESTA CAPITAL
15402 DT .... 600.00
15426 PR .... 1,350.00
15502 TT .... 1,200.00
15602 DT .... 600.00
15676 TT .... 1,000.00
15702 DT .... 600.00
15802 DT .... 600.00
15902 DT .... 600.00

DIECISEIS MIL
16002 DT .... 600.00
16046 PR .... 950.00
16102 DT .... 600.00
16202 DT .... 600.00
16302 DT .... 600.00
16384 P .... 2,000.00
VENDIDO POR MARIA LUISA GARRIDO RAMÍREZ, DE VILLA CANALES, GUATEMALA
16390 TT .... 900.00
16402 DT .... 600.00
16460 PR .... 950.00
16483 P .... 5,000.00
VENDIDO POR CARLOS FERNANDO AGUARE YAT, DE ANTIGUA GUATEMALA, SACATEPÉQUEZ
16502 TT .... 1,200.00
16533 P .... 1,200.00
16602 DT .... 600.00
16676 TT .... 1,000.00
16702 DT .... 600.00
16802 DT .... 600.00
16902 DT .... 600.00

DIECISIETE MIL
17002 DT .... 600.00
17102 DT .... 600.00
17183 P .... 600.00
17202 DT .... 600.00
17302 DT .... 600.00
17308 P .... 2,000.00
VENDIDO POR TELEMARKETING LOTERÍA SANTA LUCÍA, DE ESTA CAPITAL
17390 TT .... 900.00
17402 DT .... 600.00
17501 P .... 1,200.00
17502 TT .... 1,200.00
17602 DT .... 600.00
17676 TT .... 1,000.00
17702 DT .... 600.00
17802 DT .... 600.00
17902 DT .... 600.00

DIECIOCHO MIL
18002 DT .... 600.00
18024 P .... 600.00
18102 DT .... 600.00
18184 P .... 1,300.00
18202 DT .... 600.00
18302 DT .... 600.00
18320 PR .... 1,350.00
18322 PR .... 750.00
18390 TT .... 900.00
18402 DT .... 600.00
18404 P .... 800.00
18430 PR .... 1,450.00
18502 TT .... 1,200.00
18517 P .... 600.00
18602 DT .... 600.00
18636 PR .... 1,450.00
18676 TT .... 1,000.00
18702 DT .... 600.00
18802 DT .... 600.00
18847 P .... 600.00
18884 P .... 800.00
18902 DT .... 600.00
18957 P .... 2,000.00
VENDIDO POR TELEMARKETING LOTERÍA SANTA LUCÍA, DE ESTA CAPITAL

DIECINUEVE MIL
19002 DT .... 600.00
19102 DT .... 600.00
19202 DT .... 600.00
19302 DT .... 600.00
19390 TT .... 900.00
19402 DT .... 600.00
19502 TT .... 1,200.00
19602 DT .... 600.00
19676 TT .... 1,000.00
19702 DT .... 600.00
19719 P .... 1,300.00
19802 DT .... 600.00
19808 P .... 800.00
19902 DT .... 600.00

VEINTE MIL
20002 DT .... 600.00
20045 P .... 600.00
20090 PR .... 950.00
20102 DT .... 600.00
20165 P .... 600.00
20202 DT .... 600.00
20302 DT .... 600.00
20390 TT .... 900.00
20402 DT .... 600.00
20502 TT .... 1,200.00
20602 DT .... 600.00
20676 TT .... 1,000.00
20702 DT .... 600.00
20729 P .... 600.00
20802 DT .... 600.00
20902 DT .... 600.00

VEINTIUN MIL
21002 DT .... 600.00
21102 DT .... 600.00
21202 DT .... 600.00
21302 DT .... 600.00
21371 P .... 800.00
21390 TT .... 900.00
21402 DT .... 600.00
21502 TT .... 1,200.00
21601 C .... 1,000.00
21602 CDT .... 1,600.00
21603 C .... 1,000.00
21604 C .... 1,000.00
21605 C .... 1,000.00
21606 CR .... 1,150.00
21607 C .... 1,000.00
21608 C .... 1,000.00
21609 C .... 1,000.00
21610 CR .... 1,150.00
21611 C .... 1,000.00
21612 CR .... 1,150.00
21613 C .... 1,000.00
21614 C .... 1,000.00
21615 C .... 1,000.00
21616 CR .... 1,150.00
21617 C .... 1,000.00
21618 C .... 1,000.00
21619 C .... 1,000.00
21620 CR .... 1,150.00
21621 C .... 1,000.00
21622 CR .... 1,150.00
21623 C .... 1,000.00
21624 C .... 1,000.00
21625 C .... 1,000.00
21626 CR .... 1,150.00
21627 C .... 1,000.00
21628 C .... 1,000.00
21629 C .... 1,000.00
21630 CR .... 1,150.00
21631 C .... 1,000.00
21632 CR .... 1,150.00
21633 C .... 1,000.00
21634 C .... 1,000.00
21635 C .... 1,000.00
21636 CR .... 1,150.00
21637 C .... 1,000.00
21638 C .... 1,000.00
21639 C .... 1,000.00
21640 CR .... 1,150.00
21641 C .... 1,000.00
21642 CR .... 1,150.00
21643 C .... 1,000.00
21644 C .... 1,000.00
21645 C .... 1,000.00
21646 CR .... 1,150.00
21647 C .... 1,000.00
21648 C .... 1,000.00
21649 C .... 1,000.00
21650 CR .... 1,150.00
21651 C .... 1,000.00
21652 CR .... 1,150.00
21653 C .... 1,000.00
21654 C .... 1,000.00
21655 C .... 1,000.00
21656 CR .... 1,150.00
21657 C .... 1,000.00
21658 C .... 1,000.00
21659 C .... 1,000.00
21660 CR .... 1,150.00
21661 C .... 1,000.00
21662 CR .... 1,150.00
21663 C .... 1,000.00
21664 C .... 1,000.00
21665 C .... 1,000.00
21666 CR .... 1,150.00
21667 C .... 1,000.00
21668 C .... 1,000.00
21669 C .... 1,000.00
21670 CR .... 1,150.00
21671 C .... 1,000.00
21672 CR .... 1,150.00
21673 C .... 1,000.00
21674 P .... 10,000.00
VENDIDO POR PERSONA CON DISCAPACIDAD VISUAL ENRIQUE GIRÓN OCHOA, DE ESCUINTLA, ESCUINTLA
21675 P .... 10,000.00
VENDIDO POR OSLAN MENCOS GALICIA, DE SAN PEDRO SACATEPÉQUEZ, SAN MARCOS
21676 P .... 300,000.00
VENDIDO POR TELEMARKETING LOTERÍA SANTA LUCÍA, DE ESTA CAPITAL
21677 P .... 10,000.00
VENDIDO POR BRIGITTE IVON MORALES CIFUENTES, DE ESTA CAPITAL
21678 P .... 10,000.00
VENDIDO POR JULIO ROBERTO CATÚ GONZALEZ, DE ESTA CAPITAL
21679 C .... 1,000.00
21680 CR .... 1,150.00
21681 C .... 1,000.00
21682 CR .... 1,150.00
21683 C .... 1,000.00
21684 C .... 1,000.00
21685 C .... 1,000.00
21686 CR .... 1,150.00
21687 C .... 1,000.00
21688 C .... 1,000.00
21689 C .... 1,000.00
21690 CR .... 1,150.00
21691 C .... 1,000.00
21692 CR .... 1,150.00
21693 C .... 1,000.00
21694 C .... 1,000.00
21695 C .... 1,000.00
21696 CR .... 1,150.00
21697 C .... 1,000.00
21698 C .... 1,000.00
21699 C .... 1,000.00
21700 CR .... 1,150.00
21702 DT .... 600.00
21802 DT .... 600.00
21902 DT .... 600.00

VEINTIDOS MIL
22002 DT .... 600.00
22102 DT .... 600.00
22202 DT .... 600.00
22294 P .... 1,200.00
22302 DT .... 600.00
22390 TT .... 900.00
22402 DT .... 600.00
22454 P .... 8,000.00
VENDIDO POR MARÍA REYNOSO DE LEÓN DE SOCH, DE ESTA CAPITAL
22502 TT .... 1,200.00
22602 DT .... 600.00
22676 TT .... 1,000.00
22702 DT .... 600.00
22802 DT .... 600.00
22845 P .... 1,300.00
22902 DT .... 600.00

VEINTITRES MIL
23002 DT .... 600.00
23102 DT .... 600.00
23122 PR .... 5,150.00
VENDIDO POR ELDER ROEL MAZARIEGOS CONTRERAS, DE VILLA NUEVA, GUATEMALA
23191 P .... 800.00
23202 DT .... 600.00
23302 DT .... 600.00
23303 P .... 800.00
23390 TT .... 900.00
23402 DT .... 600.00
23502 TT .... 1,200.00
23602 DT .... 600.00
23676 TT .... 1,000.00
23702 DT .... 600.00
23802 DT .... 600.00
23814 P .... 600.00
23876 PR .... 750.00
23902 DT .... 600.00

VEINTICUATRO MIL
24002 DT .... 600.00
24102 DT .... 600.00
24202 DT .... 600.00
24256 PR .... 5,150.00
VENDIDO POR PERSONA CON DISCAPACIDAD VISUAL VILMA HERMINIA BENITES RIVERA, DE ESTA CAPITAL
24302 DT .... 600.00
24390 TT .... 900.00
24402 DT .... 600.00
24502 TT .... 1,200.00
24543 P .... 1,300.00
24602 DT .... 600.00
24676 TT .... 1,000.00
24692 PR .... 750.00
24702 DT .... 600.00
24802 DT .... 600.00
24887 P .... 600.00
24902 DT .... 600.00
24912 PR .... 2,150.00
VENDIDO POR JUAN MOISES GUTIERREZ GUTIERREZ, DE SANTA LUCÍA COTZUMALGUAPA, ESCUINTLA
24919 P .... 600.00

VEINTICINCO MIL
25002 DT .... 600.00
25066 PR .... 1,450.00
25102 DT .... 600.00
25202 DT .... 600.00
25302 DT .... 600.00
25390 TT .... 900.00
25402 DT .... 600.00
25502 TT .... 1,200.00
25602 DT .... 600.00
25676 TT .... 1,000.00
25702 DT .... 600.00
25711 P .... 600.00
25725 P .... 1,300.00
25802 DT .... 600.00
25902 DT .... 600.00

VEINTISEIS MIL
26002 DT .... 600.00
26097 P .... 1,300.00
26102 DT .... 600.00
26142 PR .... 950.00
26202 DT .... 600.00
26228 P .... 1,200.00
26302 DT .... 600.00
26390 TT .... 900.00
26402 DT .... 600.00
26502 TT .... 1,200.00
26602 DT .... 600.00
26676 TT .... 1,000.00
26702 DT .... 600.00
26749 P .... 1,200.00
26802 DT .... 600.00
26902 DT .... 600.00

VEINTISIETE MIL
27002 DT .... 600.00
27102 DT .... 600.00
27141 P .... 800.00
27191 P .... 1,200.00
27202 DT .... 600.00
27247 P .... 600.00
27302 DT .... 600.00
27390 TT .... 900.00
27402 DT .... 600.00
27464 P .... 600.00
27502 TT .... 1,200.00
27549 P .... 600.00
27602 DT .... 600.00
27676 TT .... 1,000.00
27702 DT .... 600.00
27802 DT .... 600.00
27902 DT .... 600.00
27944 P .... 1,200.00

VEINTIOCHO MIL
28002 DT .... 600.00
28102 DT .... 600.00
28202 DT .... 600.00
28232 PR .... 750.00
28302 DT .... 600.00
28353 P .... 2,000.00
VENDIDO POR MATEO HUMBERTO MORALES PÉREZ, DE ESTA CAPITAL
28366 PR .... 950.00
28390 TT .... 900.00
28402 DT .... 600.00
28502 TT .... 1,200.00
28567 P .... 2,000.00
VENDIDO POR JUANA MARÍA REYNOSO HERNÁNDEZ, DE ESTA CAPITAL
28602 DT .... 600.00
28676 TT .... 1,000.00
28702 DT .... 600.00
28802 DT .... 600.00
28902 DT .... 600.00

VEINTINUEVE MIL
29002 DT .... 600.00
29102 DT .... 600.00
29110 PR .... 750.00
29202 DT .... 600.00
29263 P .... 800.00
29302 DT .... 600.00
29390 TT .... 900.00
29402 DT .... 600.00
29502 TT .... 1,200.00
29602 DT .... 600.00
29676 TT .... 1,000.00
29702 DT .... 600.00
29802 DT .... 600.00
29902 DT .... 600.00

TREINTA MIL
30002 DT .... 600.00
30102 DT .... 600.00
30140 PR .... 750.00
30147 P .... 800.00
30202 DT .... 600.00
30251 P .... 800.00
30259 P .... 600.00
30302 DT .... 600.00
30390 TT .... 900.00
30402 DT .... 600.00
30482 PR .... 950.00
30502 TT .... 1,200.00
30602 DT .... 600.00
30676 TT .... 1,000.00
30702 DT .... 600.00
30802 DT .... 600.00
30902 DT .... 600.00

TREINTA Y UN MIL
31002 DT .... 600.00
31102 DT .... 600.00
31149 P .... 15,000.00
VENDIDO POR PERSONA CON DISCAPACIDAD VISUAL MARVELI YOJANA PEREZ ARIAS DE SAMAYOA, DE ESTA CAPITAL
31191 P .... 600.00
31202 DT .... 600.00
31302 DT .... 600.00
31390 TT .... 900.00
31402 DT .... 600.00
31419 P .... 1,300.00
31432 PR .... 1,450.00
31502 TT .... 1,200.00
31602 DT .... 600.00
31615 P .... 1,300.00
31676 TT .... 1,000.00
31702 DT .... 600.00
31717 P .... 5,000.00
VENDIDO POR PERSONA CON DISCAPACIDAD VISUAL BYRON GUSTAVO ALDANA SEGURA, DE VILLA NUEVA, GUATEMALA
31802 DT .... 600.00
31863 P .... 1,200.00
31902 DT .... 600.00

TREINTA Y DOS MIL
32002 DT .... 600.00
32102 DT .... 600.00
32202 DT .... 600.00
32302 DT .... 600.00
32390 TT .... 900.00
32402 DT .... 600.00
32502 TT .... 1,200.00
32565 P .... 1,200.00
32602 DT .... 600.00
32676 TT .... 1,000.00
32702 DT .... 600.00
32802 DT .... 600.00
32844 P .... 800.00
32902 DT .... 600.00

TREINTA Y TRES MIL
33002 DT .... 600.00
33102 DT .... 600.00
33202 DT .... 600.00
33269 P .... 1,300.00
33296 PR .... 750.00
33302 DT .... 600.00
33390 TT .... 900.00
33402 DT .... 600.00
33499 P .... 600.00
33502 TT .... 1,200.00
33602 DT .... 600.00
33676 TT .... 1,000.00
33702 DT .... 600.00
33724 P .... 800.00
33802 DT .... 600.00
33902 DT .... 600.00
33912 PR .... 750.00

TREINTA Y CUATRO MIL
34002 DT .... 600.00
34102 DT .... 600.00
34196 PR .... 750.00
34202 DT .... 600.00
34302 DT .... 600.00
34390 TT .... 900.00
34402 DT .... 600.00
34502 TT .... 1,200.00
34602 DT .... 600.00
34676 TT .... 1,000.00
34702 DT .... 600.00
34779 P .... 1,200.00
34787 P .... 600.00
34802 DT .... 600.00
34902 DT .... 600.00

TREINTA Y CINCO MIL
35002 DT .... 600.00
35102 DT .... 600.00
35202 DT .... 600.00
35302 DT .... 600.00
35388 P .... 1,200.00
35390 TT .... 900.00
35402 DT .... 600.00
35502 TT .... 1,200.00
35536 PR .... 750.00
35602 DT .... 600.00
35647 P .... 1,300.00
35676 TT .... 1,000.00
35702 DT .... 600.00
35802 DT .... 600.00
35831 P .... 2,000.00
VENDIDO POR MATEO HUMBERTO MORALES PÉREZ, DE ESTA CAPITAL
35902 DT .... 600.00

TREINTA Y SEIS MIL
36002 DT .... 600.00
36102 DT .... 600.00
36202 DT .... 600.00
36302 DT .... 600.00
36331 P .... 600.00
36390 TT .... 900.00
36402 DT .... 600.00
36502 TT .... 1,200.00
36602 DT .... 600.00
36618 P .... 5,000.00
VENDIDO POR TELEMARKETING LOTERÍA SANTA LUCÍA, DE ESTA CAPITAL
36676 TT .... 1,000.00
36702 DT .... 600.00
36802 DT .... 600.00
36902 DT .... 600.00

TREINTA Y SIETE MIL
37002 DT .... 600.00
37063 P .... 2,000.00
VENDIDO POR TELEMARKETING LOTERÍA SANTA LUCÍA, DE ESTA CAPITAL
37102 DT .... 600.00
37126 PR .... 750.00
37202 DT .... 600.00
37302 DT .... 600.00
37390 TT .... 900.00
37402 DT .... 600.00
37502 TT .... 1,200.00
37602 DT .... 600.00
37676 TT .... 1,000.00
37702 DT .... 600.00
37802 DT .... 600.00
37902 DT .... 600.00

TREINTA Y OCHO MIL
38002 DT .... 600.00
38102 DT .... 600.00
38112 PR .... 750.00
38202 DT .... 600.00
38302 DT .... 600.00
38377 P .... 1,200.00
38390 TT .... 900.00
38402 DT .... 600.00
38445 P .... 5,000.00
VENDIDO POR TELEMARKETING LOTERÍA SANTA LUCÍA, DE ESTA CAPITAL
38502 TT .... 1,200.00
38602 DT .... 600.00
38640 PR .... 2,150.00
VENDIDO POR TELEMARKETING LOTERÍA SANTA LUCÍA, DE ESTA CAPITAL
38676 TT .... 1,000.00
38702 DT .... 600.00
38748 P .... 800.00
38802 DT .... 600.00
38902 DT .... 600.00
38959 P .... 600.00

TREINTA Y NUEVE MIL
39002 DT .... 600.00
39027 P .... 800.00
39102 DT .... 600.00
39168 P .... 1,200.00
39191 P .... 1,200.00
39202 DT .... 600.00
39302 DT .... 600.00
39390 TT .... 900.00
39402 DT .... 600.00
39477 P .... 600.00
39502 TT .... 1,200.00
39602 DT .... 600.00
39676 TT .... 1,000.00
39702 DT .... 600.00
39802 DT .... 600.00
39902 DT .... 600.00
39981 P .... 1,300.00

CUARENTA MIL
40002 DT .... 600.00
40102 DT .... 600.00
40202 DT .... 600.00
40302 DT .... 600.00
40390 TT .... 900.00
40402 DT .... 600.00
40502 TT .... 1,200.00
40602 DT .... 600.00
40676 TT .... 1,000.00
40702 DT .... 600.00
40802 DT .... 600.00
40902 DT .... 600.00

CUARENTA Y UN MIL
41002 DT .... 600.00
41056 PR .... 1,450.00
41102 DT .... 600.00
41202 DT .... 600.00
41302 DT .... 600.00
41322 PR .... 950.00
41355 P .... 600.00
41390 TT .... 900.00
41402 DT .... 600.00
41502 TT .... 1,200.00
41541 P .... 600.00
41583 P .... 2,000.00
VENDIDO POR PERSONA CON DISCAPACIDAD VISUAL BLANCA ARACELY XOCOY YOOL DE QUIYUCH, DE PETAPA, GUATEMALA
41598 P .... 600.00
41602 DT .... 600.00
41676 TT .... 1,000.00
41702 DT .... 600.00
41800 PR .... 950.00
41802 DT .... 600.00
41902 DT .... 600.00

CUARENTA Y DOS MIL
42002 DT .... 600.00
42102 DT .... 600.00
42202 DT .... 600.00
42215 P .... 600.00
42302 DT .... 600.00
42326 PR .... 750.00
42390 TT .... 900.00
42402 DT .... 600.00
42502 TT .... 1,200.00
42530 PR .... 1,450.00
42602 DT .... 600.00
42676 TT .... 1,000.00
42702 DT .... 600.00
42802 DT .... 600.00
42821 P .... 600.00
42902 DT .... 600.00
42932 PR .... 750.00

CUARENTA Y TRES MIL
43002 DT .... 600.00
43102 DT .... 600.00
