HEADER
LISTA DEL SORTEO EXTRAORDINARIO NO. 410
|PRIMER PREMIO 06857 ||| SEGUNDO PREMIO 12146 ||| TERCER PREMIO 31837|
REINTEGROS 7,6 ,7
FECHA DEL SORTEO: 11/04/2026 --- FECHA DE CADUCIDAD: 12/10/2026
VER LISTA DE COMBINACIONES

BODY
CENTENARES
32757 DTR .... 750.00
32837 TTR .... 1,050.00
32857 TTR .... 1,350.00
32957 DTR .... 750.00

TREINTA Y TRES MIL
33057 DTR .... 750.00
33081 P .... 600.00
33146 TT .... 1,000.00
33157 DTR .... 750.00
33185 P .... 800.00
33257 DTR .... 750.00
33357 DTR .... 750.00
33457 DTR .... 750.00
33557 DTR .... 750.00
33657 DTR .... 750.00
33757 DTR .... 750.00
33766 PR .... 950.00
33837 TTR .... 1,050.00
33857 PTTR .... 2,650.00
VENDIDO POR OMAR DE JESÚS AVILA IPIÑA, DE GUALÁN, ZACAPA
33909 P .... 5,000.00
VENDIDO POR VILMA NINETT DOMINGUEZ MORALES, DE ESTA CAPITAL
33957 DTR .... 750.00

TREINTA Y CUATRO MIL
34057 DTR .... 750.00
34093 P .... 600.00
34143 P .... 800.00
34146 TT .... 1,000.00
34157 DTR .... 750.00
34257 DTR .... 750.00
34357 DTR .... 750.00
34364 P .... 800.00
34457 DTR .... 750.00
34557 DTR .... 750.00
34657 DTR .... 750.00
34757 DTR .... 750.00
34837 TTR .... 1,050.00
34857 TTR .... 1,350.00
34957 DTR .... 750.00
34995 P .... 800.00

TREINTA Y CINCO MIL
35057 DTR .... 750.00
35073 P .... 600.00
35146 TT .... 1,000.00
35157 DTR .... 750.00
35257 DTR .... 750.00
35357 DTR .... 750.00
35388 P .... 600.00
35433 P .... 8,000.00
VENDIDO POR PERSONA CON DISCAPACIDAD VISUAL JULIA GALICIA PIOX, DE ESTA CAPITAL
35444 P .... 2,000.00
VENDIDO POR PERSONA CON DISCAPACIDAD VISUAL CESAR AGUSTO CHINGO GARCIA, DE ESTA CAPITAL
35456 PR .... 15,150.00
VENDIDO POR PABLO CHIC TUM, DE ESTA CAPITAL
35457 DTR .... 750.00
35557 DTR .... 750.00
35657 DTR .... 750.00
35689 P .... 800.00
35757 DTR .... 750.00
35837 TTR .... 1,050.00
35856 PR .... 950.00
35857 TTR .... 1,350.00
35957 DTR .... 750.00

TREINTA Y SEIS MIL
36019 P .... 15,000.00
VENDIDO POR YECENIA MARISOL MAZARIEGOS ARREAGA, DE QUETZALTENANGO, QUETZALTENANGO
36057 DTR .... 750.00
36137 PDR .... 900.00
36146 TT .... 1,000.00
36157 DTR .... 750.00
36159 P .... 800.00
36257 DTR .... 750.00
36357 DTR .... 750.00
36457 DTR .... 750.00
36557 DTR .... 750.00
36586 PR .... 1,450.00
36588 P .... 2,000.00
VENDIDO POR PERSONA CON DISCAPACIDAD VISUAL VILMA HERMINIA BENITES RIVERA, DE ESTA CAPITAL
36657 DTR .... 750.00
36717 PDR .... 2,300.00
VENDIDO POR BRIGITTE IVON MORALES CIFUENTES, DE ESTA CAPITAL
36757 DTR .... 750.00
36837 TTR .... 1,050.00
36857 TTR .... 1,350.00
36957 DTR .... 750.00

TREINTA Y SIETE MIL
37057 DTR .... 750.00
37146 TT .... 1,000.00
37157 DTR .... 750.00
37257 DTR .... 750.00
37357 DTR .... 750.00
37457 DTR .... 750.00
37557 DTR .... 750.00
37597 PDR .... 900.00
37657 DTR .... 750.00
37667 PDR .... 900.00
37757 DTR .... 750.00
37837 TTR .... 1,050.00
37857 TTR .... 1,350.00
37957 DTR .... 750.00

TREINTA Y OCHO MIL
38057 DTR .... 750.00
38146 TT .... 1,000.00
38157 DTR .... 750.00
38253 P .... 800.00
38257 DTR .... 750.00
38357 DTR .... 750.00
38358 P .... 800.00
38378 P .... 600.00
38457 DTR .... 750.00
38468 P .... 600.00
38539 P .... 800.00
38557 DTR .... 750.00
38657 DTR .... 750.00
38757 DTR .... 750.00
38837 TTR .... 1,050.00
38857 TTR .... 1,350.00
38957 DTR .... 750.00

TREINTA Y NUEVE MIL
39057 DTR .... 750.00
39146 TT .... 1,000.00
39157 DTR .... 750.00
39257 DTR .... 750.00
39357 DTR .... 750.00
39457 DTR .... 750.00
39474 P .... 800.00
39557 DTR .... 750.00
39657 DTR .... 750.00
39757 DTR .... 750.00
39828 P .... 600.00
39837 TTR .... 1,050.00
39857 TTR .... 1,350.00
39957 DTR .... 750.00

CUARENTA MIL
40057 DTR .... 750.00
40062 P .... 800.00
40146 TT .... 1,000.00
40157 DTR .... 750.00
40257 DTR .... 750.00
40357 DTR .... 750.00
40457 DTR .... 750.00
40557 DTR .... 750.00
40657 DTR .... 750.00
40730 P .... 15,000.00
VENDIDO POR LUIS ROLANDO CHIGUA ESPINOZA, DE PUERTO BARRIOS, IZABAL
40757 DTR .... 750.00
40837 TTR .... 1,050.00
40857 TTR .... 1,350.00
40888 P .... 600.00
40957 DTR .... 750.00

CUARENTA Y UN MIL
41022 P .... 800.00
41057 DTR .... 750.00
41146 TT .... 1,000.00
41157 DTR .... 750.00
41257 DTR .... 750.00
41357 DTR .... 750.00
41457 DTR .... 750.00
41557 DTR .... 750.00
41657 DTR .... 750.00
41729 P .... 1,300.00
41757 DTR .... 750.00
41837 TTR .... 1,050.00
41857 TTR .... 1,350.00
41957 DTR .... 750.00

CUARENTA Y DOS MIL
42057 DTR .... 750.00
42146 TT .... 1,000.00
42157 DTR .... 750.00
42257 DTR .... 750.00
42357 DTR .... 750.00
42359 P .... 600.00
42457 DTR .... 750.00
42496 PR .... 1,350.00
42557 DTR .... 750.00
42599 P .... 1,300.00
42657 DTR .... 750.00
42740 P .... 1,300.00
42757 DTR .... 750.00
42837 TTR .... 1,050.00
42857 TTR .... 1,350.00
42957 DTR .... 750.00

CUARENTA Y TRES MIL
43041 P .... 800.00
43057 DTR .... 750.00
43061 P .... 2,000.00
VENDIDO POR MARLON IVAN CARDONA SUNUN, DE MAZATENANGO, SUCHITEPÉQUEZ
43118 P .... 1,300.00
43146 TT .... 1,000.00
43157 DTR .... 750.00
43257 DTR .... 750.00
43357 DTR .... 750.00
43388 P .... 1,300.00
43445 P .... 600.00
43457 DTR .... 750.00
43557 DTR .... 750.00
43657 DTR .... 750.00
43757 DTR .... 750.00
43837 TTR .... 1,050.00
43857 TTR .... 1,350.00
43957 DTR .... 750.00
43992 P .... 1,300.00

CUARENTA Y CUATRO MIL
44057 DTR .... 750.00
44146 TT .... 1,000.00
44157 DTR .... 750.00
44257 DTR .... 750.00
44357 DTR .... 750.00
44457 DTR .... 750.00
44541 P .... 800.00
44557 DTR .... 750.00
44657 DTR .... 750.00
44679 P .... 5,000.00
VENDIDO POR MARÍA ISABEL RAMÍREZ HERNÁNDEZ, DE LA DEMOCRACIA, ESCUINTLA
44757 DTR .... 750.00
44837 TTR .... 1,050.00
44857 TTR .... 1,350.00
44957 DTR .... 750.00

CUARENTA Y CINCO MIL
45057 DTR .... 750.00
45146 TT .... 1,000.00
45157 DTR .... 750.00
45257 DTR .... 750.00
45357 DTR .... 750.00
45457 DTR .... 750.00
45487 PDR .... 900.00
45555 P .... 1,300.00
45557 PDTR .... 1,550.00
45657 DTR .... 750.00
45757 DTR .... 750.00
45797 PDR .... 1,600.00
45837 TTR .... 1,050.00
45857 TTR .... 1,350.00
45951 P .... 800.00
45957 DTR .... 750.00

CUARENTA Y SEIS MIL
46057 DTR .... 750.00
46146 TT .... 1,000.00
46157 DTR .... 750.00
46257 DTR .... 750.00
46278 P .... 1,300.00
46318 P .... 1,200.00
46357 DTR .... 750.00
46457 DTR .... 750.00
46557 DTR .... 750.00
46657 DTR .... 750.00
46757 DTR .... 750.00
46837 TTR .... 1,050.00
46857 TTR .... 1,350.00
46935 P .... 800.00
46957 DTR .... 750.00

CUARENTA Y SIETE MIL
47057 DTR .... 750.00
47146 TT .... 1,000.00
47157 DTR .... 750.00
47257 DTR .... 750.00
47357 DTR .... 750.00
47457 DTR .... 750.00
47557 DTR .... 750.00
47657 DTR .... 750.00
47685 P .... 2,000.00
VENDIDO POR PERSONA CON DISCAPACIDAD VISUAL RAÚL SAGASTUME OSORIO, DE ESTA CAPITAL
47757 DTR .... 750.00
47758 P .... 1,200.00
47806 PR .... 2,150.00
VENDIDO POR ANA ESPERANZA RAMOS MAZARIEGOS DE CHIROY, DE ESTA CAPITAL
47837 TTR .... 1,050.00
47857 TTR .... 1,350.00
47957 DTR .... 750.00

CUARENTA Y OCHO MIL
48042 P .... 1,300.00
48057 DTR .... 750.00
48146 TT .... 1,000.00
48157 DTR .... 750.00
48257 DTR .... 750.00
48295 P .... 2,000.00
VENDIDO POR PERSONA CON DISCAPACIDAD VISUAL EDWAR ISAIAS AROCHE RAMOS, DE GUASTATOYA, EL PROGRESO
48357 DTR .... 750.00
48457 DTR .... 750.00
48557 DTR .... 750.00
48657 DTR .... 750.00
48724 P .... 1,200.00
48757 DTR .... 750.00
48779 P .... 800.00
48837 TTR .... 1,050.00
48857 TTR .... 1,350.00
48939 P .... 1,300.00
48957 DTR .... 750.00
48978 P .... 1,300.00

CUARENTA Y NUEVE MIL
49057 DTR .... 750.00
49146 TT .... 1,000.00
49157 PDTR .... 1,350.00
49257 DTR .... 750.00
49295 P .... 1,200.00
49357 DTR .... 750.00
49457 DTR .... 750.00
49557 DTR .... 750.00
49657 DTR .... 750.00
49757 DTR .... 750.00
49774 P .... 800.00
49837 TTR .... 1,050.00
49857 TTR .... 1,350.00
49957 DTR .... 750.00

CINCUENTA MIL
50008 P .... 600.00
50057 DTR .... 750.00
50146 TT .... 1,000.00
50157 DTR .... 750.00
50257 DTR .... 750.00
50357 DTR .... 750.00
50432 P .... 1,200.00
50457 DTR .... 750.00
50557 DTR .... 750.00
50648 P .... 600.00
50657 DTR .... 750.00
50673 P .... 2,000.00
VENDIDO POR PERSONA CON DISCAPACIDAD VISUAL ENRIQUE GIRÓN OCHOA, DE ESCUINTLA, ESCUINTLA
50757 DTR .... 750.00
50837 TTR .... 1,050.00
50857 TTR .... 1,350.00
50906 PR .... 950.00
50957 DTR .... 750.00

CINCUENTA Y UN MIL
51011 P .... 2,000.00
VENDIDO POR ROSELIA MAGDALENA TÉMAJ MELENDEZ, DE CHIQUIMULA, CHIQUIMULA
51057 DTR .... 750.00
51084 P .... 2,000.00
VENDIDO POR ORLANDO REJOPACHI ARRIAZA, DE VILLA NUEVA, GUATEMALA
51146 TT .... 1,000.00
51157 DTR .... 750.00
51243 P .... 600.00
51257 DTR .... 750.00
51357 DTR .... 750.00
51414 P .... 600.00
51457 DTR .... 750.00
51557 DTR .... 750.00
51657 DTR .... 750.00
51664 P .... 8,000.00
VENDIDO POR GUADALUPE CRISTINA PACHECO SOCH, DE ESTA CAPITAL
51757 DTR .... 750.00
51837 TTR .... 1,050.00
51857 TTR .... 1,350.00
51957 DTR .... 750.00

CINCUENTA Y DOS MIL
52057 DTR .... 750.00
52146 TT .... 1,000.00
52148 P .... 1,300.00
52157 DTR .... 750.00
52257 DTR .... 750.00
52348 P .... 5,000.00
VENDIDO POR OSCAR MANUEL PORTILLO DONIS, DE ESTA CAPITAL
52357 DTR .... 750.00
52404 P .... 1,300.00
52457 DTR .... 750.00
52557 DTR .... 750.00
52657 DTR .... 750.00
52685 P .... 1,200.00
52757 DTR .... 750.00
52759 P .... 1,200.00
52837 TTR .... 1,050.00
52857 TTR .... 1,350.00
52957 DTR .... 750.00

CINCUENTA Y TRES MIL
53057 DTR .... 750.00
53146 TT .... 1,000.00
53157 DTR .... 750.00
53257 DTR .... 750.00
53357 DTR .... 750.00
53457 DTR .... 750.00
53557 DTR .... 750.00
53636 PR .... 950.00
53657 DTR .... 750.00
53757 DTR .... 750.00
53837 TTR .... 1,050.00
53857 TTR .... 1,350.00
53957 DTR .... 750.00

CINCUENTA Y CUATRO MIL
54033 P .... 800.00
54057 DTR .... 750.00
54146 TT .... 1,000.00
54157 DTR .... 750.00
54178 P .... 1,300.00
54198 P .... 600.00
54257 DTR .... 750.00
54357 DTR .... 750.00
54457 DTR .... 750.00
54474 P .... 600.00
54557 DTR .... 750.00
54569 P .... 1,200.00
54657 DTR .... 750.00
54757 DTR .... 750.00
54837 TTR .... 1,050.00
54857 TTR .... 1,350.00
54957 DTR .... 750.00

CINCUENTA Y CINCO MIL
55057 DTR .... 750.00
55146 TT .... 1,000.00
55157 DTR .... 750.00
55257 DTR .... 750.00
55354 P .... 800.00
55357 DTR .... 750.00
55412 P .... 1,300.00
55457 DTR .... 750.00
55557 DTR .... 750.00
55585 P .... 1,200.00
55657 DTR .... 750.00
55757 DTR .... 750.00
55837 TTR .... 1,050.00
55857 TTR .... 1,350.00
55957 DTR .... 750.00
55994 P .... 1,300.00

CINCUENTA Y SEIS MIL
56057 DTR .... 750.00
56146 TT .... 1,000.00
56157 DTR .... 750.00
56257 DTR .... 750.00
56357 DTR .... 750.00
56457 DTR .... 750.00
56530 P .... 1,200.00
56557 DTR .... 750.00
56657 DTR .... 750.00
56757 DTR .... 750.00
56808 P .... 1,300.00
56837 TTR .... 1,050.00
56857 TTR .... 1,350.00
56957 DTR .... 750.00

CINCUENTA Y SIETE MIL
57057 DTR .... 750.00
57146 TT .... 1,000.00
57157 DTR .... 750.00
57257 DTR .... 750.00
57297 PDR .... 1,500.00
57357 DTR .... 750.00
57457 DTR .... 750.00
57557 DTR .... 750.00
57657 DTR .... 750.00
57698 P .... 600.00
57757 DTR .... 750.00
57758 P .... 600.00
57837 TTR .... 1,050.00
57857 TTR .... 1,350.00
57862 P .... 600.00
57957 DTR .... 750.00

CINCUENTA Y OCHO MIL
58057 DTR .... 750.00
58105 P .... 1,300.00
58129 P .... 600.00
58146 TT .... 1,000.00
58157 DTR .... 750.00
58241 P .... 800.00
58257 DTR .... 750.00
58337 PDR .... 8,300.00
VENDIDO POR PERSONA CON DISCAPACIDAD VISUAL MYNOR AUGUSTO LÓPEZ GAMBOA, DE MIXCO, GUATEMALA
58357 DTR .... 750.00
58457 DTR .... 750.00
58557 DTR .... 750.00
58570 P .... 2,000.00
VENDIDO POR PERSONA CON DISCAPACIDAD VISUAL MARÍA PEREIRA GALVEZ DE RODAS, DE PALENCIA, GUATEMALA
58612 P .... 800.00
58657 DTR .... 750.00
58757 DTR .... 750.00
58837 TTR .... 1,050.00
58840 P .... 600.00
58857 TTR .... 1,350.00
58935 P .... 600.00
58957 DTR .... 750.00

CINCUENTA Y NUEVE MIL
59043 P .... 1,200.00
59057 DTR .... 750.00
59146 TT .... 1,000.00
59157 DTR .... 750.00
59213 P .... 1,300.00
59257 DTR .... 750.00
59357 DTR .... 750.00
59424 P .... 600.00
59457 DTR .... 750.00
59557 DTR .... 750.00
59657 DTR .... 750.00
59757 DTR .... 750.00
59837 TTR .... 1,050.00
59857 TTR .... 1,350.00
59957 DTR .... 750.00

SESENTA MIL
60057 DTR .... 750.00
60062 P .... 800.00
60146 TT .... 1,000.00
60157 DTR .... 750.00
60257 DTR .... 750.00
60357 DTR .... 750.00
60377 PDR .... 1,100.00
60457 DTR .... 750.00
60483 P .... 1,200.00
60557 DTR .... 750.00
60657 DTR .... 750.00
60757 DTR .... 750.00
60829 P .... 1,200.00
60837 TTR .... 1,050.00
60855 P .... 8,000.00
VENDIDO POR JOSUÉ ISRAEL CHIROY LOPEZ, DE ESTA CAPITAL
60857 TTR .... 1,350.00
60898 P .... 600.00
60957 DTR .... 750.00

SESENTA Y UN MIL
61057 DTR .... 750.00
61146 TT .... 1,000.00
61157 DTR .... 750.00
61257 DTR .... 750.00
61357 DTR .... 750.00
61456 PR .... 1,350.00
61457 DTR .... 750.00
61474 P .... 600.00
61496 PR .... 950.00
61557 DTR .... 750.00
61657 DTR .... 750.00
61660 P .... 600.00
61722 P .... 1,200.00
61757 DTR .... 750.00
61837 TTR .... 1,050.00
61857 TTR .... 1,350.00
61946 PR .... 750.00
61957 DTR .... 750.00

SESENTA Y DOS MIL
62057 DTR .... 750.00
62146 TT .... 1,000.00
62157 DTR .... 750.00
62257 DTR .... 750.00
62357 DTR .... 750.00
62457 DTR .... 750.00
62557 DTR .... 750.00
62657 DTR .... 750.00
62757 DTR .... 750.00
62770 P .... 2,000.00
VENDIDO POR JULIO CESAR MOTA TARACENA, DE ESTA CAPITAL
62837 TTR .... 1,050.00
62850 P .... 1,300.00
62857 TTR .... 1,350.00
62891 P .... 800.00
62931 P .... 1,200.00
62957 DTR .... 750.00

SESENTA Y TRES MIL
63057 DTR .... 750.00
63146 TT .... 1,000.00
63157 DTR .... 750.00
63241 P .... 1,200.00
63257 DTR .... 750.00
63357 DTR .... 750.00
63457 DTR .... 750.00
63557 DTR .... 750.00
63657 DTR .... 750.00
63757 DTR .... 750.00
63837 TTR .... 1,050.00
63857 TTR .... 1,350.00
63859 P .... 600.00
63957 DTR .... 750.00

SESENTA Y CUATRO MIL
64057 DTR .... 750.00
64146 TT .... 1,000.00
64157 DTR .... 750.00
64193 P .... 1,300.00
64257 DTR .... 750.00
64357 DTR .... 750.00
64382 P .... 5,000.00
VENDIDO POR FABIAN CHIC CHIPEL, DE ESTA CAPITAL
64457 DTR .... 750.00
64557 DTR .... 750.00
64657 DTR .... 750.00
64674 P .... 600.00
64757 DTR .... 750.00
64827 PDR .... 900.00
64837 TTR .... 1,050.00
64857 TTR .... 1,350.00
64957 DTR .... 750.00

SESENTA Y CINCO MIL
65005 P .... 600.00
65017 PDR .... 1,600.00
65057 DTR .... 750.00
65146 TT .... 1,000.00
65157 DTR .... 750.00
65257 DTR .... 750.00
65357 DTR .... 750.00
65363 P .... 1,200.00
65401 P .... 600.00
65439 P .... 600.00
65457 DTR .... 750.00
65557 DTR .... 750.00
65657 DTR .... 750.00
65757 DTR .... 750.00
65835 P .... 600.00
65837 TTR .... 1,050.00
65857 TTR .... 1,350.00
65947 PDR .... 2,300.00
VENDIDO POR MANUELA SAQUIC PEREZ, DE ESTA CAPITAL
65957 DTR .... 750.00

SESENTA Y SEIS MIL
66039 P .... 800.00
66057 DTR .... 750.00
66146 TT .... 1,000.00
66157 DTR .... 750.00
66226 PR .... 1,450.00
66257 DTR .... 750.00
66307 PDR .... 1,100.00
66344 P .... 2,000.00
VENDIDO POR DORA ILIANA GUZMÁN DE BARRIOS, DE SAN MARCOS, SAN MARCOS
66357 DTR .... 750.00
66457 DTR .... 750.00
66532 P .... 5,000.00
VENDIDO POR HECTOR EDUARDO SALOJ CHIROY, DE SOLOLÁ, SOLOLÁ
66557 DTR .... 750.00
66640 P .... 600.00
66657 DTR .... 750.00
66757 DTR .... 750.00
66826 PR .... 950.00
66837 TTR .... 1,050.00
66857 TTR .... 1,350.00
66957 DTR .... 750.00

SESENTA Y SIETE MIL
67057 DTR .... 750.00
67104 P .... 600.00
67146 TT .... 1,000.00
67157 DTR .... 750.00
67187 PDR .... 1,600.00
67257 DTR .... 750.00
67357 DTR .... 750.00
67457 DTR .... 750.00
67477 PDR .... 1,100.00
67557 DTR .... 750.00
67624 P .... 600.00
67657 DTR .... 750.00
67722 P .... 15,000.00
VENDIDO POR FRANCI OTTONIEL ARDIANO MÉRIDA, DE COATEPEQUE, QUETZALTENANGO
67757 DTR .... 750.00
67837 TTR .... 1,050.00
67857 TTR .... 1,350.00
67954 P .... 600.00
67957 DTR .... 750.00

SESENTA Y OCHO MIL
68057 DTR .... 750.00
68146 TT .... 1,000.00
68157 DTR .... 750.00
68257 DTR .... 750.00
68357 DTR .... 750.00
68457 DTR .... 750.00
68557 DTR .... 750.00
68657 DTR .... 750.00
68757 DTR .... 750.00
68837 TTR .... 1,050.00
68857 TTR .... 1,350.00
68871 P .... 800.00
68957 DTR .... 750.00

SESENTA Y NUEVE MIL
69057 DTR .... 750.00
69071 P .... 600.00
69146 TT .... 1,000.00
69157 DTR .... 750.00
69169 P .... 1,200.00
69225 P .... 8,000.00
VENDIDO POR PERSONA CON DISCAPACIDAD VISUAL EDGAR BENJAMIN TUT, DE COBÁN, ALTA VERAPÁZ
69257 DTR .... 750.00
69279 P .... 800.00
69357 DTR .... 750.00
69457 DTR .... 750.00
69557 DTR .... 750.00
69657 DTR .... 750.00
69659 P .... 1,300.00
69757 DTR .... 750.00
69837 TTR .... 1,050.00
69857 TTR .... 1,350.00
69870 P .... 1,300.00
69871 P .... 1,300.00
69957 DTR .... 750.00

SETENTA MIL
70057 DTR .... 750.00
70144 P .... 1,300.00
70146 TT .... 1,000.00
70157 DTR .... 750.00
70197 PDR .... 5,300.00
VENDIDO POR MARIO RAFAEL MUÑOZ TISTA, DE ESTA CAPITAL
70257 DTR .... 750.00
70357 DTR .... 750.00
70457 DTR .... 750.00
70557 DTR .... 750.00
70569 P .... 800.00
70657 DTR .... 750.00
70757 DTR .... 750.00
70837 TTR .... 1,050.00
70839 P .... 600.00
70857 TTR .... 1,350.00
70957 DTR .... 750.00

SETENTA Y UN MIL
71028 P .... 8,000.00
VENDIDO POR MAGDALENA MATZAR GARCÍA, DE ESTA CAPITAL
71057 DTR .... 750.00
71131 P .... 800.00
71146 TT .... 1,000.00
71157 DTR .... 750.00
71257 DTR .... 750.00
71357 DTR .... 750.00
71457 DTR .... 750.00
71557 DTR .... 750.00
71615 P .... 800.00
71657 DTR .... 750.00
71683 P .... 8,000.00
VENDIDO POR DARLING CARMELA MIJANGOS GARCÍA, DE ESTA CAPITAL
71757 DTR .... 750.00
71837 TTR .... 1,050.00
71857 TTR .... 1,350.00
71882 P .... 600.00
71903 P .... 600.00
71957 DTR .... 750.00
71998 P .... 2,000.00
VENDIDO POR DIEGO MALDONADO LUX, DE ESTA CAPITAL

SETENTA Y DOS MIL
72057 DTR .... 750.00
72146 TT .... 1,000.00
72157 DTR .... 750.00
72257 DTR .... 750.00
72271 P .... 8,000.00
VENDIDO POR IRIS MARISOL CORDÓN SANDOVAL, DE ZACAPA, ZACAPA
72290 P .... 1,200.00
72325 P .... 600.00
72354 P .... 800.00
72357 DTR .... 750.00
72414 P .... 800.00
72457 DTR .... 750.00
72514 P .... 800.00
72557 DTR .... 750.00
72657 DTR .... 750.00
72757 DTR .... 750.00
72837 TTR .... 1,050.00
72857 TTR .... 1,350.00
72957 DTR .... 750.00
72960 P .... 600.00

SETENTA Y TRES MIL
73000 P .... 8,000.00
VENDIDO POR ISAIAS RAMIREZ MAZARIEGOS, DE COATEPEQUE, QUETZALTENANGO
73057 DTR .... 750.00
73146 TT .... 1,000.00
73157 DTR .... 750.00
73257 DTR .... 750.00
73357 DTR .... 750.00
73457 DTR .... 750.00
73557 DTR .... 750.00
73657 DTR .... 750.00
73757 DTR .... 750.00
73837 TTR .... 1,050.00
73857 TTR .... 1,350.00
73957 DTR .... 750.00

SETENTA Y CUATRO MIL
74003 P .... 2,000.00
VENDIDO POR PERSONA CON DISCAPACIDAD VISUAL ROBERTO TZAJ CHOGUIX, DE VILLA NUEVA, GUATEMALA
74057 DTR .... 750.00
74135 P .... 600.00
74146 TT .... 1,000.00
74157 DTR .... 750.00
74171 P .... 800.00
74240 P .... 600.00
74257 DTR .... 750.00
74357 DTR .... 750.00
74457 DTR .... 750.00
74557 DTR .... 750.00
74657 DTR .... 750.00
74757 DTR .... 750.00
74828 P .... 800.00
74837 TTR .... 1,050.00
74857 TTR .... 1,350.00
74957 DTR .... 750.00

SETENTA Y CINCO MIL
75057 DTR .... 750.00
75124 P .... 1,200.00
75146 TT .... 1,000.00
75157 DTR .... 750.00
75225 P .... 800.00
75257 DTR .... 750.00
75278 P .... 600.00
75336 PR .... 750.00
75357 DTR .... 750.00
75417 PDR .... 1,600.00
75457 DTR .... 750.00
75557 DTR .... 750.00
75657 DTR .... 750.00
75757 DTR .... 750.00
75836 PR .... 750.00
75837 TTR .... 1,050.00
75839 P .... 600.00
75857 TTR .... 1,350.00
75949 P .... 5,000.00
VENDIDO POR PERSONA CON DISCAPACIDAD VISUAL ARABIA LIBIA IXQUIAC CHUN, DE ESTA CAPITAL
75957 DTR .... 750.00

SETENTA Y SEIS MIL
76057 DTR .... 750.00
76146 TT .... 1,000.00
76157 DTR .... 750.00
76227 PDR .... 1,500.00
76257 DTR .... 750.00
76357 DTR .... 750.00
76445 P .... 600.00
76457 DTR .... 750.00
76557 DTR .... 750.00
76626 PR .... 950.00
76627 PDR .... 1,100.00
76631 P .... 600.00
76657 DTR .... 750.00
76757 DTR .... 750.00
76772 P .... 800.00
76837 TTR .... 1,050.00
76857 TTR .... 1,350.00
76957 DTR .... 750.00

SETENTA Y SIETE MIL
77057 DTR .... 750.00
77058 P .... 2,000.00
VENDIDO POR GUADALUPE CRISTINA PACHECO SOCH, DE ESTA CAPITAL
77146 TT .... 1,000.00
77157 DTR .... 750.00
77257 DTR .... 750.00
77330 P .... 5,000.00
VENDIDO POR MANUEL ROLANDO QUINILLA CHIVALAM, DE ANTIGUA GUATEMALA, SACATEPÉQUEZ
77357 DTR .... 750.00
77415 P .... 2,000.00
VENDIDO POR WALFRE RANDOLFO CASTILLO LÓPEZ, DE OLINTEPEQUE, QUETZALTENANGO
77457 DTR .... 750.00
77557 DTR .... 750.00
77643 P .... 800.00
77657 DTR .... 750.00
77687 PDR .... 900.00
77757 DTR .... 750.00
77837 TTR .... 1,050.00
77857 TTR .... 1,350.00
77957 DTR .... 750.00

SETENTA Y OCHO MIL
78057 DTR .... 750.00
78146 TT .... 1,000.00
78157 DTR .... 750.00
78257 DTR .... 750.00
78357 DTR .... 750.00
78457 DTR .... 750.00
78503 P .... 1,300.00
78557 DTR .... 750.00
78641 P .... 2,000.00
VENDIDO POR ERIK ALEJANDRO ORTIZ MORALES, DE ESTA CAPITAL
78657 DTR .... 750.00
78757 DTR .... 750.00
78795 P .... 800.00
78837 TTR .... 1,050.00
78857 TTR .... 1,350.00
78957 DTR .... 750.00

SETENTA Y NUEVE MIL
79041 P .... 800.00
79057 DTR .... 750.00
79146 TT .... 1,000.00
79157 DTR .... 750.00
79257 DTR .... 750.00
79357 DTR .... 750.00
79457 DTR .... 750.00
79557 DTR .... 750.00
79657 DTR .... 750.00
79696 PR .... 1,350.00
79757 DTR .... 750.00
79837 TTR .... 1,050.00
79857 TTR .... 1,350.00
79870 P .... 600.00
79957 DTR .... 750.00
79966 PR .... 750.00
