HEADER
LISTA DEL SORTEO ORDINARIO NO. 3126
|PRIMER PREMIO 56620 ||| SEGUNDO PREMIO 02763 ||| TERCER PREMIO 53284|
REINTEGROS 0,3 ,4
FECHA DEL SORTEO: 20/06/2026 --- FECHA DE CADUCIDAD: 21/12/2026
VER LISTA DE COMBINACIONES
02735 C .... 600.00
02736 C .... 600.00
02737 C .... 600.00
02738 C .... 600.00
02739 C .... 600.00
02740 CR .... 670.00
02741 C .... 600.00
02742 C .... 600.00
02743 CR .... 670.00
02744 CR .... 670.00
02745 C .... 600.00
02746 C .... 600.00
02747 C .... 600.00
02748 C .... 600.00
02749 C .... 600.00
02750 CR .... 670.00
02751 C .... 600.00
02752 C .... 600.00
02753 CR .... 670.00
02754 CR .... 670.00
02755 C .... 600.00
02756 C .... 600.00
02757 C .... 600.00
02758 C .... 600.00
02759 C .... 600.00
02760 CR .... 670.00
02761 P .... 3,000.00
VENDIDO POR MANUEL ROLANDO QUINILLA CHIVALAM, DE ANTIGUA GUATEMALA, SACATEPÉQUEZ
02762 P .... 3,000.00
VENDIDO POR JUANA ESTELA REYNOSO HERNÁNDEZ, DE ESTA CAPITAL
02763 P .... 150,000.00
VENDIDO POR MARIA INES COLINDRES MARTINEZ, DE ESTA CAPITAL
02764 PR .... 3,070.00
VENDIDO POR WALDER SAUL ESCOBAR OSORIO, DE EL PROGRESO, JUTIAPA
02765 P .... 3,000.00
VENDIDO POR FREDY TORRES SANIC, DE ESTA CAPITAL
02766 C .... 600.00
02767 C .... 600.00
02768 C .... 600.00
02769 C .... 600.00
02770 CR .... 670.00
02771 C .... 600.00
02772 C .... 600.00
02773 CR .... 670.00
02774 CR .... 670.00
02775 C .... 600.00
02776 C .... 600.00
02777 C .... 600.00
02778 C .... 600.00
02779 C .... 600.00
02780 CR .... 670.00
02781 C .... 600.00
02782 C .... 600.00
02783 CR .... 670.00
02784 CR .... 670.00
02785 C .... 600.00
02786 C .... 600.00
02787 C .... 600.00
02788 C .... 600.00
02789 C .... 600.00
02790 CR .... 670.00
02791 C .... 600.00
02792 C .... 600.00
02793 CR .... 670.00
02794 CR .... 670.00
02795 C .... 600.00
02796 C .... 600.00
02797 C .... 600.00
02798 C .... 600.00
02799 C .... 600.00
02800 CR .... 670.00

TRES MIL
03077 P .... 600.00
03205 P .... 700.00
03284 TT .... 500.00
03409 P .... 600.00
03488 P .... 1,000.00
03620 TT .... 700.00
03763 TT .... 600.00
03838 P .... 600.00

CUATRO MIL
04284 TT .... 500.00
04595 P .... 700.00
04620 TT .... 700.00
04763 TT .... 600.00

CINCO MIL
05036 P .... 5,000.00
VENDIDO POR JUAN TÓJIN PÚ, DE ESTA CAPITAL
05124 PR .... 1,070.00
05284 TT .... 500.00
05382 P .... 2,000.00
VENDIDO POR ISAIAS RAMIREZ MAZARIEGOS, DE COATEPEQUE, QUETZALTENANGO
05620 TT .... 700.00
05763 TT .... 600.00

SEIS MIL
06284 TT .... 500.00
06583 PR .... 770.00
06620 TT .... 700.00
06739 P .... 700.00
06763 TT .... 600.00

SIETE MIL
07015 P .... 600.00
07140 PR .... 1,070.00
07202 P .... 2,000.00
VENDIDO POR PERSONA CON DISCAPACIDAD VISUAL GILDA DELFINA SAMAYOA HERRERA, DE ESTA CAPITAL
07284 TT .... 500.00
07386 P .... 5,000.00
VENDIDO POR GUADALUPE CRISTINA PACHECO SOCH, DE ESTA CAPITAL
07620 TT .... 700.00
07726 P .... 1,000.00
07763 TT .... 600.00
07934 PR .... 1,070.00

OCHO MIL
08284 TT .... 500.00
08483 PR .... 670.00
08585 P .... 2,000.00
VENDIDO POR JUANA PAOLA PACHECO SOCH DE QUEL, DE ESTA CAPITAL
08620 TT .... 700.00
08763 TT .... 600.00
08948 P .... 600.00

NUEVE MIL
09092 P .... 1,000.00
09284 TT .... 500.00
09571 P .... 700.00
09586 P .... 1,000.00
09620 TT .... 700.00
09763 TT .... 600.00

DIEZ MIL
10193 PR .... 1,070.00
10284 TT .... 500.00
10607 P .... 700.00
10620 TT .... 700.00
10717 P .... 600.00
10763 TT .... 600.00

ONCE MIL
11284 TT .... 500.00
11306 P .... 700.00
11620 TT .... 700.00
11763 TT .... 600.00
11855 P .... 1,000.00

DOCE MIL
12284 TT .... 500.00
12321 P .... 2,500.00
VENDIDO POR TRANSITO FERNANDO AGUARÉ GREGORIO, DE ESTA CAPITAL
12346 P .... 1,000.00
12581 P .... 5,000.00
VENDIDO POR CLARA LUZ CASTRO, DE ESQUIPULAS, CHIQUIMULA
12620 TT .... 700.00
12763 TT .... 600.00

TRECE MIL
13223 PR .... 670.00
13284 TT .... 500.00
13620 TT .... 700.00
13763 TT .... 600.00

CATORCE MIL
14284 TT .... 500.00
14620 TT .... 700.00
14763 TT .... 600.00
14849 P .... 1,000.00

QUINCE MIL
15107 P .... 700.00
15284 TT .... 500.00
15370 PR .... 1,070.00
15620 TT .... 700.00
15763 TT .... 600.00
15779 P .... 700.00

DIECISEIS MIL
16182 P .... 700.00
16202 P .... 600.00
16284 TT .... 500.00
16406 P .... 700.00
16552 P .... 700.00
16620 TT .... 700.00
16730 PR .... 2,070.00
NO VENDIDO
16763 TT .... 600.00
16830 PR .... 770.00

DIECISIETE MIL
17284 TT .... 500.00
17370 PR .... 1,070.00
17396 P .... 2,000.00
VENDIDO POR BRIGITTE IVON MORALES CIFUENTES, DE ESTA CAPITAL
17462 P .... 700.00
17620 TT .... 700.00
17763 TT .... 600.00

DIECIOCHO MIL
18121 P .... 700.00
18284 TT .... 500.00
18590 PR .... 1,070.00
18620 TT .... 700.00
18763 TT .... 600.00

DIECINUEVE MIL
19172 P .... 700.00
19215 P .... 600.00
19284 TT .... 500.00
19481 P .... 2,500.00
VENDIDO POR ANA ESPERANZA RAMOS MAZARIEGOS DE CHIROY, DE ESTA CAPITAL
19620 TT .... 700.00
19635 P .... 2,000.00
VENDIDO POR BALTAZAR QUINILLA CHIVALAN, DE ANTIGUA GUATEMALA, SACATEPÉQUEZ
19763 TT .... 600.00
19946 P .... 1,000.00
19999 P .... 600.00

VEINTE MIL
20207 P .... 5,000.00
VENDIDO POR ROSA ISABEL ARRIOLA REYES, DE ZACAPA, ZACAPA
20284 TT .... 500.00
20558 P .... 1,000.00
20620 TT .... 700.00
20763 TT .... 600.00
20994 PR .... 770.00

VEINTIUN MIL
21079 P .... 2,000.00
VENDIDO POR LUIS ROLANDO CHIGUA ESPINOZA, DE PUERTO BARRIOS, IZABAL
21284 TT .... 500.00
21416 P .... 600.00
21620 TT .... 700.00
21657 P .... 2,000.00
VENDIDO POR ANGEL ABEL DOMINGUEZ MORALES, DE ESTA CAPITAL
21763 TT .... 600.00
21766 P .... 1,000.00
21790 PR .... 670.00
21804 PR .... 670.00
21817 P .... 600.00
21952 P .... 1,000.00

VEINTIDOS MIL
22044 PR .... 770.00
22092 P .... 600.00
22284 TT .... 500.00
22451 P .... 1,000.00
22578 P .... 2,000.00
VENDIDO POR OSCAR ARMANDO BATRES, DE ESTA CAPITAL
22620 TT .... 700.00
22707 P .... 700.00
22763 TT .... 600.00

VEINTITRES MIL
23284 TT .... 500.00
23370 PR .... 770.00
23485 P .... 1,000.00
23513 PR .... 770.00
23620 TT .... 700.00
23763 TT .... 600.00

VEINTICUATRO MIL
24284 TT .... 500.00
24620 TT .... 700.00
24726 P .... 700.00
24760 PR .... 770.00
24763 TT .... 600.00
24861 P .... 1,000.00

VEINTICINCO MIL
25171 P .... 700.00
25186 P .... 700.00
25240 PR .... 670.00
25284 TT .... 500.00
25310 PR .... 770.00
25398 P .... 700.00
25399 P .... 700.00
25424 PR .... 770.00
25620 TT .... 700.00
25682 P .... 600.00
25733 PR .... 670.00
25763 TT .... 600.00

VEINTISEIS MIL
26013 PR .... 2,070.00
VENDIDO POR NOÉ RENÉ OSORIO LEIVA, DE ESTA CAPITAL
26167 P .... 700.00
26284 TT .... 500.00
26366 P .... 2,000.00
VENDIDO POR PERSONA CON DISCAPACIDAD VISUAL ELSA JOSEFINA CETO YUMÁN, DE ESTA CAPITAL
26373 PR .... 2,070.00
VENDIDO POR VICTOR MANUEL LOZZI MORALES, DE MIXCO, GUATEMALA
26620 TT .... 700.00
26709 P .... 600.00
26763 TT .... 600.00
26873 PR .... 770.00
26957 P .... 2,000.00
VENDIDO POR MARÍA ISABEL RAMÍREZ HERNÁNDEZ, DE LA DEMOCRACIA, ESCUINTLA

VEINTISIETE MIL
27031 P .... 600.00
27077 P .... 700.00
27262 P .... 700.00
27284 TT .... 500.00
27363 PR .... 770.00
27425 P .... 700.00
27554 PR .... 1,070.00
27620 TT .... 700.00
27763 TT .... 600.00
27821 P .... 2,000.00
VENDIDO POR JUAN MOISES GUTIERREZ GUTIERREZ, DE SANTA LUCÍA COTZUMALGUAPA, ESCUINTLA

VEINTIOCHO MIL
28243 PR .... 670.00
28284 TT .... 500.00
28294 PR .... 1,070.00
28535 P .... 3,000.00
VENDIDO POR MARIO RAFAEL MUÑOZ TISTA, DE ESTA CAPITAL
28620 TT .... 700.00
28723 PR .... 2,570.00
VENDIDO POR MARÍA SEBASTIANA HERRERA HERNÁNDEZ, DE ESTA CAPITAL
28763 TT .... 600.00
28927 P .... 700.00

VEINTINUEVE MIL
29133 PR .... 1,070.00
29139 P .... 3,000.00
VENDIDO POR ROBERTO MARROQUÍN AYALA, DE ESTA CAPITAL
29200 PR .... 770.00
29284 TT .... 500.00
29570 PR .... 770.00
29620 TT .... 700.00
29621 P .... 600.00
29739 P .... 600.00
29763 TT .... 600.00

TREINTA MIL
30237 P .... 700.00
30284 TT .... 500.00
30620 TT .... 700.00
30763 TT .... 600.00

TREINTA Y UN MIL
31169 P .... 700.00
31276 P .... 2,000.00
NO VENDIDO
31284 TT .... 500.00
31395 P .... 600.00
31620 TT .... 700.00
31715 P .... 1,000.00
31763 TT .... 600.00
31783 PR .... 670.00

TREINTA Y DOS MIL
32263 PR .... 670.00
32284 TT .... 500.00
32397 P .... 600.00
32620 TT .... 700.00
32754 PR .... 670.00
32763 TT .... 600.00

TREINTA Y TRES MIL
33278 P .... 700.00
33284 TT .... 500.00
33620 TT .... 700.00
33763 TT .... 600.00
33901 P .... 600.00

TREINTA Y CUATRO MIL
34008 P .... 700.00
34284 TT .... 500.00
34620 TT .... 700.00
34763 TT .... 600.00
34802 P .... 600.00
34978 P .... 700.00

TREINTA Y CINCO MIL
35284 TT .... 500.00
35573 PR .... 770.00
35607 P .... 700.00
35620 TT .... 700.00
35763 TT .... 600.00
35820 PR .... 670.00
35886 P .... 2,000.00
VENDIDO POR PERSONA CON DISCAPACIDAD VISUAL MARÍA CRISTINA YAT CACAO DE VENTURA, DE COBÁN, ALTA VERAPÁZ
35951 P .... 3,000.00
VENDIDO POR PERSONA CON DISCAPACIDAD VISUAL EDGAR BENJAMIN TUT, DE COBÁN, ALTA VERAPÁZ

TREINTA Y SEIS MIL
36284 TT .... 500.00
36436 P .... 5,000.00
VENDIDO POR RAFAEL PERÉZ URLA, DE ESTA CAPITAL
36610 PR .... 770.00
36620 TT .... 700.00
36666 P .... 600.00
36673 PR .... 770.00
36763 TT .... 600.00
36810 PR .... 670.00
36980 PR .... 770.00

TREINTA Y SIETE MIL
37151 P .... 600.00
37284 TT .... 500.00
37300 PR .... 770.00
37384 PR .... 1,070.00
37620 TT .... 700.00
37727 P .... 700.00
37730 PR .... 2,070.00
VENDIDO POR PERSONA CON DISCAPACIDAD VISUAL EDUARDO AYALA, DE SANARATE, EL PROGRESO
37763 TT .... 600.00
37780 PR .... 2,070.00
VENDIDO POR JUAN TÓJIN PÚ, DE ESTA CAPITAL
37806 P .... 600.00

TREINTA Y OCHO MIL
38284 TT .... 500.00
38490 PR .... 770.00
38620 TT .... 700.00
38763 TT .... 600.00
38965 P .... 2,000.00
VENDIDO POR GERSON GUSTAVO TACAM GARCÍA, DE QUETZALTENANGO, QUETZALTENANGO

TREINTA Y NUEVE MIL
39141 P .... 3,000.00
VENDIDO POR ANA ESPERANZA RAMOS MAZARIEGOS DE CHIROY, DE ESTA CAPITAL
39284 TT .... 500.00
39434 PR .... 670.00
39620 TT .... 700.00
39763 TT .... 600.00
39987 P .... 600.00

CUARENTA MIL
40284 TT .... 500.00
40289 P .... 600.00
40620 TT .... 700.00
40696 P .... 700.00
40763 TT .... 600.00
40837 P .... 600.00

CUARENTA Y UN MIL
41034 PR .... 670.00
41132 P .... 700.00
41284 TT .... 500.00
41564 PR .... 670.00
41620 TT .... 700.00
41763 TT .... 600.00

CUARENTA Y DOS MIL
42068 P .... 700.00
42102 P .... 600.00
42284 TT .... 500.00
42403 PR .... 770.00
42479 P .... 600.00
42495 P .... 5,000.00
VENDIDO POR MARIO ESAÚ MORENO MIJANGOS, DE ESTA CAPITAL
42620 TT .... 700.00
42763 TT .... 600.00
42947 P .... 600.00

CUARENTA Y TRES MIL
43284 TT .... 500.00
43620 TT .... 700.00
43763 TT .... 600.00

CUARENTA Y CUATRO MIL
44225 P .... 2,000.00
VENDIDO POR GLADYS EVERILDA BOBADILLA DE RAMIREZ, DE ESTA CAPITAL
44284 TT .... 500.00
44575 P .... 600.00
44620 TT .... 700.00
44763 TT .... 600.00

CUARENTA Y CINCO MIL
45284 TT .... 500.00
45306 P .... 700.00
45620 TT .... 700.00
45697 P .... 700.00
45763 TT .... 600.00
45813 PR .... 670.00
45877 P .... 1,000.00
45965 P .... 600.00

CUARENTA Y SEIS MIL
46033 PR .... 2,070.00
VENDIDO POR BLANCA LISSETTE DIAZ DE PIRIR, DE ESTA CAPITAL
46104 PR .... 670.00
46157 P .... 600.00
46198 P .... 700.00
46215 P .... 1,000.00
46284 TT .... 500.00
46562 P .... 600.00
46620 TT .... 700.00
46763 TT .... 600.00
46812 P .... 2,000.00
VENDIDO POR JOSEFH ROBERTO LOPEZ MARTINEZ, DE MAZATENANGO, SUCHITEPÉQUEZ

CUARENTA Y SIETE MIL
47082 P .... 600.00
47165 P .... 1,000.00
47284 TT .... 500.00
47506 P .... 1,000.00
47620 TT .... 700.00
47763 TT .... 600.00

CUARENTA Y OCHO MIL
48031 P .... 600.00
48205 P .... 1,000.00
48284 TT .... 500.00
48386 P .... 2,000.00
VENDIDO POR LEOPOLDO EZEQUIEL HIDALGO T., DE ESQUIPULAS, CHIQUIMULA
48403 PR .... 1,070.00
48620 TT .... 700.00
48763 TT .... 600.00

CUARENTA Y NUEVE MIL
49284 TT .... 500.00
49551 P .... 1,000.00
49620 TT .... 700.00
49702 P .... 600.00
49763 TT .... 600.00
49896 P .... 600.00
49983 PR .... 2,570.00
NO VENDIDO

CINCUENTA MIL
50249 P .... 700.00
50284 TT .... 500.00
50607 P .... 2,000.00
VENDIDO POR PERSONA CON DISCAPACIDAD VISUAL ELMER ALFREDO FLORES GARCÍA, DE MIXCO, GUATEMALA
50620 TT .... 700.00
50763 TT .... 600.00

CINCUENTA Y UN MIL
51005 P .... 700.00
51143 PR .... 770.00
51284 TT .... 500.00
51601 P .... 700.00
51620 TT .... 700.00
51678 P .... 700.00
51699 P .... 600.00
51763 TT .... 600.00

CINCUENTA Y DOS MIL
52284 TT .... 500.00
52524 PR .... 770.00
52620 TT .... 700.00
52763 TT .... 600.00
52765 P .... 700.00

CINCUENTA Y TRES MIL
53033 PR .... 2,570.00
VENDIDO POR ESDVIN ESTUARDO ROBLES VELÁSQUEZ, DE ESTA CAPITAL
53130 PR .... 670.00
53201 C .... 500.00
53202 C .... 500.00
53203 CR .... 570.00
53204 CR .... 570.00
53205 C .... 500.00
53206 C .... 500.00
53207 C .... 500.00
53208 C .... 500.00
53209 C .... 500.00
53210 CR .... 570.00
53211 C .... 500.00
53212 C .... 500.00
53213 CR .... 570.00
53214 CR .... 570.00
53215 C .... 500.00
53216 C .... 500.00
53217 C .... 500.00
53218 C .... 500.00
53219 C .... 500.00
53220 CR .... 570.00
53221 C .... 500.00
53222 C .... 500.00
53223 CR .... 570.00
53224 CR .... 570.00
53225 C .... 500.00
53226 C .... 500.00
53227 C .... 500.00
53228 C .... 500.00
53229 C .... 500.00
53230 CR .... 570.00
53231 C .... 500.00
53232 C .... 500.00
53233 CR .... 570.00
53234 CR .... 570.00
53235 C .... 500.00
53236 C .... 500.00
53237 C .... 500.00
53238 C .... 500.00
53239 C .... 500.00
53240 CR .... 570.00
53241 C .... 500.00
53242 C .... 500.00
53243 CR .... 570.00
53244 CR .... 570.00
53245 C .... 500.00
53246 C .... 500.00
53247 C .... 500.00
53248 C .... 500.00
53249 C .... 500.00
53250 CR .... 570.00
53251 C .... 500.00
53252 C .... 500.00
53253 CR .... 570.00
53254 CR .... 570.00
53255 C .... 500.00
53256 C .... 500.00
53257 C .... 500.00
53258 C .... 500.00
53259 C .... 500.00
53260 CR .... 570.00
53261 C .... 500.00
53262 C .... 500.00
53263 CR .... 570.00
53264 CR .... 570.00
53265 C .... 500.00
53266 C .... 500.00
53267 C .... 500.00
53268 C .... 500.00
53269 C .... 500.00
53270 CR .... 570.00
53271 C .... 500.00
53272 C .... 500.00
53273 CR .... 570.00
53274 CR .... 570.00
53275 C .... 500.00
53276 C .... 500.00
53277 C .... 500.00
53278 C .... 500.00
53279 C .... 500.00
53280 CR .... 570.00
53281 C .... 500.00
53282 P .... 2,000.00
VENDIDO POR MARIA SANTOS ARGUETA IXCOY, DE ESTA CAPITAL
53283 PR .... 2,070.00
VENDIDO POR MARINA CARRERA RODRIGUEZ, DE SAN JOSÉ, ESCUINTLA
53284 P .... 75,000.00
VENDIDO POR JOSÉ IGNACIO AVILA ELEL, DE CHIMALTENANGO, CHIMALTENANGO
53285 P .... 2,000.00
VENDIDO POR ANA LUISA DOMINGUEZ MORALES, DE MIXCO, GUATEMALA
53286 P .... 2,000.00
VENDIDO POR BALTAZAR TOJIN PU, DE ESTA CAPITAL
53287 C .... 500.00
53288 C .... 500.00
53289 C .... 500.00
53290 CR .... 570.00
53291 C .... 500.00
53292 C .... 500.00
53293 CR .... 570.00
53294 CR .... 570.00
53295 C .... 500.00
53296 C .... 500.00
53297 C .... 500.00
53298 C .... 500.00
53299 C .... 500.00
53300 CR .... 570.00
53357 P .... 5,000.00
VENDIDO POR SILVERIA MARCELINA TAX SOLIS DE GARCÍA, DE TOTONICAPÁN, TOTONICAPÁN
53620 TT .... 700.00
53763 TT .... 600.00
53901 P .... 2,000.00
VENDIDO POR DORA ILIANA GUZMÁN DE BARRIOS, DE SAN MARCOS, SAN MARCOS

CINCUENTA Y CUATRO MIL
54020 PR .... 670.00
54115 P .... 600.00
54284 TT .... 500.00
54297 P .... 5,000.00
VENDIDO POR LUIS ROLANDO CHIGUA ESPINOZA, DE PUERTO BARRIOS, IZABAL
54513 PR .... 770.00
54620 TT .... 700.00
54658 P .... 600.00
54719 P .... 600.00
54722 P .... 3,000.00
VENDIDO POR PERSONA CON DISCAPACIDAD VISUAL IRENE ESPERANZA MAAS, DE ESTA CAPITAL
54763 TT .... 600.00
54878 P .... 600.00

CINCUENTA Y CINCO MIL
55030 PR .... 670.00
55284 TT .... 500.00
55417 P .... 2,000.00
VENDIDO POR PERSONA CON DISCAPACIDAD VISUAL JUDID ELIZABETH BENITES RIVERA DE BELTRAN, DE ESTA CAPITAL
55620 TT .... 700.00
55763 TT .... 600.00
55777 P .... 1,000.00
55872 P .... 700.00

CINCUENTA Y SEIS MIL
56064 PR .... 670.00
56123 PR .... 770.00
56284 TT .... 500.00
56440 PR .... 1,070.00
56573 PR .... 2,070.00
VENDIDO POR YECENIA MARISOL MAZARIEGOS ARREAGA, DE QUETZALTENANGO, QUETZALTENANGO
56601 C .... 700.00
56602 C .... 700.00
56603 CR .... 770.00
56604 CR .... 770.00
56605 C .... 700.00
56606 C .... 700.00
56607 C .... 700.00
56608 C .... 700.00
56609 C .... 700.00
56610 CR .... 770.00
56611 C .... 700.00
56612 C .... 700.00
56613 CR .... 770.00
56614 CR .... 770.00
56615 C .... 700.00
56616 C .... 700.00
56617 C .... 700.00
56618 P .... 5,000.00
VENDIDO POR ANA LUISA DOMINGUEZ MORALES, DE MIXCO, GUATEMALA
56619 P .... 5,000.00
VENDIDO POR BALTAZAR TOJIN PU, DE ESTA CAPITAL
56620 P .... 1,000,000.00
VENDIDO POR EDIN ADRIAN SOTO SALAZAR, DE PUERTO BARRIOS, IZABAL
56621 P .... 5,000.00
VENDIDO POR MARTÍN SAJBIN VICENTE, DE ESTA CAPITAL
56622 P .... 5,000.00
VENDIDO POR MARTA CHIP TEJAX DE PANJOJ, DE ESTA CAPITAL
56623 CR .... 770.00
56624 CR .... 770.00
56625 C .... 700.00
56626 C .... 700.00
56627 C .... 700.00
56628 C .... 700.00
56629 C .... 700.00
56630 CR .... 770.00
56631 C .... 700.00
56632 C .... 700.00
56633 CR .... 770.00
56634 CR .... 770.00
56635 C .... 700.00
56636 C .... 700.00
56637 C .... 700.00
56638 C .... 700.00
56639 C .... 700.00
56640 CR .... 770.00
56641 C .... 700.00
56642 C .... 700.00
56643 CR .... 770.00
56644 CR .... 770.00
56645 C .... 700.00
56646 C .... 700.00
56647 C .... 700.00
56648 C .... 700.00
56649 C .... 700.00
56650 CR .... 770.00
56651 C .... 700.00
56652 C .... 700.00
56653 CR .... 770.00
56654 CR .... 770.00
56655 C .... 700.00
56656 C .... 700.00
56657 C .... 700.00
56658 C .... 700.00
56659 C .... 700.00
56660 CR .... 770.00
56661 C .... 700.00
56662 C .... 700.00
56663 CR .... 770.00
56664 CR .... 770.00
56665 C .... 700.00
56666 C .... 700.00
56667 C .... 700.00
56668 C .... 700.00
56669 C .... 700.00
56670 CR .... 770.00
56671 C .... 700.00
56672 C .... 700.00
56673 CR .... 770.00
56674 CR .... 770.00
56675 C .... 700.00
56676 C .... 700.00
56677 C .... 700.00
56678 C .... 700.00
56679 C .... 700.00
56680 CR .... 770.00
56681 C .... 700.00
56682 C .... 700.00
56683 CR .... 770.00
56684 CR .... 770.00
56685 C .... 700.00
56686 C .... 700.00
56687 C .... 700.00
56688 C .... 700.00
56689 C .... 700.00
56690 CR .... 770.00
56691 C .... 700.00
56692 C .... 700.00
56693 CR .... 770.00
56694 CR .... 770.00
56695 C .... 700.00
56696 C .... 700.00
56697 C .... 700.00
56698 C .... 700.00
56699 C .... 700.00
56700 CR .... 770.00
56763 TT .... 600.00
56805 P .... 1,000.00
56972 P .... 700.00

CINCUENTA Y SIETE MIL
57284 TT .... 500.00
57543 PR .... 1,070.00
57620 TT .... 700.00
57633 PR .... 770.00
57763 TT .... 600.00
57850 PR .... 670.00
57875 P .... 600.00
57879 P .... 1,000.00
57988 P .... 600.00

CINCUENTA Y OCHO MIL
58284 TT .... 500.00
58312 P .... 600.00
58576 P .... 1,000.00
58620 TT .... 700.00
58636 P .... 700.00
58763 TT .... 600.00
58810 PR .... 670.00
58907 P .... 2,500.00
VENDIDO POR RUDY FRANCISCO ESCOBAR ESTRADA, DE COATEPEQUE, QUETZALTENANGO

CINCUENTA Y NUEVE MIL
59284 TT .... 500.00
59408 P .... 600.00
59410 PR .... 1,070.00
59460 PR .... 670.00
59506 P .... 700.00
59620 TT .... 700.00
59722 P .... 700.00
59737 P .... 2,000.00
VENDIDO POR MIGUEL ANGEL CAMEY RIVERA, DE ESTA CAPITAL
59763 TT .... 600.00
59788 P .... 700.00
59978 P .... 600.00

SESENTA MIL
60284 TT .... 500.00
60620 TT .... 700.00
60763 TT .... 600.00
60870 PR .... 770.00
60938 P .... 600.00

SESENTA Y UN MIL
61284 TT .... 500.00
61383 PR .... 1,070.00
61447 P .... 700.00
61470 PR .... 1,070.00
61509 P .... 3,000.00
VENDIDO POR SANTOS LUX TOJÍN, DE ESTA CAPITAL
61620 TT .... 700.00
61763 TT .... 600.00

SESENTA Y DOS MIL
62284 TT .... 500.00
62414 PR .... 1,070.00
62527 P .... 1,000.00
62577 P .... 700.00
62609 P .... 1,000.00
62620 TT .... 700.00
62763 TT .... 600.00
62783 PR .... 770.00

SESENTA Y TRES MIL
63063 PR .... 2,070.00
VENDIDO POR PERSONA CON DISCAPACIDAD VISUAL CARLOS EMILIO GONZÁLEZ RAMOS, DE MIXCO, GUATEMALA
63175 P .... 2,000.00
VENDIDO POR GASPAR VÁSQUEZ TOJÍN, DE ESTA CAPITAL
63284 TT .... 500.00
63533 PR .... 670.00
63620 TT .... 700.00
63763 TT .... 600.00

SESENTA Y CUATRO MIL
64284 TT .... 500.00
64293 PR .... 1,070.00
64555 P .... 600.00
64564 PR .... 670.00
64620 TT .... 700.00
64763 TT .... 600.00
64822 P .... 5,000.00
VENDIDO POR TELMA FRANCISCA ENRÍQUEZ TANAHUBIA DE BARRIOS, DE RETALHULEU, RETALHULEU
64866 P .... 600.00

SESENTA Y CINCO MIL
65104 PR .... 770.00
65284 TT .... 500.00
65620 TT .... 700.00
65691 P .... 600.00
65722 P .... 600.00
65763 TT .... 600.00
65786 P .... 600.00

SESENTA Y SEIS MIL
66073 PR .... 770.00
66284 TT .... 500.00
66296 P .... 700.00
66371 P .... 700.00
66620 TT .... 700.00
66763 TT .... 600.00
66767 P .... 600.00
66834 PR .... 2,070.00
NO VENDIDO

SESENTA Y SIETE MIL
67006 P .... 600.00
67015 P .... 2,000.00
VENDIDO POR PERSONA CON DISCAPACIDAD VISUAL JUAN ANTONIO GARCÍA HERNÁNDEZ, DE ESCUINTLA, ESCUINTLA
67023 PR .... 770.00
67168 P .... 2,000.00
