HEADER
LISTA DEL SORTEO EXTRAORDINARIO NO. 399
|PRIMER PREMIO 19145 ||| SEGUNDO PREMIO 02333 ||| TERCER PREMIO 74725|
REINTEGROS 5,3 ,5
FECHA DEL SORTEO: 05/04/2025 --- FECHA DE CADUCIDAD: 06/10/2025
VER LISTA DE COMBINACIONES
02330 C .... 1,000.00
02331 P .... 10,000.00
VENDIDO POR GABRIEL MORALES IGÜIT, DE ESTA CAPITAL
02332 P .... 10,000.00
VENDIDO POR LUIS EDUARDO TAX VELASQUEZ, DE ESTA CAPITAL
02333 P .... 300,000.00
VENDIDO POR PERSONA CON DISCAPACIDAD VISUAL EDUARDO AYALA, DE SANARATE, EL PROGRESO
02334 P .... 10,000.00
VENDIDO POR IRIS MARISOL CORDÓN SANDOVAL, DE ZACAPA, ZACAPA
02335 PDR .... 10,300.00
VENDIDO POR PABLO SAJBIN VICENTE, DE MIXCO, GUATEMALA
02336 C .... 1,000.00
02337 C .... 1,000.00
02338 C .... 1,000.00
02339 C .... 1,000.00
02340 C .... 1,000.00
02341 C .... 1,000.00
02342 C .... 1,000.00
02343 CR .... 1,150.00
02344 C .... 1,000.00
02345 CDTR .... 1,750.00
02346 C .... 1,000.00
02347 C .... 1,000.00
02348 C .... 1,000.00
02349 C .... 1,000.00
02350 C .... 1,000.00
02351 C .... 1,000.00
02352 C .... 1,000.00
02353 CR .... 1,150.00
02354 C .... 1,000.00
02355 CDR .... 1,300.00
02356 C .... 1,000.00
02357 C .... 1,000.00
02358 C .... 1,000.00
02359 C .... 1,000.00
02360 C .... 1,000.00
02361 C .... 1,000.00
02362 C .... 1,000.00
02363 CR .... 1,150.00
02364 C .... 1,000.00
02365 CDR .... 1,300.00
02366 C .... 1,000.00
02367 C .... 1,000.00
02368 C .... 1,000.00
02369 C .... 1,000.00
02370 C .... 1,000.00
02371 C .... 1,000.00
02372 C .... 1,000.00
02373 CR .... 1,150.00
02374 C .... 1,000.00
02375 CDR .... 1,300.00
02376 C .... 1,000.00
02377 C .... 1,000.00
02378 C .... 1,000.00
02379 C .... 1,000.00
02380 C .... 1,000.00
02381 C .... 1,000.00
02382 C .... 1,000.00
02383 CR .... 1,150.00
02384 C .... 1,000.00
02385 CDR .... 1,300.00
02386 C .... 1,000.00
02387 C .... 1,000.00
02388 C .... 1,000.00
02389 C .... 1,000.00
02390 C .... 1,000.00
02391 C .... 1,000.00
02392 C .... 1,000.00
02393 CR .... 1,150.00
02394 C .... 1,000.00
02395 CDR .... 1,300.00
02396 C .... 1,000.00
02397 C .... 1,000.00
02398 C .... 1,000.00
02399 C .... 1,000.00
02400 C .... 1,000.00
02445 DTR .... 750.00
02478 P .... 5,000.00
VENDIDO POR PERSONA CON DISCAPACIDAD VISUAL ENRIQUE GIRÓN OCHOA, DE ESCUINTLA, ESCUINTLA
02515 PDR .... 1,500.00
02517 P .... 800.00
02545 DTR .... 750.00
02642 P .... 800.00
02645 DTR .... 750.00
02675 PDR .... 900.00
02725 TTR .... 1,050.00
02745 DTR .... 750.00
02845 DTR .... 750.00
02918 P .... 1,300.00
02945 DTR .... 750.00

TRES MIL
03045 DTR .... 750.00
03078 P .... 800.00
03115 PDR .... 1,100.00
03145 TTR .... 1,350.00
03192 P .... 1,300.00
03245 DTR .... 750.00
03333 TT .... 1,000.00
03345 DTR .... 750.00
03445 DTR .... 750.00
03545 DTR .... 750.00
03645 DTR .... 750.00
03725 TTR .... 1,050.00
03745 DTR .... 750.00
03845 DTR .... 750.00
03900 P .... 1,300.00
03945 DTR .... 750.00

CUATRO MIL
04002 P .... 1,300.00
04045 DTR .... 750.00
04145 TTR .... 1,350.00
04221 P .... 1,300.00
04245 DTR .... 750.00
04315 PDR .... 5,300.00
VENDIDO POR ANGELA CHIP TEJAX, DE ESTA CAPITAL
04333 TT .... 1,000.00
04345 DTR .... 750.00
04445 DTR .... 750.00
04545 DTR .... 750.00
04645 DTR .... 750.00
04725 TTR .... 1,050.00
04745 DTR .... 750.00
04845 DTR .... 750.00
04945 DTR .... 750.00

CINCO MIL
05045 DTR .... 750.00
05129 P .... 800.00
05145 TTR .... 1,350.00
05185 PDR .... 1,100.00
05245 DTR .... 750.00
05333 TT .... 1,000.00
05345 DTR .... 750.00
05377 P .... 800.00
05445 DTR .... 750.00
05545 DTR .... 750.00
05645 DTR .... 750.00
05725 TTR .... 1,050.00
05745 DTR .... 750.00
05845 DTR .... 750.00
05945 DTR .... 750.00

SEIS MIL
06045 DTR .... 750.00
06084 P .... 1,300.00
06145 TTR .... 1,350.00
06231 P .... 2,000.00
VENDIDO POR PERSONA CON DISCAPACIDAD VISUAL DONALDO MEJÍA ROMERO, DE JUTIAPA, JUTIAPA
06245 DTR .... 750.00
06258 P .... 600.00
06333 PTT .... 1,600.00
06345 DTR .... 750.00
06392 P .... 600.00
06445 DTR .... 750.00
06545 DTR .... 750.00
06645 DTR .... 750.00
06725 TTR .... 1,050.00
06745 DTR .... 750.00
06756 P .... 1,300.00
06845 DTR .... 750.00
06945 DTR .... 750.00

SIETE MIL
07045 DTR .... 750.00
07145 TTR .... 1,350.00
07245 DTR .... 750.00
07333 PTT .... 2,300.00
VENDIDO POR JUAN MOISES GUTIERREZ GUTIERREZ, DE ESCUINTLA, ESCUINTLA
07345 DTR .... 750.00
07445 DTR .... 750.00
07545 DTR .... 750.00
07579 P .... 800.00
07645 DTR .... 750.00
07725 TTR .... 1,050.00
07745 DTR .... 750.00
07769 P .... 1,300.00
07845 DTR .... 750.00
07945 DTR .... 750.00
07997 P .... 15,000.00
VENDIDO POR MIREYA RAQUEL CASTILLO AMBROSY DE OCHOA, DE HUEHUETENANGO, HUEHUETENANGO

OCHO MIL
08045 DTR .... 750.00
08094 P .... 1,200.00
08107 P .... 5,000.00
VENDIDO POR OSCAR MANUEL PORTILLO DONIS, DE ESTA CAPITAL
08145 TTR .... 1,350.00
08199 P .... 5,000.00
VENDIDO POR HUGO VALERIO CALAM, DE ESTA CAPITAL
08219 P .... 600.00
08245 DTR .... 750.00
08333 TT .... 1,000.00
08337 P .... 1,300.00
08345 DTR .... 750.00
08445 DTR .... 750.00
08545 DTR .... 750.00
08633 PR .... 1,350.00
08645 DTR .... 750.00
08725 TTR .... 1,050.00
08745 DTR .... 750.00
08760 P .... 800.00
08800 P .... 1,200.00
08845 DTR .... 750.00
08929 P .... 600.00
08945 DTR .... 750.00

NUEVE MIL
09045 DTR .... 750.00
09145 TTR .... 1,350.00
09153 PR .... 1,350.00
09245 DTR .... 750.00
09333 TT .... 1,000.00
09345 DTR .... 750.00
09445 DTR .... 750.00
09545 DTR .... 750.00
09629 P .... 800.00
09645 DTR .... 750.00
09725 TTR .... 1,050.00
09745 DTR .... 750.00
09845 DTR .... 750.00
09897 P .... 2,000.00
VENDIDO POR MARIO RAFAEL MUÑOZ TISTA, DE ESTA CAPITAL
09915 PDR .... 1,100.00
09945 DTR .... 750.00

DIEZ MIL
10045 DTR .... 750.00
10140 P .... 2,000.00
VENDIDO POR JORGE ANTONIO GONZALEZ HERNÁNDEZ, DE ESTA CAPITAL
10145 TTR .... 1,350.00
10245 DTR .... 750.00
10333 TT .... 1,000.00
10345 DTR .... 750.00
10445 DTR .... 750.00
10495 PDR .... 1,500.00
10545 DTR .... 750.00
10645 DTR .... 750.00
10689 P .... 800.00
10725 TTR .... 1,050.00
10742 P .... 800.00
10745 DTR .... 750.00
10845 DTR .... 750.00
10884 P .... 600.00
10945 DTR .... 750.00

ONCE MIL
11045 DTR .... 750.00
11145 TTR .... 1,350.00
11245 DTR .... 750.00
11333 TT .... 1,000.00
11345 DTR .... 750.00
11445 DTR .... 750.00
11470 P .... 600.00
11545 DTR .... 750.00
11634 P .... 600.00
11645 DTR .... 750.00
11725 TTR .... 1,050.00
11745 DTR .... 750.00
11845 DTR .... 750.00
11945 DTR .... 750.00

DOCE MIL
12045 DTR .... 750.00
12145 TTR .... 1,350.00
12245 DTR .... 750.00
12292 P .... 1,200.00
12333 TT .... 1,000.00
12345 DTR .... 750.00
12445 DTR .... 750.00
12545 DTR .... 750.00
12619 P .... 8,000.00
VENDIDO POR EULALIA PABLO MATEO, DE SANTA CRUZ DEL QUICHÉ, QUICHÉ
12645 DTR .... 750.00
12674 P .... 1,200.00
12725 TTR .... 1,050.00
12745 DTR .... 750.00
12845 DTR .... 750.00
12855 PDR .... 900.00
12941 P .... 1,200.00
12945 DTR .... 750.00
12954 P .... 600.00

TRECE MIL
13045 DTR .... 750.00
13068 P .... 800.00
13145 TTR .... 1,350.00
13245 DTR .... 750.00
13276 P .... 800.00
13326 P .... 800.00
13333 TT .... 1,000.00
13345 DTR .... 750.00
13445 DTR .... 750.00
13454 P .... 600.00
13490 P .... 800.00
13545 DTR .... 750.00
13645 DTR .... 750.00
13725 TTR .... 1,050.00
13745 DTR .... 750.00
13845 DTR .... 750.00
13945 DTR .... 750.00
13965 PDR .... 1,100.00

CATORCE MIL
14045 DTR .... 750.00
14145 TTR .... 1,350.00
14245 DTR .... 750.00
14311 P .... 800.00
14333 TT .... 1,000.00
14345 DTR .... 750.00
14346 P .... 800.00
14445 DTR .... 750.00
14537 P .... 1,300.00
14545 DTR .... 750.00
14645 DTR .... 750.00
14725 TTR .... 1,050.00
14745 DTR .... 750.00
14844 P .... 1,300.00
14845 DTR .... 750.00
14943 PR .... 1,350.00
14945 DTR .... 750.00

QUINCE MIL
15045 DTR .... 750.00
15145 TTR .... 1,350.00
15245 DTR .... 750.00
15333 TT .... 1,000.00
15345 DTR .... 750.00
15350 P .... 800.00
15391 P .... 800.00
15445 DTR .... 750.00
15520 P .... 600.00
15545 DTR .... 750.00
15645 DTR .... 750.00
15725 TTR .... 1,050.00
15745 DTR .... 750.00
15845 DTR .... 750.00
15934 P .... 600.00
15945 DTR .... 750.00

DIECISEIS MIL
16045 DTR .... 750.00
16075 PDR .... 1,500.00
16145 TTR .... 1,350.00
16245 DTR .... 750.00
16333 TT .... 1,000.00
16345 DTR .... 750.00
16445 DTR .... 750.00
16544 P .... 1,300.00
16545 DTR .... 750.00
16645 DTR .... 750.00
16725 TTR .... 1,050.00
16745 DTR .... 750.00
16845 DTR .... 750.00
16945 DTR .... 750.00
16989 P .... 800.00

DIECISIETE MIL
17045 DTR .... 750.00
17145 TTR .... 1,350.00
17198 P .... 800.00
17237 P .... 600.00
17245 DTR .... 750.00
17256 P .... 600.00
17333 TT .... 1,000.00
17345 DTR .... 750.00
17445 DTR .... 750.00
17537 P .... 5,000.00
VENDIDO POR ZOILA ESPERANZA DE LA CRUZ GUAJACA, DE ESTA CAPITAL
17545 DTR .... 750.00
17645 DTR .... 750.00
17725 TTR .... 1,050.00
17745 DTR .... 750.00
17845 DTR .... 750.00
17945 DTR .... 750.00

DIECIOCHO MIL
18045 DTR .... 750.00
18145 TTR .... 1,350.00
18245 DTR .... 750.00
18333 TT .... 1,000.00
18345 DTR .... 750.00
18445 DTR .... 750.00
18545 DTR .... 750.00
18645 DTR .... 750.00
18725 TTR .... 1,050.00
18742 P .... 2,000.00
VENDIDO POR LUCÍA SAQUIC PÉREZ, DE ESTA CAPITAL
18745 DTR .... 750.00
18845 DTR .... 750.00
18945 DTR .... 750.00

DIECINUEVE MIL
19045 DTR .... 750.00
19101 C .... 1,200.00
19102 C .... 1,200.00
19103 CR .... 1,350.00
19104 C .... 1,200.00
19105 CDR .... 1,500.00
19106 C .... 1,200.00
19107 C .... 1,200.00
19108 C .... 1,200.00
19109 C .... 1,200.00
19110 C .... 1,200.00
19111 C .... 1,200.00
19112 C .... 1,200.00
19113 CR .... 1,350.00
19114 C .... 1,200.00
19115 CDR .... 1,500.00
19116 C .... 1,200.00
19117 C .... 1,200.00
19118 C .... 1,200.00
19119 C .... 1,200.00
19120 C .... 1,200.00
19121 C .... 1,200.00
19122 C .... 1,200.00
19123 CR .... 1,350.00
19124 C .... 1,200.00
19125 CDR .... 1,500.00
19126 C .... 1,200.00
19127 C .... 1,200.00
19128 C .... 1,200.00
19129 C .... 1,200.00
19130 C .... 1,200.00
19131 C .... 1,200.00
19132 C .... 1,200.00
19133 CR .... 1,350.00
19134 C .... 1,200.00
19135 CDR .... 1,500.00
19136 C .... 1,200.00
19137 C .... 1,200.00
19138 C .... 1,200.00
19139 C .... 1,200.00
19140 C .... 1,200.00
19141 C .... 1,200.00
19142 C .... 1,200.00
19143 PR .... 16,150.00
VENDIDO POR PERSONA CON DISCAPACIDAD VISUAL MARÍA TELETOR MORENTE, DE ESTA CAPITAL
19144 P .... 16,000.00
VENDIDO POR PERSONA CON DISCAPACIDAD VISUAL JORGE EMILIO LUCERO CANALES, DE AMATITLÁN, GUATEMALA
19145 PR .... 2,200,150.00
VENDIDO POR PERSONA CON DISCAPACIDAD VISUAL JULIA GALICIA PIOX, DE ESTA CAPITAL
19146 P .... 16,000.00
VENDIDO POR ERIK ALEJANDRO ORTIZ MORALES, DE ESTA CAPITAL
19147 P .... 16,000.00
VENDIDO POR VILMA NINETT DOMINGUEZ MORALES, DE ESTA CAPITAL
19148 C .... 1,200.00
19149 C .... 1,200.00
19150 C .... 1,200.00
19151 C .... 1,200.00
19152 C .... 1,200.00
19153 CR .... 1,350.00
19154 C .... 1,200.00
19155 CDR .... 1,500.00
19156 C .... 1,200.00
19157 C .... 1,200.00
19158 C .... 1,200.00
19159 C .... 1,200.00
19160 C .... 1,200.00
19161 C .... 1,200.00
19162 C .... 1,200.00
19163 CR .... 1,350.00
19164 C .... 1,200.00
19165 CDR .... 1,500.00
19166 C .... 1,200.00
19167 C .... 1,200.00
19168 C .... 1,200.00
19169 C .... 1,200.00
19170 C .... 1,200.00
19171 C .... 1,200.00
19172 C .... 1,200.00
19173 CR .... 1,350.00
19174 C .... 1,200.00
19175 CDR .... 1,500.00
19176 C .... 1,200.00
19177 C .... 1,200.00
19178 C .... 1,200.00
19179 C .... 1,200.00
19180 C .... 1,200.00
19181 C .... 1,200.00
19182 C .... 1,200.00
19183 CR .... 1,350.00
19184 C .... 1,200.00
19185 CDR .... 1,500.00
19186 C .... 1,200.00
19187 C .... 1,200.00
19188 C .... 1,200.00
19189 C .... 1,200.00
19190 C .... 1,200.00
19191 C .... 1,200.00
19192 C .... 1,200.00
19193 CR .... 1,350.00
19194 C .... 1,200.00
19195 CDR .... 1,500.00
19196 C .... 1,200.00
19197 C .... 1,200.00
19198 C .... 1,200.00
19199 C .... 1,200.00
19200 PC .... 2,000.00
VENDIDO POR JULIO ANTONIO MORENO, DE ESTA CAPITAL
19245 DTR .... 750.00
19256 P .... 800.00
19333 TT .... 1,000.00
19345 DTR .... 750.00
19445 DTR .... 750.00
19469 P .... 2,000.00
VENDIDO POR ANGELINA TUT DE CACAO, DE COBÁN, ALTA VERAPÁZ
19545 DTR .... 750.00
19645 DTR .... 750.00
19725 TTR .... 1,050.00
19745 DTR .... 750.00
19767 P .... 800.00
19838 P .... 800.00
19845 DTR .... 750.00
19945 DTR .... 750.00

VEINTE MIL
20045 DTR .... 750.00
20145 TTR .... 1,350.00
20245 DTR .... 750.00
20264 P .... 600.00
20316 P .... 600.00
20333 TT .... 1,000.00
20345 DTR .... 750.00
20408 P .... 800.00
20445 DTR .... 750.00
20545 DTR .... 750.00
20562 P .... 600.00
20591 P .... 800.00
20645 DTR .... 750.00
20725 TTR .... 1,050.00
20745 DTR .... 750.00
20788 P .... 8,000.00
VENDIDO POR RAÚL ESTUARDO GUZMÁN CORZANTES, DE SAN ANTONIO SUCHITEPÉQUEZ, SUCHITEPÉQUEZ
20845 DTR .... 750.00
20945 DTR .... 750.00

VEINTIUN MIL
21045 DTR .... 750.00
21059 P .... 600.00
21145 TTR .... 1,350.00
21207 P .... 1,300.00
21245 DTR .... 750.00
21333 TT .... 1,000.00
21345 DTR .... 750.00
21444 P .... 600.00
21445 DTR .... 750.00
21486 P .... 600.00
21545 DTR .... 750.00
21550 P .... 600.00
21645 DTR .... 750.00
21711 P .... 800.00
21725 TTR .... 1,050.00
21727 P .... 600.00
21745 DTR .... 750.00
21845 DTR .... 750.00
21945 DTR .... 750.00

VEINTIDOS MIL
22045 DTR .... 750.00
22137 P .... 800.00
22145 TTR .... 1,350.00
22245 DTR .... 750.00
22333 TT .... 1,000.00
22338 P .... 600.00
22345 DTR .... 750.00
22445 DTR .... 750.00
22463 PR .... 15,150.00
VENDIDO POR JUAN NOÉ CIRAIZ BERDUO, DE ESTA CAPITAL
22545 DTR .... 750.00
22557 P .... 2,000.00
VENDIDO POR YECENIA MARISOL MAZARIEGOS ARREAGA, DE QUETZALTENANGO, QUETZALTENANGO
22645 DTR .... 750.00
22725 TTR .... 1,050.00
22745 DTR .... 750.00
22845 DTR .... 750.00
22945 DTR .... 750.00

VEINTITRES MIL
23045 DTR .... 750.00
23089 P .... 800.00
23145 TTR .... 1,350.00
23245 DTR .... 750.00
23333 TT .... 1,000.00
23345 DTR .... 750.00
23445 DTR .... 750.00
23545 DTR .... 750.00
23582 P .... 1,300.00
23645 DTR .... 750.00
23725 TTR .... 1,050.00
23745 DTR .... 750.00
23845 DTR .... 750.00
23945 DTR .... 750.00

VEINTICUATRO MIL
24045 DTR .... 750.00
24145 TTR .... 1,350.00
24245 DTR .... 750.00
24286 P .... 2,000.00
NO VENDIDO
24333 TT .... 1,000.00
24345 DTR .... 750.00
24406 P .... 800.00
24445 DTR .... 750.00
24545 DTR .... 750.00
24645 DTR .... 750.00
24725 TTR .... 1,050.00
24745 DTR .... 750.00
24749 P .... 800.00
24845 DTR .... 750.00
24945 DTR .... 750.00

VEINTICINCO MIL
25023 PR .... 750.00
25045 DTR .... 750.00
25122 P .... 600.00
25144 P .... 1,200.00
25145 TTR .... 1,350.00
25236 P .... 2,000.00
VENDIDO POR GUADALUPE CRISTINA PACHECO SOCH, DE ESTA CAPITAL
25245 DTR .... 750.00
25333 TT .... 1,000.00
25345 DTR .... 750.00
25377 P .... 800.00
25445 DTR .... 750.00
25516 P .... 800.00
25545 DTR .... 750.00
25645 DTR .... 750.00
25725 TTR .... 1,050.00
25745 DTR .... 750.00
25749 P .... 1,200.00
25768 P .... 1,300.00
25781 P .... 2,000.00
VENDIDO POR LUCAS SAJBÍN VICENTE, DE MIXCO, GUATEMALA
25845 DTR .... 750.00
25945 DTR .... 750.00

VEINTISEIS MIL
26045 DTR .... 750.00
26145 TTR .... 1,350.00
26185 PDR .... 900.00
26210 P .... 800.00
26245 DTR .... 750.00
26333 TT .... 1,000.00
26345 DTR .... 750.00
26370 P .... 800.00
26445 DTR .... 750.00
26545 DTR .... 750.00
26645 DTR .... 750.00
26725 TTR .... 1,050.00
26745 DTR .... 750.00
26845 DTR .... 750.00
26945 DTR .... 750.00

VEINTISIETE MIL
27045 DTR .... 750.00
27145 TTR .... 1,350.00
27245 DTR .... 750.00
27303 PR .... 950.00
27333 TT .... 1,000.00
27345 DTR .... 750.00
27445 DTR .... 750.00
27545 DTR .... 750.00
27600 P .... 1,200.00
27645 DTR .... 750.00
27725 TTR .... 1,050.00
27745 DTR .... 750.00
27837 P .... 800.00
27845 DTR .... 750.00
27945 DTR .... 750.00

VEINTIOCHO MIL
28045 DTR .... 750.00
28131 P .... 1,300.00
28145 TTR .... 1,350.00
28155 PDR .... 900.00
28245 DTR .... 750.00
28282 P .... 600.00
28333 TT .... 1,000.00
28345 DTR .... 750.00
28445 DTR .... 750.00
28545 DTR .... 750.00
28645 DTR .... 750.00
28725 TTR .... 1,050.00
28745 DTR .... 750.00
28821 P .... 800.00
28845 DTR .... 750.00
28945 DTR .... 750.00

VEINTINUEVE MIL
29045 DTR .... 750.00
29102 P .... 600.00
29145 TTR .... 1,350.00
29147 P .... 600.00
29245 PDTR .... 1,350.00
29333 TT .... 1,000.00
29345 DTR .... 750.00
29445 DTR .... 750.00
29545 DTR .... 750.00
29629 P .... 8,000.00
VENDIDO POR PEDRO MALDONADO LUX, DE ESTA CAPITAL
29645 DTR .... 750.00
29674 P .... 600.00
29725 TTR .... 1,050.00
29745 DTR .... 750.00
29845 DTR .... 750.00
29945 DTR .... 750.00

TREINTA MIL
30045 DTR .... 750.00
30108 P .... 5,000.00
VENDIDO POR PERSONA CON DISCAPACIDAD VISUAL JUDID ELIZABETH BENITES RIVERA DE BELTRAN, DE ESTA CAPITAL
30120 P .... 800.00
30145 TTR .... 1,350.00
30193 PR .... 950.00
30245 DTR .... 750.00
30254 P .... 600.00
30333 TT .... 1,000.00
30345 DTR .... 750.00
30411 P .... 1,300.00
30445 DTR .... 750.00
30512 P .... 800.00
30545 DTR .... 750.00
30645 DTR .... 750.00
30725 TTR .... 1,050.00
30728 P .... 600.00
30745 DTR .... 750.00
30845 DTR .... 750.00
30945 DTR .... 750.00

TREINTA Y UN MIL
31045 DTR .... 750.00
31145 TTR .... 1,350.00
31177 P .... 1,300.00
31245 DTR .... 750.00
31333 TT .... 1,000.00
31345 DTR .... 750.00
31445 DTR .... 750.00
31545 DTR .... 750.00
31547 P .... 600.00
31645 DTR .... 750.00
31725 TTR .... 1,050.00
31745 DTR .... 750.00
31829 P .... 8,000.00
VENDIDO POR JOSÉ ESTHARLIN SOSA CABRERA, DE ESTA CAPITAL
31845 DTR .... 750.00
31945 DTR .... 750.00

TREINTA Y DOS MIL
32045 DTR .... 750.00
32111 P .... 600.00
32142 P .... 600.00
32145 TTR .... 1,350.00
32245 DTR .... 750.00
32333 TT .... 1,000.00
32345 DTR .... 750.00
32445 DTR .... 750.00
32540 P .... 800.00
32545 DTR .... 750.00
32645 DTR .... 750.00
32679 P .... 1,200.00
32725 TTR .... 1,050.00
32745 DTR .... 750.00
32845 DTR .... 750.00
32886 P .... 1,300.00
32938 P .... 1,200.00
32945 DTR .... 750.00
32974 P .... 600.00

TREINTA Y TRES MIL
33009 P .... 1,200.00
33045 DTR .... 750.00
33128 P .... 800.00
33145 TTR .... 1,350.00
33229 P .... 1,300.00
33245 DTR .... 750.00
33333 TT .... 1,000.00
33345 DTR .... 750.00
33440 P .... 5,000.00
VENDIDO POR JUANA PAOLA PACHECO SOCH, DE ESTA CAPITAL
33445 DTR .... 750.00
33545 DTR .... 750.00
33645 DTR .... 750.00
33683 PR .... 2,150.00
VENDIDO POR SANTOS LUX TOJÍN, DE ESTA CAPITAL
33725 TTR .... 1,050.00
33745 DTR .... 750.00
33828 P .... 800.00
33845 DTR .... 750.00
33911 P .... 5,000.00
VENDIDO POR JUAN MOISES GUTIERREZ GUTIERREZ, DE ESCUINTLA, ESCUINTLA
33945 DTR .... 750.00

TREINTA Y CUATRO MIL
34045 DTR .... 750.00
34145 TTR .... 1,350.00
34172 P .... 800.00
34245 DTR .... 750.00
34251 P .... 600.00
34333 TT .... 1,000.00
34345 DTR .... 750.00
34434 P .... 600.00
34445 DTR .... 750.00
34545 DTR .... 750.00
34562 P .... 800.00
34645 DTR .... 750.00
34725 TTR .... 1,050.00
34745 DTR .... 750.00
34845 DTR .... 750.00
34945 DTR .... 750.00

TREINTA Y CINCO MIL
35045 DTR .... 750.00
35145 TTR .... 1,350.00
35245 DTR .... 750.00
35251 P .... 1,300.00
35307 P .... 800.00
35333 TT .... 1,000.00
35345 DTR .... 750.00
35445 DTR .... 750.00
35475 PDR .... 15,300.00
VENDIDO POR ROBERTO MARROQUÍN AYALA, DE ESTA CAPITAL
35545 DTR .... 750.00
35645 DTR .... 750.00
35725 TTR .... 1,050.00
35745 DTR .... 750.00
35845 DTR .... 750.00
35859 P .... 1,300.00
35941 P .... 1,300.00
35945 DTR .... 750.00

TREINTA Y SEIS MIL
36045 DTR .... 750.00
36145 TTR .... 1,350.00
36245 DTR .... 750.00
36333 TT .... 1,000.00
36345 DTR .... 750.00
36445 DTR .... 750.00
36545 DTR .... 750.00
36619 P .... 800.00
36645 DTR .... 750.00
36725 TTR .... 1,050.00
36745 DTR .... 750.00
36845 DTR .... 750.00
36945 DTR .... 750.00

TREINTA Y SIETE MIL
37045 DTR .... 750.00
37145 TTR .... 1,350.00
37245 DTR .... 750.00
37262 P .... 1,300.00
37333 TT .... 1,000.00
37345 DTR .... 750.00
37445 DTR .... 750.00
37545 DTR .... 750.00
37645 DTR .... 750.00
37687 P .... 15,000.00
VENDIDO POR MARITZA LORENA RAMOS ZEPEDA, DE ESTA CAPITAL
37725 TTR .... 1,050.00
37745 DTR .... 750.00
37845 DTR .... 750.00
37924 P .... 1,300.00
37939 P .... 800.00
37945 DTR .... 750.00

TREINTA Y OCHO MIL
38017 P .... 800.00
38045 DTR .... 750.00
38052 P .... 600.00
38076 P .... 800.00
38145 TTR .... 1,350.00
38152 P .... 8,000.00
VENDIDO POR MARGARITA LEONOR LÓPEZ ANDRADE DE FLORES, DE RETALHULEU, RETALHULEU
38187 P .... 800.00
38245 DTR .... 750.00
38333 TT .... 1,000.00
38345 DTR .... 750.00
38350 P .... 1,300.00
38445 DTR .... 750.00
38478 P .... 800.00
38545 DTR .... 750.00
38581 P .... 1,300.00
38645 DTR .... 750.00
38664 P .... 2,000.00
VENDIDO POR MIGUEL LORENZO IXCOTOYAC REYNOSO, DE ESTA CAPITAL
38725 TTR .... 1,050.00
38745 DTR .... 750.00
38757 P .... 600.00
38845 DTR .... 750.00
38945 DTR .... 750.00

TREINTA Y NUEVE MIL
39045 DTR .... 750.00
39145 TTR .... 1,350.00
39232 P .... 800.00
39245 DTR .... 750.00
39333 TT .... 1,000.00
39345 DTR .... 750.00
39445 DTR .... 750.00
39545 DTR .... 750.00
39645 DTR .... 750.00
39725 TTR .... 1,050.00
39745 DTR .... 750.00
39845 DTR .... 750.00
39873 PR .... 1,450.00
