HEADER
LISTA DEL SORTEO EXTRAORDINARIO NO. 412
|PRIMER PREMIO 11500 ||| SEGUNDO PREMIO 43078 ||| TERCER PREMIO 76689|
REINTEGROS 0,8 ,9
FECHA DEL SORTEO: 06/06/2026 --- FECHA DE CADUCIDAD: 07/12/2026
VER LISTA DE COMBINACIONES
03900 DT .... 600.00
03927 P .... 1,300.00

CUATRO MIL
04000 DT .... 600.00
04078 TT .... 1,000.00
04100 DT .... 600.00
04200 DT .... 600.00
04271 P .... 800.00
04296 P .... 600.00
04300 DT .... 600.00
04334 P .... 600.00
04400 DT .... 600.00
04480 PR .... 8,150.00
VENDIDO POR PERSONA CON DISCAPACIDAD VISUAL JULIA GALICIA PIOX, DE ESTA CAPITAL
04500 TT .... 1,200.00
04600 DT .... 600.00
04689 TT .... 900.00
04700 DT .... 600.00
04800 DT .... 600.00
04900 DT .... 600.00

CINCO MIL
05000 DT .... 600.00
05078 TT .... 1,000.00
05100 DT .... 600.00
05200 DT .... 600.00
05300 DT .... 600.00
05400 DT .... 600.00
05500 TT .... 1,200.00
05544 P .... 800.00
05600 DT .... 600.00
05607 P .... 800.00
05678 PR .... 950.00
05689 TT .... 900.00
05700 DT .... 600.00
05800 DT .... 600.00
05900 DT .... 600.00
05934 P .... 600.00

SEIS MIL
06000 DT .... 600.00
06078 TT .... 1,000.00
06100 DT .... 600.00
06200 DT .... 600.00
06300 DT .... 600.00
06323 P .... 800.00
06400 DT .... 600.00
06414 P .... 600.00
06500 TT .... 1,200.00
06566 P .... 800.00
06600 DT .... 600.00
06689 TT .... 900.00
06698 PR .... 750.00
06700 DT .... 600.00
06800 DT .... 600.00
06810 PR .... 950.00
06900 DT .... 600.00
06985 P .... 800.00

SIETE MIL
07000 DT .... 600.00
07078 TT .... 1,000.00
07100 DT .... 600.00
07200 DT .... 600.00
07226 P .... 8,000.00
NO VENDIDO
07270 PR .... 1,350.00
07300 DT .... 600.00
07400 DT .... 600.00
07500 TT .... 1,200.00
07542 P .... 600.00
07600 DT .... 600.00
07689 TT .... 900.00
07700 DT .... 600.00
07800 DT .... 600.00
07899 PR .... 950.00
07900 DT .... 600.00

OCHO MIL
08000 DT .... 600.00
08038 PR .... 750.00
08078 TT .... 1,000.00
08100 DT .... 600.00
08183 P .... 600.00
08200 DT .... 600.00
08300 DT .... 600.00
08305 P .... 800.00
08376 P .... 1,300.00
08400 DT .... 600.00
08444 P .... 600.00
08500 TT .... 1,200.00
08600 DT .... 600.00
08689 TT .... 900.00
08700 DT .... 600.00
08800 DT .... 600.00
08900 DT .... 600.00

NUEVE MIL
09000 DT .... 600.00
09078 TT .... 1,000.00
09100 DT .... 600.00
09114 P .... 1,300.00
09200 DT .... 600.00
09300 DT .... 600.00
09353 P .... 600.00
09400 DT .... 600.00
09485 P .... 600.00
09500 TT .... 1,200.00
09600 DT .... 600.00
09689 TT .... 900.00
09700 DT .... 600.00
09741 P .... 5,000.00
VENDIDO POR CARLOS ROBERTO LEMUS CHACÓN, DE CHIQUIMULA, CHIQUIMULA
09800 DT .... 600.00
09900 DT .... 600.00

DIEZ MIL
10000 DT .... 600.00
10078 TT .... 1,000.00
10100 DT .... 600.00
10200 DT .... 600.00
10300 DT .... 600.00
10400 DT .... 600.00
10478 PR .... 1,450.00
10498 PR .... 1,450.00
10500 TT .... 1,200.00
10600 DT .... 600.00
10689 TT .... 900.00
10700 DT .... 600.00
10800 DT .... 600.00
10900 DT .... 600.00

ONCE MIL
11000 DT .... 600.00
11078 TT .... 1,000.00
11100 DT .... 600.00
11105 P .... 1,300.00
11200 DT .... 600.00
11201 P .... 1,200.00
11300 DT .... 600.00
11400 DT .... 600.00
11403 C .... 1,200.00
11404 C .... 1,200.00
11405 C .... 1,200.00
11406 C .... 1,200.00
11407 C .... 1,200.00
11408 CR .... 1,350.00
11409 CR .... 1,350.00
11410 CR .... 1,350.00
11411 C .... 1,200.00
11412 C .... 1,200.00
11413 C .... 1,200.00
11414 C .... 1,200.00
11415 C .... 1,200.00
11416 C .... 1,200.00
11417 C .... 1,200.00
11418 CR .... 1,350.00
11419 CR .... 1,350.00
11420 CR .... 1,350.00
11421 C .... 1,200.00
11422 C .... 1,200.00
11423 C .... 1,200.00
11424 C .... 1,200.00
11425 C .... 1,200.00
11426 C .... 1,200.00
11427 C .... 1,200.00
11428 CR .... 1,350.00
11429 CR .... 1,350.00
11430 CR .... 1,350.00
11431 C .... 1,200.00
11432 C .... 1,200.00
11433 C .... 1,200.00
11434 C .... 1,200.00
11435 C .... 1,200.00
11436 C .... 1,200.00
11437 C .... 1,200.00
11438 CR .... 1,350.00
11439 CR .... 1,350.00
11440 CR .... 1,350.00
11441 C .... 1,200.00
11442 C .... 1,200.00
11443 C .... 1,200.00
11444 C .... 1,200.00
11445 C .... 1,200.00
11446 C .... 1,200.00
11447 C .... 1,200.00
11448 CR .... 1,350.00
11449 CR .... 1,350.00
11450 CR .... 1,350.00
11451 C .... 1,200.00
11452 C .... 1,200.00
11453 C .... 1,200.00
11454 C .... 1,200.00
11455 C .... 1,200.00
11456 C .... 1,200.00
11457 C .... 1,200.00
11458 CR .... 1,350.00
11459 CR .... 1,350.00
11460 CR .... 1,350.00
11461 C .... 1,200.00
11462 C .... 1,200.00
11463 C .... 1,200.00
11464 PC .... 3,200.00
VENDIDO POR LESBIA PATRICIA GONZALEZ, DE ESTA CAPITAL
11465 C .... 1,200.00
11466 C .... 1,200.00
11467 C .... 1,200.00
11468 CR .... 1,350.00
11469 CR .... 1,350.00
11470 CR .... 1,350.00
11471 C .... 1,200.00
11472 C .... 1,200.00
11473 C .... 1,200.00
11474 C .... 1,200.00
11475 C .... 1,200.00
11476 C .... 1,200.00
11477 C .... 1,200.00
11478 CR .... 1,350.00
11479 CR .... 1,350.00
11480 CR .... 1,350.00
11481 C .... 1,200.00
11482 C .... 1,200.00
11483 C .... 1,200.00
11484 C .... 1,200.00
11485 C .... 1,200.00
11486 C .... 1,200.00
11487 C .... 1,200.00
11488 CR .... 1,350.00
11489 CR .... 1,350.00
11490 CR .... 1,350.00
11491 C .... 1,200.00
11492 C .... 1,200.00
11493 C .... 1,200.00
11494 C .... 1,200.00
11495 C .... 1,200.00
11496 C .... 1,200.00
11497 C .... 1,200.00
11498 PR .... 16,150.00
VENDIDO POR PERSONA CON DISCAPACIDAD VISUAL JORGE EMILIO LUCERO CANALES, DE AMATITLÁN, GUATEMALA
11499 PR .... 16,150.00
VENDIDO POR FABIAN CHIC CHIPEL, DE ESTA CAPITAL
11500 P .... 2,200,000.00
VENDIDO POR IRIS MARISOL CORDÓN SANDOVAL, DE ZACAPA, ZACAPA
11501 P .... 16,000.00
VENDIDO POR RAFAEL PERÉZ URLA, DE ESTA CAPITAL
11502 P .... 16,000.00
VENDIDO POR LUIS ALBERTO TIUL CHIP, DE ESTA CAPITAL
11600 DT .... 600.00
11676 P .... 800.00
11689 TT .... 900.00
11700 DT .... 600.00
11800 DT .... 600.00
11892 P .... 600.00
11900 DT .... 600.00

DOCE MIL
12000 DT .... 600.00
12078 TT .... 1,000.00
12100 DT .... 600.00
12200 DT .... 600.00
12300 DT .... 600.00
12400 DT .... 600.00
12407 P .... 600.00
12500 TT .... 1,200.00
12600 DT .... 600.00
12689 TT .... 900.00
12700 DT .... 600.00
12742 P .... 800.00
12743 P .... 5,000.00
VENDIDO POR YECENIA MARISOL MAZARIEGOS ARREAGA, DE QUETZALTENANGO, QUETZALTENANGO
12745 P .... 800.00
12800 DT .... 600.00
12847 P .... 2,000.00
VENDIDO POR DIEGO MALDONADO LUX, DE ESTA CAPITAL
12900 DT .... 600.00

TRECE MIL
13000 DT .... 600.00
13048 PR .... 1,350.00
13078 TT .... 1,000.00
13100 DT .... 600.00
13143 P .... 1,200.00
13200 DT .... 600.00
13300 DT .... 600.00
13400 DT .... 600.00
13500 TT .... 1,200.00
13600 DT .... 600.00
13689 TT .... 900.00
13700 DT .... 600.00
13767 P .... 800.00
13800 DT .... 600.00
13814 P .... 800.00
13897 P .... 2,000.00
VENDIDO POR AURA VIOLETA LEPE LÓPEZ, DE SANTA CATARINA PINULA, GUATEMALA
13900 DT .... 600.00
13976 P .... 600.00

CATORCE MIL
14000 DT .... 600.00
14034 P .... 800.00
14078 TT .... 1,000.00
14100 DT .... 600.00
14200 DT .... 600.00
14300 DT .... 600.00
14301 P .... 5,000.00
VENDIDO POR GERSON GUSTAVO TACAM GARCÍA, DE QUETZALTENANGO, QUETZALTENANGO
14323 P .... 1,300.00
14400 DT .... 600.00
14415 P .... 800.00
14500 TT .... 1,200.00
14600 DT .... 600.00
14689 TT .... 900.00
14700 DT .... 600.00
14774 P .... 600.00
14798 PR .... 950.00
14800 DT .... 600.00
14900 DT .... 600.00
14906 P .... 1,200.00
14961 P .... 1,200.00
14982 P .... 600.00

QUINCE MIL
15000 DT .... 600.00
15078 TT .... 1,000.00
15100 DT .... 600.00
15200 DT .... 600.00
15300 DT .... 600.00
15400 DT .... 600.00
15490 PR .... 750.00
15500 TT .... 1,200.00
15600 DT .... 600.00
15675 P .... 1,200.00
15689 TT .... 900.00
15700 DT .... 600.00
15796 P .... 600.00
15800 DT .... 600.00
15900 DT .... 600.00
15988 PR .... 950.00

DIECISEIS MIL
16000 DT .... 600.00
16078 TT .... 1,000.00
16100 DT .... 600.00
16200 DT .... 600.00
16232 P .... 600.00
16300 DT .... 600.00
16305 P .... 600.00
16366 P .... 800.00
16400 DT .... 600.00
16421 P .... 1,200.00
16490 PR .... 950.00
16500 TT .... 1,200.00
16600 DT .... 600.00
16689 TT .... 900.00
16700 DT .... 600.00
16738 PR .... 950.00
16800 DT .... 600.00
16900 DT .... 600.00
16906 P .... 1,200.00
16915 P .... 1,300.00

DIECISIETE MIL
17000 DT .... 600.00
17078 TT .... 1,000.00
17100 DT .... 600.00
17200 DT .... 600.00
17300 DT .... 600.00
17400 DT .... 600.00
17449 PR .... 950.00
17500 TT .... 1,200.00
17600 DT .... 600.00
17689 TT .... 900.00
17700 DT .... 600.00
17800 DT .... 600.00
17900 DT .... 600.00
17969 PR .... 2,150.00
VENDIDO POR PERSONA CON DISCAPACIDAD VISUAL JULIAN CAAL CORTÉZ, DE AMATITLÁN, GUATEMALA

DIECIOCHO MIL
18000 DT .... 600.00
18078 TT .... 1,000.00
18100 DT .... 600.00
18200 DT .... 600.00
18300 DT .... 600.00
18400 DT .... 600.00
18500 TT .... 1,200.00
18553 P .... 1,200.00
18600 DT .... 600.00
18653 P .... 600.00
18689 TT .... 900.00
18700 DT .... 600.00
18800 DT .... 600.00
18900 DT .... 600.00
18917 P .... 800.00

DIECINUEVE MIL
19000 DT .... 600.00
19078 TT .... 1,000.00
19086 P .... 1,200.00
19100 DT .... 600.00
19200 DT .... 600.00
19300 DT .... 600.00
19400 DT .... 600.00
19483 P .... 1,300.00
19500 TT .... 1,200.00
19600 DT .... 600.00
19689 TT .... 900.00
19700 DT .... 600.00
19705 P .... 600.00
19800 DT .... 600.00
19900 DT .... 600.00

VEINTE MIL
20000 DT .... 600.00
20078 TT .... 1,000.00
20100 DT .... 600.00
20195 P .... 600.00
20200 DT .... 600.00
20300 DT .... 600.00
20400 DT .... 600.00
20500 TT .... 1,200.00
20600 DT .... 600.00
20654 P .... 1,300.00
20689 TT .... 900.00
20700 DT .... 600.00
20762 P .... 800.00
20800 DT .... 600.00
20900 DT .... 600.00

VEINTIUN MIL
21000 DT .... 600.00
21078 TT .... 1,000.00
21100 DT .... 600.00
21200 DT .... 600.00
21217 P .... 800.00
21300 DT .... 600.00
21333 P .... 800.00
21390 PR .... 950.00
21400 DT .... 600.00
21500 TT .... 1,200.00
21529 PR .... 950.00
21600 DT .... 600.00
21665 P .... 1,300.00
21689 TT .... 900.00
21700 DT .... 600.00
21800 DT .... 600.00
21858 PR .... 750.00
21900 DT .... 600.00

VEINTIDOS MIL
22000 DT .... 600.00
22030 PR .... 750.00
22078 TT .... 1,000.00
22100 DT .... 600.00
22105 P .... 800.00
22200 DT .... 600.00
22300 DT .... 600.00
22393 P .... 1,200.00
22400 DT .... 600.00
22500 TT .... 1,200.00
22600 DT .... 600.00
22636 P .... 600.00
22640 PR .... 950.00
22689 TT .... 900.00
22700 DT .... 600.00
22800 DT .... 600.00
22900 DT .... 600.00

VEINTITRES MIL
23000 DT .... 600.00
23078 TT .... 1,000.00
23100 DT .... 600.00
23142 P .... 1,300.00
23200 DT .... 600.00
23259 PR .... 950.00
23300 DT .... 600.00
23308 PR .... 750.00
23400 DT .... 600.00
23500 TT .... 1,200.00
23600 DT .... 600.00
23689 TT .... 900.00
23700 DT .... 600.00
23727 P .... 800.00
23800 DT .... 600.00
23900 DT .... 600.00

VEINTICUATRO MIL
24000 DT .... 600.00
24078 TT .... 1,000.00
24100 DT .... 600.00
24200 DT .... 600.00
24300 DT .... 600.00
24400 DT .... 600.00
24500 TT .... 1,200.00
24600 DT .... 600.00
24689 TT .... 900.00
24700 DT .... 600.00
24800 DT .... 600.00
24898 PR .... 1,350.00
24900 DT .... 600.00

VEINTICINCO MIL
25000 DT .... 600.00
25055 P .... 800.00
25078 TT .... 1,000.00
25100 DT .... 600.00
25200 DT .... 600.00
25224 P .... 800.00
25257 P .... 5,000.00
VENDIDO POR JUAN MOISES GUTIERREZ GUTIERREZ, DE SANTA LUCÍA COTZUMALGUAPA, ESCUINTLA
25300 DT .... 600.00
25329 PR .... 750.00
25400 DT .... 600.00
25415 P .... 1,300.00
25500 TT .... 1,200.00
25546 P .... 800.00
25600 DT .... 600.00
25689 TT .... 900.00
25700 DT .... 600.00
25756 P .... 800.00
25800 DT .... 600.00
25900 DT .... 600.00

VEINTISEIS MIL
26000 DT .... 600.00
26078 TT .... 1,000.00
26100 DT .... 600.00
26182 P .... 1,300.00
26200 DT .... 600.00
26249 PR .... 750.00
26300 DT .... 600.00
26335 P .... 5,000.00
VENDIDO POR BRIGITTE IVON MORALES CIFUENTES, DE ESTA CAPITAL
26400 DT .... 600.00
26479 PR .... 2,150.00
VENDIDO POR MIRTALA RUANO, DE ESTA CAPITAL
26500 TT .... 1,200.00
26600 DT .... 600.00
26689 TT .... 900.00
26700 DT .... 600.00
26714 P .... 600.00
26763 P .... 1,200.00
26796 P .... 600.00
26800 DT .... 600.00
26881 P .... 1,200.00
26900 DT .... 600.00

VEINTISIETE MIL
27000 DT .... 600.00
27078 TT .... 1,000.00
27089 PR .... 750.00
27100 DT .... 600.00
27109 PR .... 950.00
27118 PR .... 750.00
27200 DT .... 600.00
27300 DT .... 600.00
27393 P .... 600.00
27400 DT .... 600.00
27441 P .... 5,000.00
VENDIDO POR JOSÉ ELADIO RODRÍGUEZ HERNÁNDEZ, DE ESTA CAPITAL
27442 P .... 800.00
27500 TT .... 1,200.00
27600 DT .... 600.00
27689 TT .... 900.00
27700 DT .... 600.00
27800 DT .... 600.00
27803 P .... 1,200.00
27900 DT .... 600.00
27908 PR .... 1,450.00

VEINTIOCHO MIL
28000 DT .... 600.00
28013 P .... 5,000.00
VENDIDO POR JULIO ROBERTO CATÚ GONZALEZ, DE ESTA CAPITAL
28078 TT .... 1,000.00
28100 DT .... 600.00
28131 P .... 800.00
28200 DT .... 600.00
28237 P .... 800.00
28288 PR .... 750.00
28300 DT .... 600.00
28331 P .... 1,200.00
28349 PR .... 950.00
28400 DT .... 600.00
28500 TT .... 1,200.00
28563 P .... 600.00
28600 DT .... 600.00
28689 TT .... 900.00
28700 DT .... 600.00
28727 P .... 1,200.00
28800 DT .... 600.00
28900 DT .... 600.00

VEINTINUEVE MIL
29000 DT .... 600.00
29078 TT .... 1,000.00
29100 DT .... 600.00
29200 DT .... 600.00
29211 P .... 1,200.00
29228 PR .... 1,450.00
29300 DT .... 600.00
29400 DT .... 600.00
29500 TT .... 1,200.00
29511 P .... 1,200.00
29583 P .... 600.00
29600 DT .... 600.00
29689 TT .... 900.00
29700 DT .... 600.00
29772 P .... 1,300.00
29800 DT .... 600.00
29840 PR .... 750.00
29900 DT .... 600.00

TREINTA MIL
30000 DT .... 600.00
30078 TT .... 1,000.00
30100 DT .... 600.00
30200 DT .... 600.00
30300 DT .... 600.00
30398 PR .... 1,350.00
30400 DT .... 600.00
30500 TT .... 1,200.00
30575 P .... 1,200.00
30600 DT .... 600.00
30689 TT .... 900.00
30700 DT .... 600.00
30800 DT .... 600.00
30880 PR .... 5,150.00
VENDIDO POR PERSONA CON DISCAPACIDAD VISUAL SANTIAGO CHOJ TIUL, DE AMATITLÁN, GUATEMALA
30900 DT .... 600.00

TREINTA Y UN MIL
31000 DT .... 600.00
31078 TT .... 1,000.00
31100 DT .... 600.00
31200 DT .... 600.00
31300 DT .... 600.00
31340 PR .... 1,350.00
31400 DT .... 600.00
31485 P .... 1,300.00
31500 TT .... 1,200.00
31600 DT .... 600.00
31689 TT .... 900.00
31700 DT .... 600.00
31800 DT .... 600.00
31900 DT .... 600.00

TREINTA Y DOS MIL
32000 DT .... 600.00
32078 TT .... 1,000.00
32100 DT .... 600.00
32119 PR .... 950.00
32200 DT .... 600.00
32300 DT .... 600.00
32400 DT .... 600.00
32500 TT .... 1,200.00
32600 DT .... 600.00
32689 TT .... 900.00
32700 DT .... 600.00
32737 P .... 1,200.00
32800 DT .... 600.00
32900 DT .... 600.00
32976 P .... 600.00

TREINTA Y TRES MIL
33000 DT .... 600.00
33027 P .... 1,300.00
33078 TT .... 1,000.00
33100 DT .... 600.00
33108 PR .... 750.00
33168 PR .... 750.00
33200 DT .... 600.00
33300 DT .... 600.00
33400 DT .... 600.00
33470 PR .... 750.00
33500 TT .... 1,200.00
33555 P .... 1,300.00
33600 DT .... 600.00
33689 TT .... 900.00
33700 DT .... 600.00
33800 DT .... 600.00
33900 DT .... 600.00

TREINTA Y CUATRO MIL
34000 DT .... 600.00
34078 TT .... 1,000.00
34097 P .... 600.00
34100 DT .... 600.00
34200 DT .... 600.00
34300 DT .... 600.00
34400 DT .... 600.00
34500 TT .... 1,200.00
34600 DT .... 600.00
34689 TT .... 900.00
34700 DT .... 600.00
34800 DT .... 600.00
34801 P .... 800.00
34900 DT .... 600.00

TREINTA Y CINCO MIL
35000 DT .... 600.00
35078 TT .... 1,000.00
35100 DT .... 600.00
35200 DT .... 600.00
35300 DT .... 600.00
35400 DT .... 600.00
35500 TT .... 1,200.00
35600 DT .... 600.00
35689 TT .... 900.00
35700 DT .... 600.00
35704 P .... 1,300.00
35780 PR .... 950.00
35800 DT .... 600.00
35883 P .... 5,000.00
VENDIDO POR MARÍA ISABEL RAMÍREZ HERNÁNDEZ, DE LA DEMOCRACIA, ESCUINTLA
35900 DT .... 600.00
35967 P .... 800.00

TREINTA Y SEIS MIL
36000 DT .... 600.00
36007 P .... 600.00
36078 TT .... 1,000.00
36100 DT .... 600.00
36200 DT .... 600.00
36300 DT .... 600.00
36400 DT .... 600.00
36500 TT .... 1,200.00
36600 DT .... 600.00
36686 P .... 600.00
36689 TT .... 900.00
36700 DT .... 600.00
36800 DT .... 600.00
36900 DT .... 600.00

TREINTA Y SIETE MIL
37000 DT .... 600.00
37078 TT .... 1,000.00
37100 DT .... 600.00
37109 PR .... 15,150.00
VENDIDO POR YECENIA MARISOL MAZARIEGOS ARREAGA, DE QUETZALTENANGO, QUETZALTENANGO
37117 P .... 8,000.00
VENDIDO POR YASMIN VALERIA CAMPOS, DE ESTA CAPITAL
37187 P .... 600.00
37200 DT .... 600.00
37300 DT .... 600.00
37325 P .... 1,200.00
37400 DT .... 600.00
37500 TT .... 1,200.00
37509 PR .... 5,150.00
VENDIDO POR ANA LUISA DOMINGUEZ MORALES, DE MIXCO, GUATEMALA
37600 DT .... 600.00
37689 TT .... 900.00
37700 DT .... 600.00
37766 P .... 800.00
37792 P .... 1,200.00
37800 DT .... 600.00
37900 DT .... 600.00

TREINTA Y OCHO MIL
38000 DT .... 600.00
38078 TT .... 1,000.00
38100 DT .... 600.00
38200 DT .... 600.00
38300 DT .... 600.00
38400 DT .... 600.00
38500 TT .... 1,200.00
38600 DT .... 600.00
38689 TT .... 900.00
38700 DT .... 600.00
38724 P .... 800.00
38800 DT .... 600.00
38900 DT .... 600.00

TREINTA Y NUEVE MIL
39000 DT .... 600.00
39048 PR .... 950.00
39065 P .... 1,200.00
39078 TT .... 1,000.00
39100 DT .... 600.00
39194 P .... 1,300.00
39200 DT .... 600.00
39300 DT .... 600.00
39350 PR .... 950.00
39400 DT .... 600.00
39430 PR .... 750.00
39495 P .... 600.00
39500 TT .... 1,200.00
39519 PR .... 15,150.00
VENDIDO POR AURA MARINA MORATAYA SIS DE MOTA, DE TIQUISATE, ESCUINTLA
39600 DT .... 600.00
39689 TT .... 900.00
39700 DT .... 600.00
39702 P .... 600.00
39800 DT .... 600.00
39818 PR .... 1,450.00
39900 DT .... 600.00
39911 P .... 1,300.00
39983 P .... 1,300.00

CUARENTA MIL
40000 DT .... 600.00
40078 TT .... 1,000.00
40100 DT .... 600.00
40129 PR .... 750.00
40200 DT .... 600.00
40300 DT .... 600.00
40372 P .... 1,200.00
40400 DT .... 600.00
40479 PR .... 1,350.00
40493 P .... 1,200.00
40497 P .... 2,000.00
VENDIDO POR PERSONA CON DISCAPACIDAD VISUAL ELMER ALFREDO FLORES GARCÍA, DE MIXCO, GUATEMALA
40500 TT .... 1,200.00
40600 DT .... 600.00
40689 TT .... 900.00
40700 DT .... 600.00
40762 P .... 1,200.00
40800 DT .... 600.00
40900 DT .... 600.00
40903 P .... 1,300.00

CUARENTA Y UN MIL
41000 DT .... 600.00
41045 P .... 800.00
41078 TT .... 1,000.00
41100 DT .... 600.00
41200 DT .... 600.00
41300 DT .... 600.00
41319 PR .... 1,450.00
41400 DT .... 600.00
41438 PR .... 1,350.00
41495 P .... 2,000.00
VENDIDO POR FRANCI OTTONIEL ARDIANO MÉRIDA, DE COATEPEQUE, QUETZALTENANGO
41500 TT .... 1,200.00
41515 P .... 600.00
41538 PR .... 750.00
41581 P .... 5,000.00
VENDIDO POR JORGE ANTONIO GONZALEZ HERNÁNDEZ, DE ESTA CAPITAL
41600 DT .... 600.00
41689 TT .... 900.00
41700 DT .... 600.00
41794 P .... 1,300.00
41800 DT .... 600.00
41900 DT .... 600.00

CUARENTA Y DOS MIL
42000 DT .... 600.00
42064 P .... 2,000.00
VENDIDO POR ANA LUISA DOMINGUEZ MORALES, DE MIXCO, GUATEMALA
42070 PR .... 950.00
42078 TT .... 1,000.00
42100 DT .... 600.00
42200 DT .... 600.00
42283 P .... 600.00
42300 DT .... 600.00
42322 P .... 1,200.00
42400 PDT .... 15,600.00
VENDIDO POR SANTOS LUX TOJÍN, DE ESTA CAPITAL
42500 TT .... 1,200.00
42600 DT .... 600.00
42689 TT .... 900.00
42700 DT .... 600.00
42734 P .... 1,200.00
42791 P .... 600.00
42800 DT .... 600.00
42900 DT .... 600.00
42956 P .... 8,000.00
VENDIDO POR MARIA SANTOS ARGUETA IXCOY, DE ESTA CAPITAL

CUARENTA Y TRES MIL
43000 DT .... 600.00
43001 C .... 1,000.00
43002 C .... 1,000.00
43003 C .... 1,000.00
43004 C .... 1,000.00
43005 C .... 1,000.00
43006 C .... 1,000.00
43007 C .... 1,000.00
43008 CR .... 1,150.00
43009 PCR .... 1,750.00
43010 CR .... 1,150.00
43011 C .... 1,000.00
43012 C .... 1,000.00
43013 C .... 1,000.00
43014 C .... 1,000.00
43015 C .... 1,000.00
43016 C .... 1,000.00
43017 C .... 1,000.00
43018 CR .... 1,150.00
43019 CR .... 1,150.00
43020 CR .... 1,150.00
43021 C .... 1,000.00
43022 C .... 1,000.00
43023 C .... 1,000.00
43024 C .... 1,000.00
43025 C .... 1,000.00
43026 C .... 1,000.00
43027 C .... 1,000.00
43028 CR .... 1,150.00
43029 CR .... 1,150.00
43030 CR .... 1,150.00
43031 C .... 1,000.00
43032 C .... 1,000.00
43033 C .... 1,000.00
43034 C .... 1,000.00
43035 C .... 1,000.00
43036 C .... 1,000.00
43037 C .... 1,000.00
43038 CR .... 1,150.00
43039 CR .... 1,150.00
43040 CR .... 1,150.00
43041 C .... 1,000.00
43042 C .... 1,000.00
43043 C .... 1,000.00
43044 C .... 1,000.00
43045 C .... 1,000.00
43046 C .... 1,000.00
43047 C .... 1,000.00
43048 CR .... 1,150.00
43049 CR .... 1,150.00
43050 CR .... 1,150.00
43051 C .... 1,000.00
43052 C .... 1,000.00
43053 C .... 1,000.00
43054 C .... 1,000.00
43055 C .... 1,000.00
43056 C .... 1,000.00
43057 C .... 1,000.00
43058 CR .... 1,150.00
43059 CR .... 1,150.00
43060 CR .... 1,150.00
43061 C .... 1,000.00
43062 C .... 1,000.00
43063 C .... 1,000.00
43064 C .... 1,000.00
43065 C .... 1,000.00
43066 C .... 1,000.00
43067 C .... 1,000.00
43068 CR .... 1,150.00
43069 CR .... 1,150.00
43070 CR .... 1,150.00
43071 C .... 1,000.00
43072 C .... 1,000.00
43073 C .... 1,000.00
43074 C .... 1,000.00
43075 C .... 1,000.00
43076 P .... 10,000.00
VENDIDO POR LUIS ROLANDO CHIGUA ESPINOZA, DE PUERTO BARRIOS, IZABAL
43077 P .... 10,000.00
VENDIDO POR PERSONA CON DISCAPACIDAD VISUAL OSEAS ENECÓN CANO DUBÓN, DE MIXCO, GUATEMALA
43078 P .... 300,000.00
VENDIDO POR FREDY TORRES SANIC, DE ESTA CAPITAL
43079 PR .... 10,150.00
VENDIDO POR MANUEL ROLANDO QUINILLA CHIVALAM, DE ANTIGUA GUATEMALA, SACATEPÉQUEZ
43080 PR .... 10,150.00
