HEADER
LISTA DEL SORTEO EXTRAORDINARIO NO. 397
|PRIMER PREMIO 41906 ||| SEGUNDO PREMIO 74864 ||| TERCER PREMIO 65693|
REINTEGROS 6,4 ,3
FECHA DEL SORTEO: 01/02/2025 --- FECHA DE CADUCIDAD: 01/08/2025
VER LISTA DE COMBINACIONES
04306 DT .... 600.00
04365 P .... 2,000.00
VENDIDO POR JOSEFA GUTIERREZ, DE ESTA CAPITAL
04406 DT .... 600.00
04427 P .... 800.00
04506 DT .... 600.00
04606 DT .... 600.00
04649 P .... 600.00
04693 TT .... 900.00
04706 DT .... 600.00
04806 DT .... 600.00
04850 P .... 1,300.00
04864 TT .... 1,000.00
04895 P .... 1,200.00
04906 TT .... 1,200.00

CINCO MIL
05006 DT .... 600.00
05095 P .... 1,300.00
05106 DT .... 600.00
05206 DT .... 600.00
05306 DT .... 600.00
05343 PR .... 1,350.00
05406 DT .... 600.00
05506 DT .... 600.00
05560 P .... 800.00
05606 DT .... 600.00
05693 TT .... 900.00
05706 DT .... 600.00
05796 PR .... 1,350.00
05806 DT .... 600.00
05864 TT .... 1,000.00
05906 TT .... 1,200.00

SEIS MIL
06006 DT .... 600.00
06009 P .... 2,000.00
VENDIDO POR PERSONA CON DISCAPACIDAD VISUAL ENRIQUE GIRÓN OCHOA, DE ESCUINTLA, ESCUINTLA
06106 DT .... 600.00
06177 P .... 600.00
06206 DT .... 600.00
06306 DT .... 600.00
06324 PR .... 1,350.00
06406 DT .... 600.00
06506 DT .... 600.00
06606 DT .... 600.00
06693 TT .... 900.00
06706 DT .... 600.00
06806 DT .... 600.00
06836 PR .... 750.00
06864 TT .... 1,000.00
06906 TT .... 1,200.00

SIETE MIL
07006 DT .... 600.00
07070 P .... 1,200.00
07106 DT .... 600.00
07139 P .... 5,000.00
VENDIDO POR JUAN NOÉ CIRAIZ BERDUO, DE ESTA CAPITAL
07206 DT .... 600.00
07306 DT .... 600.00
07406 DT .... 600.00
07506 DT .... 600.00
07606 DT .... 600.00
07651 P .... 600.00
07693 TT .... 900.00
07706 DT .... 600.00
07806 DT .... 600.00
07864 TT .... 1,000.00
07906 TT .... 1,200.00

OCHO MIL
08006 DT .... 600.00
08106 DT .... 600.00
08188 P .... 1,200.00
08206 DT .... 600.00
08306 DT .... 600.00
08406 DT .... 600.00
08494 PR .... 5,150.00
VENDIDO POR IRMA HERCILIA CASTILLO LÓPEZ DE MAZARIEGOS, DE QUETZALTENANGO, QUETZALTENANGO
08506 DT .... 600.00
08606 DT .... 600.00
08693 TT .... 900.00
08706 DT .... 600.00
08806 DT .... 600.00
08864 TT .... 1,000.00
08891 P .... 2,000.00
VENDIDO POR GUADALUPE CRISTINA PACHECO SOCH, DE ESTA CAPITAL
08906 TT .... 1,200.00
08999 P .... 600.00

NUEVE MIL
09006 DT .... 600.00
09106 DT .... 600.00
09203 PR .... 1,450.00
09206 DT .... 600.00
09261 P .... 1,200.00
09306 DT .... 600.00
09339 P .... 2,000.00
VENDIDO POR PERSONA CON DISCAPACIDAD VISUAL WALDEMAR ANTONIO ESTRADA YOS, DE SAN JOSÉ PINULA, GUATEMALA
09379 P .... 5,000.00
VENDIDO POR PERSONA CON DISCAPACIDAD VISUAL RICARDO CORONADO GARCÍA, DE ESTA CAPITAL
09406 DT .... 600.00
09438 P .... 800.00
09506 DT .... 600.00
09606 DT .... 600.00
09693 TT .... 900.00
09706 DT .... 600.00
09806 DT .... 600.00
09864 TT .... 1,000.00
09906 TT .... 1,200.00
09949 P .... 2,000.00
VENDIDO POR GUADALUPE CRISTINA PACHECO SOCH, DE ESTA CAPITAL

DIEZ MIL
10006 DT .... 600.00
10106 DT .... 600.00
10206 DT .... 600.00
10306 DT .... 600.00
10406 DT .... 600.00
10506 DT .... 600.00
10606 DT .... 600.00
10693 TT .... 900.00
10706 DT .... 600.00
10806 DT .... 600.00
10864 TT .... 1,000.00
10906 TT .... 1,200.00
10913 PR .... 1,450.00
10971 P .... 800.00
10984 PR .... 950.00

ONCE MIL
11006 DT .... 600.00
11017 P .... 800.00
11106 DT .... 600.00
11138 P .... 800.00
11206 DT .... 600.00
11281 P .... 800.00
11306 DT .... 600.00
11377 P .... 600.00
11406 DT .... 600.00
11492 P .... 8,000.00
VENDIDO POR JULIO VELÁSQUEZ CHÚN, DE MALACATÁN, SAN MARCOS
11505 P .... 5,000.00
VENDIDO POR MARÍA TOJÍN ESTAYÚL DE MENCHÚ, DE ESTA CAPITAL
11506 DT .... 600.00
11557 P .... 1,200.00
11606 DT .... 600.00
11627 P .... 5,000.00
VENDIDO POR MARTA CHIP TEJAX DE PANJOJ, DE ESTA CAPITAL
11693 TT .... 900.00
11706 DT .... 600.00
11806 DT .... 600.00
11824 PR .... 1,350.00
11864 TT .... 1,000.00
11906 TT .... 1,200.00

DOCE MIL
12006 DT .... 600.00
12106 DT .... 600.00
12132 P .... 600.00
12206 DT .... 600.00
12306 DT .... 600.00
12368 P .... 600.00
12406 DT .... 600.00
12506 DT .... 600.00
12568 P .... 1,200.00
12606 DT .... 600.00
12693 TT .... 900.00
12706 DT .... 600.00
12806 DT .... 600.00
12864 TT .... 1,000.00
12906 TT .... 1,200.00

TRECE MIL
13006 DT .... 600.00
13049 P .... 1,200.00
13106 DT .... 600.00
13174 PR .... 950.00
13206 DT .... 600.00
13306 DT .... 600.00
13406 DT .... 600.00
13506 DT .... 600.00
13513 PR .... 1,350.00
13606 DT .... 600.00
13693 TT .... 900.00
13706 DT .... 600.00
13806 DT .... 600.00
13864 TT .... 1,000.00
13906 TT .... 1,200.00

CATORCE MIL
14006 DT .... 600.00
14106 DT .... 600.00
14206 DT .... 600.00
14306 DT .... 600.00
14406 DT .... 600.00
14486 PR .... 950.00
14506 DT .... 600.00
14606 DT .... 600.00
14693 TT .... 900.00
14706 DT .... 600.00
14806 DT .... 600.00
14864 TT .... 1,000.00
14906 TT .... 1,200.00

QUINCE MIL
15006 PDT .... 1,900.00
15106 DT .... 600.00
15206 DT .... 600.00
15306 DT .... 600.00
15312 P .... 800.00
15357 P .... 2,000.00
VENDIDO POR MARTÍN SAJBIN VICENTE, DE ESTA CAPITAL
15406 DT .... 600.00
15506 DT .... 600.00
15606 DT .... 600.00
15693 TT .... 900.00
15706 DT .... 600.00
15806 DT .... 600.00
15864 TT .... 1,000.00
15906 TT .... 1,200.00

DIECISEIS MIL
16006 DT .... 600.00
16106 DT .... 600.00
16186 PR .... 1,350.00
16206 DT .... 600.00
16222 P .... 5,000.00
VENDIDO POR MIGUEL LORENZO IXCOTOYAC REYNOSO, DE ESTA CAPITAL
16306 DT .... 600.00
16406 DT .... 600.00
16506 DT .... 600.00
16606 DT .... 600.00
16640 P .... 5,000.00
VENDIDO POR PERSONA CON DISCAPACIDAD VISUAL MATEO CASTRO CALEL, DE COBÁN, ALTA VERAPÁZ
16693 TT .... 900.00
16706 DT .... 600.00
16806 DT .... 600.00
16864 TT .... 1,000.00
16906 TT .... 1,200.00

DIECISIETE MIL
17006 DT .... 600.00
17106 DT .... 600.00
17206 DT .... 600.00
17306 DT .... 600.00
17406 DT .... 600.00
17506 DT .... 600.00
17554 PR .... 750.00
17606 DT .... 600.00
17693 TT .... 900.00
17706 DT .... 600.00
17770 P .... 800.00
17802 P .... 15,000.00
VENDIDO POR TELMA FRANCISCA ENRÍQUEZ TANAHUBIA DE BARRIOS, DE RETALHULEU, RETALHULEU
17806 DT .... 600.00
17864 TT .... 1,000.00
17906 TT .... 1,200.00

DIECIOCHO MIL
18006 DT .... 600.00
18106 DT .... 600.00
18206 DT .... 600.00
18306 DT .... 600.00
18356 PR .... 750.00
18406 DT .... 600.00
18506 DT .... 600.00
18606 DT .... 600.00
18648 P .... 600.00
18674 PR .... 2,150.00
VENDIDO POR CÉSAR AUGUSTO QUEVEDO MOLLINEDO, DE ESTA CAPITAL
18693 TT .... 900.00
18696 PR .... 2,150.00
VENDIDO POR MARTA LIDIA VALDÉZ JEREZ, DE ESTA CAPITAL
18706 DT .... 600.00
18764 PR .... 750.00
18806 DT .... 600.00
18864 TT .... 1,000.00
18906 TT .... 1,200.00

DIECINUEVE MIL
19006 DT .... 600.00
19106 DT .... 600.00
19190 P .... 1,300.00
19206 DT .... 600.00
19306 DT .... 600.00
19406 DT .... 600.00
19506 DT .... 600.00
19580 P .... 800.00
19606 DT .... 600.00
19693 TT .... 900.00
19706 DT .... 600.00
19806 DT .... 600.00
19864 TT .... 1,000.00
19906 TT .... 1,200.00

VEINTE MIL
20006 DT .... 600.00
20106 DT .... 600.00
20206 DT .... 600.00
20295 P .... 600.00
20306 DT .... 600.00
20322 P .... 800.00
20406 DT .... 600.00
20488 P .... 800.00
20494 PR .... 750.00
20506 DT .... 600.00
20576 PR .... 1,450.00
20606 DT .... 600.00
20693 TT .... 900.00
20706 DT .... 600.00
20806 DT .... 600.00
20864 TT .... 1,000.00
20906 TT .... 1,200.00

VEINTIUN MIL
21006 DT .... 600.00
21042 P .... 600.00
21106 DT .... 600.00
21117 P .... 800.00
21184 PR .... 2,150.00
VENDIDO POR HUGO VALERIO CALAM, DE ESTA CAPITAL
21206 DT .... 600.00
21306 DT .... 600.00
21406 DT .... 600.00
21506 DT .... 600.00
21601 P .... 2,000.00
VENDIDO POR MIREYA RAQUEL CASTILLO AMBROSY DE OCHOA, DE HUEHUETENANGO, HUEHUETENANGO
21606 DT .... 600.00
21693 TT .... 900.00
21706 DT .... 600.00
21799 P .... 2,000.00
VENDIDO POR PERSONA CON DISCAPACIDAD VISUAL RAÚL SAGASTUME OSORIO, DE ESTA CAPITAL
21806 DT .... 600.00
21864 TT .... 1,000.00
21906 TT .... 1,200.00
21991 P .... 1,300.00

VEINTIDOS MIL
22006 DT .... 600.00
22068 P .... 800.00
22106 DT .... 600.00
22110 P .... 1,200.00
22206 DT .... 600.00
22306 DT .... 600.00
22318 P .... 1,200.00
22406 DT .... 600.00
22414 PR .... 950.00
22506 DT .... 600.00
22606 DT .... 600.00
22693 TT .... 900.00
22706 DT .... 600.00
22708 P .... 800.00
22806 DT .... 600.00
22864 TT .... 1,000.00
22906 TT .... 1,200.00

VEINTITRES MIL
23006 DT .... 600.00
23009 P .... 600.00
23106 DT .... 600.00
23206 DT .... 600.00
23306 DT .... 600.00
23406 DT .... 600.00
23506 DT .... 600.00
23594 PR .... 1,350.00
23606 DT .... 600.00
23693 TT .... 900.00
23706 DT .... 600.00
23806 DT .... 600.00
23864 TT .... 1,000.00
23906 TT .... 1,200.00

VEINTICUATRO MIL
24006 DT .... 600.00
24106 DT .... 600.00
24206 DT .... 600.00
24306 DT .... 600.00
24406 DT .... 600.00
24506 DT .... 600.00
24586 PR .... 950.00
24606 DT .... 600.00
24693 TT .... 900.00
24706 DT .... 600.00
24806 DT .... 600.00
24864 TT .... 1,000.00
24906 TT .... 1,200.00

VEINTICINCO MIL
25006 DT .... 600.00
25106 DT .... 600.00
25206 DT .... 600.00
25306 DT .... 600.00
25406 DT .... 600.00
25506 DT .... 600.00
25606 DT .... 600.00
25693 TT .... 900.00
25706 DT .... 600.00
25806 DT .... 600.00
25864 TT .... 1,000.00
25906 TT .... 1,200.00
25955 P .... 600.00

VEINTISEIS MIL
26006 DT .... 600.00
26044 PR .... 950.00
26106 DT .... 600.00
26206 DT .... 600.00
26306 DT .... 600.00
26406 DT .... 600.00
26506 DT .... 600.00
26529 P .... 600.00
26606 DT .... 600.00
26634 PR .... 750.00
26675 P .... 800.00
26693 TT .... 900.00
26706 DT .... 600.00
26806 DT .... 600.00
26864 TT .... 1,000.00
26906 TT .... 1,200.00

VEINTISIETE MIL
27006 DT .... 600.00
27034 PR .... 950.00
27106 DT .... 600.00
27132 P .... 1,300.00
27206 DT .... 600.00
27306 DT .... 600.00
27406 DT .... 600.00
27506 DT .... 600.00
27522 P .... 1,200.00
27606 DT .... 600.00
27693 TT .... 900.00
27706 DT .... 600.00
27734 PR .... 950.00
27754 PR .... 750.00
27806 DT .... 600.00
27864 TT .... 1,000.00
27906 TT .... 1,200.00
27949 P .... 800.00

VEINTIOCHO MIL
28006 DT .... 600.00
28105 P .... 1,300.00
28106 DT .... 600.00
28159 P .... 600.00
28181 P .... 600.00
28206 DT .... 600.00
28306 DT .... 600.00
28406 DT .... 600.00
28506 DT .... 600.00
28606 DT .... 600.00
28675 P .... 800.00
28693 TT .... 900.00
28706 DT .... 600.00
28806 DT .... 600.00
28841 P .... 800.00
28864 TT .... 1,000.00
28906 TT .... 1,200.00
28916 PR .... 1,450.00
28927 P .... 8,000.00
VENDIDO POR BALTAZAR IMUL PÚ, DE ESTA CAPITAL

VEINTINUEVE MIL
29006 DT .... 600.00
29042 P .... 600.00
29106 DT .... 600.00
29206 DT .... 600.00
29256 PR .... 750.00
29306 DT .... 600.00
29406 DT .... 600.00
29506 DT .... 600.00
29606 DT .... 600.00
29693 TT .... 900.00
29706 DT .... 600.00
29750 P .... 1,300.00
29806 DT .... 600.00
29864 TT .... 1,000.00
29895 P .... 600.00
29906 TT .... 1,200.00

TREINTA MIL
30006 DT .... 600.00
30106 DT .... 600.00
30206 DT .... 600.00
30270 P .... 600.00
30306 DT .... 600.00
30377 P .... 800.00
30406 DT .... 600.00
30468 P .... 800.00
30506 DT .... 600.00
30581 P .... 1,200.00
30606 DT .... 600.00
30627 P .... 800.00
30693 TT .... 900.00
30706 DT .... 600.00
30800 P .... 5,000.00
VENDIDO POR PERSONA CON DISCAPACIDAD VISUAL LUCIANO JULIAN VELASQUEZ PAIZ, DE MIXCO, GUATEMALA
30806 DT .... 600.00
30864 TT .... 1,000.00
30906 TT .... 1,200.00
30933 PR .... 750.00
30973 PR .... 1,350.00

TREINTA Y UN MIL
31006 DT .... 600.00
31106 DT .... 600.00
31206 DT .... 600.00
31306 DT .... 600.00
31406 DT .... 600.00
31499 P .... 800.00
31506 DT .... 600.00
31606 DT .... 600.00
31644 PR .... 950.00
31693 TT .... 900.00
31697 P .... 800.00
31706 DT .... 600.00
31806 DT .... 600.00
31843 PR .... 750.00
31864 TT .... 1,000.00
31906 TT .... 1,200.00
31910 P .... 1,300.00

TREINTA Y DOS MIL
32006 DT .... 600.00
32106 DT .... 600.00
32182 P .... 1,300.00
32206 DT .... 600.00
32277 P .... 800.00
32306 DT .... 600.00
32406 DT .... 600.00
32492 P .... 1,300.00
32506 DT .... 600.00
32606 DT .... 600.00
32693 TT .... 900.00
32706 DT .... 600.00
32806 DT .... 600.00
32864 TT .... 1,000.00
32873 PR .... 5,150.00
VENDIDO POR GLADYS EVERILDA BOBADILLA DE RAMIREZ, DE ESTA CAPITAL
32906 TT .... 1,200.00
32949 P .... 15,000.00
VENDIDO POR INGRID CARMELA MORENO MIJANGOS, DE ESTA CAPITAL
32955 P .... 1,300.00

TREINTA Y TRES MIL
33006 DT .... 600.00
33106 DT .... 600.00
33206 DT .... 600.00
33240 P .... 800.00
33306 DT .... 600.00
33403 PR .... 750.00
33406 DT .... 600.00
33506 DT .... 600.00
33606 DT .... 600.00
33693 TT .... 900.00
33706 DT .... 600.00
33806 DT .... 600.00
33815 P .... 600.00
33836 PR .... 750.00
33864 TT .... 1,000.00
33906 TT .... 1,200.00

TREINTA Y CUATRO MIL
34006 DT .... 600.00
34011 P .... 1,200.00
34106 DT .... 600.00
34163 PR .... 950.00
34200 P .... 1,200.00
34206 DT .... 600.00
34306 DT .... 600.00
34406 DT .... 600.00
34506 DT .... 600.00
34606 DT .... 600.00
34693 TT .... 900.00
34706 DT .... 600.00
34758 P .... 5,000.00
VENDIDO POR DARLING CARMELA MIJANGOS GARCÍA, DE ESTA CAPITAL
34806 DT .... 600.00
34864 TT .... 1,000.00
34906 TT .... 1,200.00

TREINTA Y CINCO MIL
35006 DT .... 600.00
35090 P .... 800.00
35106 DT .... 600.00
35206 DT .... 600.00
35281 P .... 800.00
35306 DT .... 600.00
35366 PR .... 2,150.00
VENDIDO POR JUAN TÓJIN PÚ, DE ESTA CAPITAL
35406 DT .... 600.00
35419 P .... 600.00
35506 DT .... 600.00
35606 DT .... 600.00
35693 TT .... 900.00
35706 DT .... 600.00
35806 DT .... 600.00
35864 TT .... 1,000.00
35906 TT .... 1,200.00

TREINTA Y SEIS MIL
36006 DT .... 600.00
36106 DT .... 600.00
36206 DT .... 600.00
36306 DT .... 600.00
36352 P .... 600.00
36406 DT .... 600.00
36506 DT .... 600.00
36606 DT .... 600.00
36630 P .... 1,200.00
36693 TT .... 900.00
36706 DT .... 600.00
36806 DT .... 600.00
36864 TT .... 1,000.00
36906 TT .... 1,200.00

TREINTA Y SIETE MIL
37006 DT .... 600.00
37039 P .... 800.00
37106 DT .... 600.00
37149 P .... 600.00
37206 DT .... 600.00
37244 PR .... 950.00
37306 DT .... 600.00
37406 DT .... 600.00
37435 P .... 800.00
37506 DT .... 600.00
37606 DT .... 600.00
37693 TT .... 900.00
37706 DT .... 600.00
37710 P .... 800.00
37806 DT .... 600.00
37864 TT .... 1,000.00
37906 TT .... 1,200.00

TREINTA Y OCHO MIL
38006 DT .... 600.00
38106 DT .... 600.00
38206 DT .... 600.00
38306 DT .... 600.00
38406 DT .... 600.00
38506 DT .... 600.00
38606 DT .... 600.00
38675 P .... 800.00
38693 TT .... 900.00
38706 DT .... 600.00
38806 DT .... 600.00
38864 TT .... 1,000.00
38906 TT .... 1,200.00

TREINTA Y NUEVE MIL
39006 DT .... 600.00
39106 DT .... 600.00
39134 PR .... 2,150.00
VENDIDO POR YECENIA MARISOL MAZARIEGOS ARREAGA, DE QUETZALTENANGO, QUETZALTENANGO
39145 P .... 600.00
39206 DT .... 600.00
39306 DT .... 600.00
39406 DT .... 600.00
39506 DT .... 600.00
39598 P .... 2,000.00
VENDIDO POR PERSONA CON DISCAPACIDAD VISUAL OSEAS ENECÓN CANO DUBÓN, DE MIXCO, GUATEMALA
39606 DT .... 600.00
39693 TT .... 900.00
39706 DT .... 600.00
39798 P .... 800.00
39806 DT .... 600.00
39864 TT .... 1,000.00
39906 TT .... 1,200.00

CUARENTA MIL
40006 DT .... 600.00
40106 DT .... 600.00
40206 DT .... 600.00
40306 DT .... 600.00
40406 DT .... 600.00
40506 DT .... 600.00
40586 PR .... 750.00
40606 DT .... 600.00
40613 PR .... 750.00
40640 P .... 600.00
40693 TT .... 900.00
40706 DT .... 600.00
40806 DT .... 600.00
40830 P .... 800.00
40864 TT .... 1,000.00
40906 TT .... 1,200.00

CUARENTA Y UN MIL
41006 DT .... 600.00
41106 DT .... 600.00
41206 DT .... 600.00
41216 PR .... 1,450.00
41306 DT .... 600.00
41406 DT .... 600.00
41431 P .... 8,000.00
VENDIDO POR INGRID CARMELA MORENO MIJANGOS, DE ESTA CAPITAL
41506 DT .... 600.00
41555 P .... 1,200.00
41606 DT .... 600.00
41693 TT .... 900.00
41706 DT .... 600.00
41806 DT .... 600.00
41864 TT .... 1,000.00
41901 C .... 1,200.00
41902 C .... 1,200.00
41903 CR .... 1,350.00
41904 PR .... 16,150.00
VENDIDO POR JUAN LOPEZ BARRIOS, DE ESTA CAPITAL
41905 P .... 16,000.00
VENDIDO POR EDGAR ALFONSO SANTIAGO POSADAS ARANA, DE SANTA LUCÍA COTZUMALGUAPA, ESCUINTLA
41906 P .... 2,200,000.00
VENDIDO POR LUIS ROLANDO CHIGUA ESPINOZA, DE PUERTO BARRIOS, IZABAL
41907 P .... 16,000.00
VENDIDO POR PERSONA CON DISCAPACIDAD VISUAL ESVIN ANTONIO BELTETON, DE VILLA NUEVA, GUATEMALA
41908 P .... 16,000.00
VENDIDO POR YECENIA MARISOL MAZARIEGOS ARREAGA, DE QUETZALTENANGO, QUETZALTENANGO
41909 C .... 1,200.00
41910 C .... 1,200.00
41911 C .... 1,200.00
41912 PC .... 2,500.00
VENDIDO POR IRENE CATALAN PELAEZ, DE ESTA CAPITAL
41913 CR .... 1,350.00
41914 CR .... 1,350.00
41915 C .... 1,200.00
41916 CR .... 1,350.00
41917 C .... 1,200.00
41918 C .... 1,200.00
41919 C .... 1,200.00
41920 C .... 1,200.00
41921 C .... 1,200.00
41922 C .... 1,200.00
41923 CR .... 1,350.00
41924 CR .... 1,350.00
41925 C .... 1,200.00
41926 CR .... 1,350.00
41927 C .... 1,200.00
41928 C .... 1,200.00
41929 C .... 1,200.00
41930 C .... 1,200.00
41931 C .... 1,200.00
41932 C .... 1,200.00
41933 CR .... 1,350.00
41934 CR .... 1,350.00
41935 C .... 1,200.00
41936 CR .... 1,350.00
41937 C .... 1,200.00
41938 C .... 1,200.00
41939 C .... 1,200.00
41940 C .... 1,200.00
41941 C .... 1,200.00
41942 C .... 1,200.00
41943 CR .... 1,350.00
41944 CR .... 1,350.00
41945 C .... 1,200.00
41946 CR .... 1,350.00
41947 C .... 1,200.00
41948 C .... 1,200.00
41949 C .... 1,200.00
41950 C .... 1,200.00
41951 C .... 1,200.00
41952 C .... 1,200.00
41953 CR .... 1,350.00
41954 CR .... 1,350.00
41955 C .... 1,200.00
41956 CR .... 1,350.00
41957 C .... 1,200.00
41958 C .... 1,200.00
41959 C .... 1,200.00
41960 C .... 1,200.00
41961 C .... 1,200.00
41962 C .... 1,200.00
41963 CR .... 1,350.00
41964 CR .... 1,350.00
41965 C .... 1,200.00
41966 CR .... 1,350.00
41967 C .... 1,200.00
41968 C .... 1,200.00
41969 C .... 1,200.00
41970 C .... 1,200.00
41971 C .... 1,200.00
41972 C .... 1,200.00
41973 CR .... 1,350.00
41974 CR .... 1,350.00
41975 C .... 1,200.00
41976 CR .... 1,350.00
41977 C .... 1,200.00
41978 C .... 1,200.00
41979 C .... 1,200.00
41980 C .... 1,200.00
41981 C .... 1,200.00
41982 C .... 1,200.00
41983 CR .... 1,350.00
41984 CR .... 1,350.00
41985 C .... 1,200.00
41986 CR .... 1,350.00
41987 C .... 1,200.00
41988 C .... 1,200.00
41989 C .... 1,200.00
41990 C .... 1,200.00
41991 C .... 1,200.00
41992 C .... 1,200.00
41993 CR .... 1,350.00
41994 CR .... 1,350.00
41995 C .... 1,200.00
41996 CR .... 1,350.00
41997 C .... 1,200.00
41998 C .... 1,200.00
41999 C .... 1,200.00

CUARENTA Y DOS MIL
42000 C .... 1,200.00
42006 DT .... 600.00
42049 P .... 2,000.00
VENDIDO POR ISABEL LUX US, DE ESTA CAPITAL
42106 DT .... 600.00
42206 DT .... 600.00
42306 DT .... 600.00
42391 P .... 600.00
42406 DT .... 600.00
42506 DT .... 600.00
42543 PR .... 5,150.00
VENDIDO POR ESTUARDO ARTURO ALARCÓN LÓPEZ, DE HUEHUETENANGO, HUEHUETENANGO
42606 DT .... 600.00
42613 PR .... 950.00
42690 P .... 600.00
42693 TT .... 900.00
42706 DT .... 600.00
42743 PR .... 750.00
42806 DT .... 600.00
42864 TT .... 1,000.00
42906 TT .... 1,200.00

CUARENTA Y TRES MIL
43006 DT .... 600.00
43106 DT .... 600.00
43138 P .... 800.00
43206 DT .... 600.00
43256 PR .... 950.00
43306 DT .... 600.00
43406 DT .... 600.00
43479 P .... 600.00
43506 DT .... 600.00
43606 DT .... 600.00
43644 PR .... 750.00
43680 P .... 2,000.00
VENDIDO POR JOSEFA GUTIERREZ, DE ESTA CAPITAL
43693 TT .... 900.00
43706 DT .... 600.00
43722 P .... 2,000.00
VENDIDO POR GUADALUPE CRISTINA PACHECO SOCH, DE ESTA CAPITAL
43806 DT .... 600.00
43864 TT .... 1,000.00
43906 TT .... 1,200.00
43996 PR .... 950.00

CUARENTA Y CUATRO MIL
44006 DT .... 600.00
44106 DT .... 600.00
44206 DT .... 600.00
44265 P .... 800.00
44292 P .... 600.00
44306 DT .... 600.00
44406 DT .... 600.00
44506 DT .... 600.00
44561 P .... 1,300.00
44606 DT .... 600.00
44693 TT .... 900.00
44706 DT .... 600.00
44771 P .... 1,300.00
44806 DT .... 600.00
44836 PR .... 750.00
44864 TT .... 1,000.00
44875 P .... 600.00
44906 TT .... 1,200.00
44996 PR .... 2,150.00
VENDIDO POR IRIS MARISOL CORDÓN SANDOVAL, DE ZACAPA, ZACAPA

CUARENTA Y CINCO MIL
45006 DT .... 600.00
45106 DT .... 600.00
45206 DT .... 600.00
45296 PR .... 750.00
45306 DT .... 600.00
45327 P .... 1,300.00
45395 P .... 600.00
45406 DT .... 600.00
45506 DT .... 600.00
45517 P .... 2,000.00
VENDIDO POR ANA MARIA MEJÍA GUTIÉRREZ DE VITOLA, DE ESTA CAPITAL
45606 DT .... 600.00
45693 TT .... 900.00
45706 DT .... 600.00
45806 DT .... 600.00
45864 TT .... 1,000.00
45906 TT .... 1,200.00

CUARENTA Y SEIS MIL
46006 DT .... 600.00
46106 DT .... 600.00
46206 DT .... 600.00
46216 PR .... 750.00
46304 PR .... 1,350.00
46306 DT .... 600.00
46406 DT .... 600.00
46506 DT .... 600.00
46582 P .... 8,000.00
VENDIDO POR MIGUEL LORENZO IXCOTOYAC REYNOSO, DE ESTA CAPITAL
46606 DT .... 600.00
46615 P .... 2,000.00
VENDIDO POR BRIGITTE IVON MORALES CIFUENTES, DE ESTA CAPITAL
46693 TT .... 900.00
46706 DT .... 600.00
46806 DT .... 600.00
46849 P .... 1,200.00
46864 TT .... 1,000.00
46906 TT .... 1,200.00

CUARENTA Y SIETE MIL
47006 DT .... 600.00
47106 DT .... 600.00
47120 P .... 800.00
47206 DT .... 600.00
47306 DT .... 600.00
47406 DT .... 600.00
47506 DT .... 600.00
47606 DT .... 600.00
47693 TT .... 900.00
47706 DT .... 600.00
47806 DT .... 600.00
47851 P .... 600.00
47864 TT .... 1,000.00
47906 TT .... 1,200.00
