HEADER
LISTA DEL SORTEO ORDINARIO NO. 3128
|PRIMER PREMIO 01655 ||| SEGUNDO PREMIO 35518 ||| TERCER PREMIO 48488|
REINTEGROS 5,8 ,8
FECHA DEL SORTEO: 04/07/2026 --- FECHA DE CADUCIDAD: 04/01/2027
VER LISTA DE COMBINACIONES
VENDIDO POR WALDER SAUL ESCOBAR OSORIO, DE EL PROGRESO, JUTIAPA
01654 P .... 5,000.00
VENDIDO POR FREDY TORRES SANIC, DE ESTA CAPITAL
01655 P .... 1,000,000.00
VENDIDO POR BRENDA ESMERALDA DÍAZ VALDÉS, DE ESTA CAPITAL
01656 P .... 5,000.00
VENDIDO POR CÉSAR AUGUSTO RODAS SOLÍS, DE COATEPEQUE, QUETZALTENANGO
01657 P .... 5,000.00
VENDIDO POR MARÍA ISABEL RAMÍREZ HERNÁNDEZ, DE LA DEMOCRACIA, ESCUINTLA
01658 CDR .... 840.00
01659 C .... 700.00
01660 C .... 700.00
01661 C .... 700.00
01662 C .... 700.00
01663 C .... 700.00
01664 C .... 700.00
01665 CR .... 770.00
01666 C .... 700.00
01667 C .... 700.00
01668 CDR .... 840.00
01669 C .... 700.00
01670 C .... 700.00
01671 C .... 700.00
01672 C .... 700.00
01673 C .... 700.00
01674 C .... 700.00
01675 CR .... 770.00
01676 C .... 700.00
01677 C .... 700.00
01678 CDR .... 840.00
01679 C .... 700.00
01680 C .... 700.00
01681 C .... 700.00
01682 C .... 700.00
01683 C .... 700.00
01684 C .... 700.00
01685 CR .... 770.00
01686 C .... 700.00
01687 C .... 700.00
01688 CDR .... 840.00
01689 C .... 700.00
01690 C .... 700.00
01691 C .... 700.00
01692 C .... 700.00
01693 C .... 700.00
01694 C .... 700.00
01695 CR .... 770.00
01696 C .... 700.00
01697 C .... 700.00
01698 CDR .... 840.00
01699 C .... 700.00
01700 C .... 700.00

DOS MIL
02005 PR .... 1,070.00
02008 PDR .... 840.00
02370 P .... 600.00
02488 TTR .... 570.00
02518 TTR .... 670.00
02655 TT .... 700.00
02661 P .... 2,000.00
VENDIDO POR ESTELA MALDONADO HERNÁNDEZ, DE MAZATENANGO, SUCHITEPÉQUEZ
02782 P .... 700.00
02844 P .... 600.00
02861 P .... 700.00

TRES MIL
03488 TTR .... 570.00
03496 P .... 600.00
03518 TTR .... 670.00
03655 TT .... 700.00
03658 PDR .... 740.00

CUATRO MIL
04431 P .... 1,000.00
04488 TTR .... 570.00
04518 TTR .... 670.00
04601 P .... 600.00
04611 P .... 2,000.00
VENDIDO POR BALTAZAR IMUL PÚ, DE ESTA CAPITAL
04655 TT .... 700.00
04686 P .... 600.00

CINCO MIL
05042 P .... 700.00
05090 P .... 2,500.00
VENDIDO POR PERSONA CON DISCAPACIDAD VISUAL GREGORIA PALENCIA GUERRA, DE ESTA CAPITAL
05253 P .... 600.00
05255 PR .... 770.00
05488 TTR .... 570.00
05518 TTR .... 670.00
05545 PR .... 3,070.00
VENDIDO POR JUANA PAOLA PACHECO SOCH DE QUEL, DE ESTA CAPITAL
05655 TT .... 700.00
05664 P .... 700.00

SEIS MIL
06058 PDR .... 1,140.00
06192 P .... 700.00
06296 P .... 600.00
06404 P .... 600.00
06488 TTR .... 570.00
06518 TTR .... 670.00
06651 P .... 700.00
06655 TT .... 700.00
06734 P .... 700.00

SIETE MIL
07488 TTR .... 570.00
07518 TTR .... 670.00
07650 P .... 2,000.00
NO VENDIDO
07655 TT .... 700.00

OCHO MIL
08015 PR .... 2,070.00
VENDIDO POR NOÉ RENÉ OSORIO LEIVA, DE ESTA CAPITAL
08057 P .... 700.00
08421 P .... 600.00
08488 TTR .... 570.00
08518 TTR .... 670.00
08655 TT .... 700.00

NUEVE MIL
09037 P .... 700.00
09039 P .... 600.00
09488 TTR .... 570.00
09516 P .... 2,000.00
VENDIDO POR JERÓNIMO PACHECO MALDONADO, DE ESTA CAPITAL
09518 TTR .... 670.00
09655 TT .... 700.00

DIEZ MIL
10019 P .... 2,000.00
VENDIDO POR PERSONA CON DISCAPACIDAD VISUAL MANUEL FRANCISCO AGUILAR BARRERA, DE MIXCO, GUATEMALA
10308 PDR .... 840.00
10488 TTR .... 570.00
10518 TTR .... 670.00
10655 TT .... 700.00

ONCE MIL
11389 P .... 700.00
11488 TTR .... 570.00
11518 TTR .... 670.00
11655 TT .... 700.00
11674 P .... 600.00
11860 P .... 600.00
11899 P .... 1,000.00
11991 P .... 5,000.00
VENDIDO POR JUAN TÓJIN PÚ, DE ESTA CAPITAL

DOCE MIL
12014 P .... 700.00
12488 TTR .... 570.00
12495 PR .... 770.00
12518 TTR .... 670.00
12611 P .... 2,000.00
VENDIDO POR IRIS MARISOL CORDÓN SANDOVAL, DE ZACAPA, ZACAPA
12643 P .... 600.00
12655 TT .... 700.00
12914 P .... 1,000.00
12967 P .... 600.00

TRECE MIL
13211 P .... 700.00
13266 P .... 2,000.00
VENDIDO POR BORIS GUILLERMO GONZÁLEZ AGUILAR, DE MAZATENANGO, SUCHITEPÉQUEZ
13488 TTR .... 570.00
13518 TTR .... 670.00
13619 P .... 600.00
13655 TT .... 700.00

CATORCE MIL
14087 P .... 600.00
14312 P .... 2,000.00
NO VENDIDO
14488 TTR .... 570.00
14518 TTR .... 670.00
14655 TT .... 700.00
14725 PR .... 1,070.00
14797 P .... 2,000.00
VENDIDO POR LESBIA PATRICIA GONZALEZ, DE ESTA CAPITAL

QUINCE MIL
15307 P .... 600.00
15488 TTR .... 570.00
15518 TTR .... 670.00
15655 TT .... 700.00

DIECISEIS MIL
16290 P .... 700.00
16453 P .... 600.00
16478 PDR .... 2,140.00
VENDIDO POR EDWIN ORLANDO ARDIANO MÉRIDA, DE COATEPEQUE, QUETZALTENANGO
16488 TTR .... 570.00
16518 TTR .... 670.00
16655 TT .... 700.00
16954 P .... 1,000.00

DIECISIETE MIL
17014 P .... 2,000.00
VENDIDO POR NOÉ RENÉ OSORIO LEIVA, DE ESTA CAPITAL
17111 P .... 700.00
17124 P .... 2,000.00
VENDIDO POR GLORIA CATALAN ROCA, DE ESTA CAPITAL
17253 P .... 700.00
17394 P .... 600.00
17488 TTR .... 570.00
17518 TTR .... 670.00
17655 TT .... 700.00
17697 P .... 2,000.00
VENDIDO POR DORCAS LÓPEZ OCHOA, DE RETALHULEU, RETALHULEU
17712 P .... 600.00
17759 P .... 600.00
17989 P .... 600.00

DIECIOCHO MIL
18434 P .... 2,000.00
VENDIDO POR JOSÉ ESTUARDO TZUN REYNOSO, DE VILLA NUEVA, GUATEMALA
18449 P .... 1,000.00
18488 TTR .... 570.00
18518 TTR .... 670.00
18535 PR .... 1,070.00
18537 P .... 600.00
18655 TT .... 700.00

DIECINUEVE MIL
19059 P .... 700.00
19196 P .... 600.00
19336 P .... 700.00
19488 TTR .... 570.00
19518 TTR .... 670.00
19603 P .... 1,000.00
19655 TT .... 700.00
19925 PR .... 770.00

VEINTE MIL
20091 P .... 600.00
20132 P .... 2,000.00
VENDIDO POR CARLOS AUGUSTO DEL CID BARRERA, DE ESTA CAPITAL
20220 P .... 600.00
20245 PR .... 670.00
20351 P .... 5,000.00
VENDIDO POR PABLO CHIC TUM, DE ESTA CAPITAL
20370 P .... 1,000.00
20405 PR .... 1,070.00
20463 P .... 600.00
20488 TTR .... 570.00
20511 P .... 700.00
20518 TTR .... 670.00
20614 P .... 700.00
20655 TT .... 700.00

VEINTIUN MIL
21223 P .... 700.00
21260 P .... 700.00
21488 TTR .... 570.00
21489 P .... 700.00
21490 P .... 700.00
21518 TTR .... 670.00
21567 P .... 600.00
21577 P .... 600.00
21636 P .... 1,000.00
21655 TT .... 700.00
21798 PDR .... 5,140.00
VENDIDO POR PERSONA CON DISCAPACIDAD VISUAL ROBERTO TZAJ CHOGUIX, DE VILLA NUEVA, GUATEMALA

VEINTIDOS MIL
22008 PDR .... 740.00
22039 P .... 600.00
22079 P .... 1,000.00
22470 P .... 1,000.00
22488 TTR .... 570.00
22518 TTR .... 670.00
22655 TT .... 700.00

VEINTITRES MIL
23184 P .... 5,000.00
VENDIDO POR JUANA PAOLA PACHECO SOCH DE QUEL, DE ESTA CAPITAL
23321 P .... 700.00
23488 TTR .... 570.00
23518 TTR .... 670.00
23605 PR .... 670.00
23655 TT .... 700.00
23819 P .... 1,000.00
23946 P .... 2,000.00
VENDIDO POR CARLOS FERNANDO AGUARE YAT, DE ANTIGUA GUATEMALA, SACATEPÉQUEZ

VEINTICUATRO MIL
24011 P .... 2,500.00
VENDIDO POR JULIO ROBERTO CATÚ GONZALEZ, DE ESTA CAPITAL
24106 P .... 700.00
24347 P .... 600.00
24463 P .... 1,000.00
24488 TTR .... 570.00
24518 PTTR .... 1,370.00
24564 P .... 600.00
24655 TT .... 700.00
24861 P .... 700.00
24936 P .... 700.00
24986 P .... 1,000.00

VEINTICINCO MIL
25488 TTR .... 570.00
25518 TTR .... 670.00
25655 TT .... 700.00

VEINTISEIS MIL
26057 P .... 1,000.00
26488 TTR .... 570.00
26518 TTR .... 670.00
26590 P .... 2,000.00
VENDIDO POR PERSONA CON DISCAPACIDAD VISUAL MARIO SABÁN COSOJAY, DE ESTA CAPITAL
26633 P .... 2,000.00
VENDIDO POR GERSON GUSTAVO TACAM GARCÍA, DE QUETZALTENANGO, QUETZALTENANGO
26655 TT .... 700.00

VEINTISIETE MIL
27064 P .... 2,000.00
VENDIDO POR MARITZA JUDITH CORDÓN SAGASTUME DE CORDÓN, DE ZACAPA, ZACAPA
27488 TTR .... 570.00
27518 TTR .... 670.00
27655 TT .... 700.00
27731 P .... 2,000.00
VENDIDO POR LUCAS SAJBÍN VICENTE, DE MIXCO, GUATEMALA
27750 P .... 700.00
27918 PDR .... 1,140.00

VEINTIOCHO MIL
28221 P .... 700.00
28339 P .... 700.00
28488 TTR .... 570.00
28518 TTR .... 670.00
28655 TT .... 700.00

VEINTINUEVE MIL
29402 P .... 600.00
29453 P .... 1,000.00
29488 TTR .... 570.00
29518 TTR .... 670.00
29540 P .... 600.00
29655 TT .... 700.00

TREINTA MIL
30009 P .... 600.00
30046 P .... 1,000.00
30213 P .... 600.00
30476 P .... 1,000.00
30478 PDR .... 2,640.00
VENDIDO POR NOÉ RENÉ OSORIO LEIVA, DE ESTA CAPITAL
30488 TTR .... 570.00
30518 TTR .... 670.00
30655 TT .... 700.00
30788 PDR .... 740.00
30816 P .... 3,000.00
VENDIDO POR RAÚL ESTUARDO GUZMÁN CORZANTES, DE SAN ANTONIO SUCHITEPÉQUEZ, SUCHITEPÉQUEZ
30944 P .... 600.00
30953 P .... 1,000.00

TREINTA Y UN MIL
31149 P .... 600.00
31246 P .... 700.00
31476 P .... 600.00
31488 TTR .... 570.00
31518 TTR .... 670.00
31655 TT .... 700.00
31909 P .... 1,000.00

TREINTA Y DOS MIL
32002 P .... 600.00
32256 P .... 2,000.00
VENDIDO POR PERSONA CON DISCAPACIDAD VISUAL MARIO SABÁN COSOJAY, DE ESTA CAPITAL
32303 P .... 600.00
32385 PR .... 670.00
32488 TTR .... 570.00
32518 TTR .... 670.00
32642 P .... 600.00
32655 TT .... 700.00
32804 P .... 600.00
32828 PDR .... 840.00

TREINTA Y TRES MIL
33031 P .... 2,000.00
VENDIDO POR LESTHER MARK ARGUETA PISQUIY, DE CHIQUIMULA, CHIQUIMULA
33058 PDR .... 840.00
33184 P .... 2,000.00
VENDIDO POR PERSONA CON DISCAPACIDAD VISUAL JUAN ANTONIO GARCÍA HERNÁNDEZ, DE ESCUINTLA, ESCUINTLA
33233 P .... 600.00
33328 PDR .... 1,140.00
33465 PR .... 670.00
33488 TTR .... 570.00
33518 TTR .... 670.00
33521 P .... 2,000.00
VENDIDO POR PABLO CHIC TUM, DE ESTA CAPITAL
33601 P .... 700.00
33655 TT .... 700.00
33705 PR .... 670.00
33748 PDR .... 840.00
33897 P .... 600.00

TREINTA Y CUATRO MIL
34243 P .... 700.00
34344 P .... 3,000.00
VENDIDO POR MARIO RAFAEL MUÑOZ TISTA, DE ESTA CAPITAL
34488 TTR .... 570.00
34507 P .... 600.00
34518 TTR .... 670.00
34529 P .... 5,000.00
VENDIDO POR ROSELIA MAGDALENA TÉMAJ MELENDEZ, DE CHIQUIMULA, CHIQUIMULA
34593 P .... 2,000.00
VENDIDO POR BALTAZAR IMUL PÚ, DE ESTA CAPITAL
34615 PR .... 1,070.00
34655 TT .... 700.00
34736 P .... 700.00

TREINTA Y CINCO MIL
35368 PDR .... 840.00
35440 P .... 2,000.00
VENDIDO POR OTTO RENÉ COLINDRES PÉREZ, DE SANSARE, EL PROGRESO
35488 TTR .... 570.00
35501 C .... 600.00
35502 C .... 600.00
35503 C .... 600.00
35504 C .... 600.00
35505 CR .... 670.00
35506 C .... 600.00
35507 C .... 600.00
35508 CDR .... 740.00
35509 C .... 600.00
35510 C .... 600.00
35511 C .... 600.00
35512 C .... 600.00
35513 C .... 600.00
35514 C .... 600.00
35515 CR .... 670.00
35516 P .... 3,000.00
VENDIDO POR JUANA PAOLA PACHECO SOCH DE QUEL, DE ESTA CAPITAL
35517 P .... 3,000.00
VENDIDO POR YECENIA MARISOL MAZARIEGOS ARREAGA, DE QUETZALTENANGO, QUETZALTENANGO
35518 PR .... 150,070.00
VENDIDO POR YECENIA MARISOL MAZARIEGOS ARREAGA, DE QUETZALTENANGO, QUETZALTENANGO
35519 P .... 3,000.00
VENDIDO POR PERSONA CON DISCAPACIDAD VISUAL MARÍA CRISTINA YAT CACAO DE VENTURA, DE COBÁN, ALTA VERAPÁZ
35520 P .... 3,000.00
VENDIDO POR PERSONA CON DISCAPACIDAD VISUAL OSCAR HUMBERTO MENDOZA RUÍZ, DE ESTA CAPITAL
35521 C .... 600.00
35522 C .... 600.00
35523 C .... 600.00
35524 C .... 600.00
35525 CR .... 670.00
35526 C .... 600.00
35527 C .... 600.00
35528 CDR .... 740.00
35529 C .... 600.00
35530 C .... 600.00
35531 C .... 600.00
35532 C .... 600.00
35533 C .... 600.00
35534 C .... 600.00
35535 CR .... 670.00
35536 C .... 600.00
35537 C .... 600.00
35538 CDR .... 740.00
35539 C .... 600.00
35540 C .... 600.00
35541 C .... 600.00
35542 C .... 600.00
35543 C .... 600.00
35544 C .... 600.00
35545 CR .... 670.00
35546 C .... 600.00
35547 C .... 600.00
35548 CDR .... 740.00
35549 C .... 600.00
35550 C .... 600.00
35551 C .... 600.00
35552 C .... 600.00
35553 C .... 600.00
35554 C .... 600.00
35555 CR .... 670.00
35556 C .... 600.00
35557 C .... 600.00
35558 CDR .... 740.00
35559 C .... 600.00
35560 C .... 600.00
35561 C .... 600.00
35562 C .... 600.00
35563 C .... 600.00
35564 C .... 600.00
35565 CR .... 670.00
35566 C .... 600.00
35567 C .... 600.00
35568 CDR .... 740.00
35569 C .... 600.00
35570 C .... 600.00
35571 C .... 600.00
35572 C .... 600.00
35573 C .... 600.00
35574 C .... 600.00
35575 CR .... 670.00
35576 C .... 600.00
35577 C .... 600.00
35578 CDR .... 740.00
35579 C .... 600.00
35580 C .... 600.00
35581 C .... 600.00
35582 C .... 600.00
35583 C .... 600.00
35584 C .... 600.00
35585 CR .... 670.00
35586 C .... 600.00
35587 C .... 600.00
35588 CDR .... 740.00
35589 C .... 600.00
35590 C .... 600.00
35591 C .... 600.00
35592 C .... 600.00
35593 C .... 600.00
35594 C .... 600.00
35595 CR .... 670.00
35596 C .... 600.00
35597 C .... 600.00
35598 CDR .... 740.00
35599 C .... 600.00
35600 C .... 600.00
35655 TT .... 700.00
35899 P .... 1,000.00

TREINTA Y SEIS MIL
36488 TTR .... 570.00
36518 TTR .... 670.00
36655 TT .... 700.00
36955 PR .... 2,570.00
NO VENDIDO
36996 P .... 700.00

TREINTA Y SIETE MIL
37443 P .... 700.00
37488 TTR .... 570.00
37518 TTR .... 670.00
37537 P .... 3,000.00
VENDIDO POR YECENIA MARISOL MAZARIEGOS ARREAGA, DE QUETZALTENANGO, QUETZALTENANGO
37655 TT .... 700.00
37900 P .... 700.00

TREINTA Y OCHO MIL
38082 P .... 1,000.00
38408 PDR .... 840.00
38488 TTR .... 570.00
38518 TTR .... 670.00
38655 TT .... 700.00
38670 P .... 600.00

TREINTA Y NUEVE MIL
39003 P .... 700.00
39081 P .... 600.00
39488 TTR .... 570.00
39494 P .... 3,000.00
VENDIDO POR ISAIAS RAMIREZ MAZARIEGOS, DE COATEPEQUE, QUETZALTENANGO
39518 TTR .... 670.00
39535 PR .... 670.00
39655 TT .... 700.00
39967 P .... 1,000.00
39993 P .... 700.00

CUARENTA MIL
40488 TTR .... 570.00
40518 TTR .... 670.00
40551 P .... 700.00
40655 TT .... 700.00
40791 P .... 600.00
40939 P .... 1,000.00

CUARENTA Y UN MIL
41488 TTR .... 570.00
41518 TTR .... 670.00
41529 P .... 1,000.00
41646 P .... 700.00
41655 TT .... 700.00

CUARENTA Y DOS MIL
42162 P .... 600.00
42346 P .... 600.00
42488 TTR .... 570.00
42518 TTR .... 670.00
42655 TT .... 700.00
42979 P .... 700.00
42986 P .... 3,000.00
VENDIDO POR PERSONA CON DISCAPACIDAD VISUAL IRIS ANALY PÉREZ HERNÁNDEZ, DE ESTA CAPITAL

CUARENTA Y TRES MIL
43466 P .... 700.00
43488 TTR .... 570.00
43518 TTR .... 670.00
43522 P .... 700.00
43655 TT .... 700.00

CUARENTA Y CUATRO MIL
44021 P .... 600.00
44398 PDR .... 3,140.00
VENDIDO POR MARITZA JUDITH CORDÓN SAGASTUME DE CORDÓN, DE ZACAPA, ZACAPA
44488 TTR .... 570.00
44518 TTR .... 670.00
44655 TT .... 700.00

CUARENTA Y CINCO MIL
45174 P .... 2,000.00
NO VENDIDO
45203 P .... 600.00
45488 TTR .... 570.00
45518 TTR .... 670.00
45655 TT .... 700.00
45930 P .... 700.00

CUARENTA Y SEIS MIL
46012 P .... 600.00
46075 PR .... 1,070.00
46248 PDR .... 5,140.00
VENDIDO POR CÉSAR AUGUSTO RODAS SOLÍS, DE COATEPEQUE, QUETZALTENANGO
46488 TTR .... 570.00
46518 TTR .... 670.00
46655 TT .... 700.00
46728 PDR .... 740.00

CUARENTA Y SIETE MIL
47086 P .... 700.00
47126 P .... 1,000.00
47294 P .... 2,000.00
VENDIDO POR TELMA FRANCISCA ENRÍQUEZ TANAHUBIA DE BARRIOS, DE RETALHULEU, RETALHULEU
47488 TTR .... 570.00
47518 TTR .... 670.00
47655 TT .... 700.00

CUARENTA Y OCHO MIL
48401 C .... 500.00
48402 C .... 500.00
48403 C .... 500.00
48404 C .... 500.00
48405 CR .... 570.00
48406 C .... 500.00
48407 C .... 500.00
48408 CDR .... 640.00
48409 C .... 500.00
48410 C .... 500.00
48411 C .... 500.00
48412 C .... 500.00
48413 C .... 500.00
48414 C .... 500.00
48415 CR .... 570.00
48416 C .... 500.00
48417 C .... 500.00
48418 CDR .... 640.00
48419 C .... 500.00
48420 C .... 500.00
48421 C .... 500.00
48422 C .... 500.00
48423 C .... 500.00
48424 C .... 500.00
48425 CR .... 570.00
48426 C .... 500.00
48427 C .... 500.00
48428 CDR .... 640.00
48429 C .... 500.00
48430 C .... 500.00
48431 C .... 500.00
48432 C .... 500.00
48433 C .... 500.00
48434 C .... 500.00
48435 CR .... 570.00
48436 C .... 500.00
48437 C .... 500.00
48438 CDR .... 640.00
48439 C .... 500.00
48440 C .... 500.00
48441 C .... 500.00
48442 C .... 500.00
48443 C .... 500.00
48444 C .... 500.00
48445 CR .... 570.00
48446 C .... 500.00
48447 C .... 500.00
48448 CDR .... 640.00
48449 C .... 500.00
48450 C .... 500.00
48451 C .... 500.00
48452 C .... 500.00
48453 C .... 500.00
48454 C .... 500.00
48455 CR .... 570.00
48456 C .... 500.00
48457 C .... 500.00
48458 CDR .... 640.00
48459 C .... 500.00
48460 C .... 500.00
48461 C .... 500.00
48462 C .... 500.00
48463 C .... 500.00
48464 C .... 500.00
48465 CR .... 570.00
48466 C .... 500.00
48467 C .... 500.00
48468 CDR .... 640.00
48469 C .... 500.00
48470 C .... 500.00
48471 C .... 500.00
48472 C .... 500.00
48473 C .... 500.00
48474 C .... 500.00
48475 CR .... 570.00
48476 C .... 500.00
48477 C .... 500.00
48478 CDR .... 640.00
48479 C .... 500.00
48480 C .... 500.00
48481 C .... 500.00
48482 C .... 500.00
48483 PC .... 8,000.00
VENDIDO POR PERSONA CON DISCAPACIDAD VISUAL RUTH AMAVILIA RAMIREZ FLORES, DE MIXCO, GUATEMALA
48484 PC .... 8,000.00
VENDIDO POR PETRONILO REYNOSO DE LEÓN, DE ESTA CAPITAL
48485 PCR .... 8,070.00
VENDIDO POR MARÍA MAGDALENA PÉREZ, DE ESTA CAPITAL
48486 DP .... 9,500.00
VENDIDO POR VILMA NINETT DOMINGUEZ MORALES, DE ESTA CAPITAL
48487 DP .... 9,500.00
VENDIDO POR MAINOR HAROLDO MORALES MEJIA, DE ESTA CAPITAL
48488 PR .... 75,070.00
NO VENDIDO
48489 DP .... 9,500.00
VENDIDO POR SANDY CELESTE GARCÍA MENDEZ DE RIVAS, DE SAN BENITO, PETÉN
48490 DP .... 9,500.00
VENDIDO POR PERSONA CON DISCAPACIDAD VISUAL ENRIQUE GIRÓN OCHOA, DE ESCUINTLA, ESCUINTLA
48491 PC .... 8,000.00
VENDIDO POR ORALIA JUDITH HERNÁNDEZ HOR, DE POPTÚN, PETÉN
48492 PC .... 8,000.00
VENDIDO POR AURA VIOLETA LEPE LÓPEZ, DE SANTA CATARINA PINULA, GUATEMALA
48493 PC .... 8,000.00
VENDIDO POR ISAIAS RAMIREZ MAZARIEGOS, DE COATEPEQUE, QUETZALTENANGO
48494 C .... 500.00
48495 CR .... 570.00
48496 C .... 500.00
48497 C .... 500.00
48498 CDR .... 640.00
48499 C .... 500.00
48500 C .... 500.00
48518 TTR .... 670.00
48655 TT .... 700.00
48705 PR .... 770.00
48886 P .... 2,000.00
VENDIDO POR ORLANDO REJOPACHI ARRIAZA, DE VILLA NUEVA, GUATEMALA
48891 P .... 700.00
48935 PR .... 1,070.00

CUARENTA Y NUEVE MIL
49203 P .... 600.00
49488 TTR .... 570.00
49518 TTR .... 670.00
49564 P .... 600.00
49655 TT .... 700.00

CINCUENTA MIL
50163 P .... 2,500.00
VENDIDO POR YOLANDA FLORES RIVAS, DE AYUTLA, SAN MARCOS
50296 P .... 1,000.00
50469 P .... 700.00
50488 TTR .... 570.00
50518 TTR .... 670.00
50525 PR .... 770.00
50655 TT .... 700.00
50662 P .... 5,000.00
VENDIDO POR IRIS MARISOL CORDÓN SANDOVAL, DE ZACAPA, ZACAPA

CINCUENTA Y UN MIL
51167 P .... 600.00
51216 P .... 2,500.00
VENDIDO POR OTTO RENÉ COLINDRES PÉREZ, DE SANSARE, EL PROGRESO
51227 P .... 600.00
51453 P .... 1,000.00
51476 P .... 2,000.00
VENDIDO POR PERSONA CON DISCAPACIDAD VISUAL IRIS ANALY PÉREZ HERNÁNDEZ, DE ESTA CAPITAL
51488 TTR .... 570.00
51518 TTR .... 670.00
51655 TT .... 700.00

CINCUENTA Y DOS MIL
52019 P .... 600.00
52315 PR .... 770.00
52488 TTR .... 570.00
52518 TTR .... 670.00
52655 TT .... 700.00
52950 P .... 700.00

CINCUENTA Y TRES MIL
53451 P .... 2,500.00
NO VENDIDO
53488 TTR .... 570.00
53518 TTR .... 670.00
53655 TT .... 700.00

CINCUENTA Y CUATRO MIL
54488 TTR .... 570.00
54518 TTR .... 670.00
54562 P .... 600.00
54579 P .... 1,000.00
54655 TT .... 700.00
54886 P .... 5,000.00
NO VENDIDO

CINCUENTA Y CINCO MIL
55128 PDR .... 840.00
55235 PR .... 1,070.00
55488 TTR .... 570.00
55518 TTR .... 670.00
55655 TT .... 700.00
55844 P .... 600.00
55923 P .... 600.00

CINCUENTA Y SEIS MIL
56119 P .... 2,000.00
VENDIDO POR LINDA CARINA SIJA GÓMEZ, DE ESTA CAPITAL
56260 P .... 600.00
56432 P .... 2,000.00
VENDIDO POR PERSONA CON DISCAPACIDAD VISUAL OSCAR HUMBERTO MENDOZA RUÍZ, DE ESTA CAPITAL
56488 TTR .... 570.00
56517 P .... 700.00
56518 TTR .... 670.00
56655 TT .... 700.00
56918 PDR .... 840.00

CINCUENTA Y SIETE MIL
57187 P .... 2,000.00
VENDIDO POR OLGA LETICIA AMAYA ORDOÑEZ DE SANTOS, DE ESTA CAPITAL
57211 P .... 1,000.00
57488 TTR .... 570.00
57518 TTR .... 670.00
57655 TT .... 700.00
57876 P .... 1,000.00
57887 P .... 700.00
57988 PDR .... 740.00

CINCUENTA Y OCHO MIL
58133 P .... 700.00
58488 TTR .... 570.00
58518 TTR .... 670.00
58655 TT .... 700.00
58704 P .... 1,000.00
58838 PDR .... 740.00

CINCUENTA Y NUEVE MIL
59488 TTR .... 570.00
59518 TTR .... 670.00
59655 TT .... 700.00
59851 P .... 700.00

SESENTA MIL
60016 P .... 700.00
60466 P .... 600.00
60472 P .... 1,000.00
60488 TTR .... 570.00
60518 TTR .... 670.00
60655 TT .... 700.00
60709 P .... 2,000.00
VENDIDO POR GERSON GUSTAVO TACAM GARCÍA, DE QUETZALTENANGO, QUETZALTENANGO
60930 P .... 600.00
60967 P .... 2,000.00
VENDIDO POR BRIGITTE IVON MORALES CIFUENTES, DE ESTA CAPITAL

SESENTA Y UN MIL
61229 P .... 700.00
61488 TTR .... 570.00
61518 TTR .... 670.00
61624 P .... 700.00
61655 TT .... 700.00
61790 P .... 700.00
61832 P .... 5,000.00
