HEADER
LISTA DEL SORTEO ORDINARIO NO. 3085
|PRIMER PREMIO 36568 ||| SEGUNDO PREMIO 71693 ||| TERCER PREMIO 02141|
REINTEGROS 8,3 ,1
FECHA DEL SORTEO: 31/05/2025 --- FECHA DE CADUCIDAD: 01/12/2025
VER LISTA DE COMBINACIONES

BODY
CENTENARES
SESENTA Y NUEVE MIL
69141 TT .... 500.00
69144 P .... 600.00
69260 P .... 600.00
69273 PR .... 770.00
69475 P .... 600.00
69568 TT .... 700.00
69610 P .... 600.00
69693 TT .... 600.00
69832 P .... 700.00

SETENTA MIL
70141 TT .... 500.00
70264 P .... 1,000.00
70371 PR .... 670.00
70530 P .... 700.00
70568 TT .... 700.00
70693 TT .... 600.00
70941 PR .... 670.00
70984 P .... 1,000.00
70995 P .... 700.00

SETENTA Y UN MIL
71141 TT .... 500.00
71274 P .... 2,000.00
VENDIDO POR CARLOS FERNANDO AGUARE YAT, DE ANTIGUA GUATEMALA, SACATEPÉQUEZ
71549 P .... 2,000.00
VENDIDO POR MARÍA ISABEL RAMÍREZ HERNÁNDEZ, DE LA GOMERA, ESCUINTLA
71555 P .... 700.00
71568 TT .... 700.00
71601 CR .... 670.00
71602 C .... 600.00
71603 CR .... 670.00
71604 C .... 600.00
71605 PC .... 5,600.00
VENDIDO POR LAURA LETICIA AMAYA ALVARADO DE MARROQUIN, DE ESTA CAPITAL
71606 C .... 600.00
71607 C .... 600.00
71608 CR .... 670.00
71609 C .... 600.00
71610 C .... 600.00
71611 CR .... 670.00
71612 C .... 600.00
71613 CR .... 670.00
71614 C .... 600.00
71615 C .... 600.00
71616 C .... 600.00
71617 C .... 600.00
71618 CR .... 670.00
71619 C .... 600.00
71620 C .... 600.00
71621 CR .... 670.00
71622 C .... 600.00
71623 CR .... 670.00
71624 C .... 600.00
71625 C .... 600.00
71626 C .... 600.00
71627 C .... 600.00
71628 CR .... 670.00
71629 C .... 600.00
71630 C .... 600.00
71631 CR .... 670.00
71632 C .... 600.00
71633 CR .... 670.00
71634 C .... 600.00
71635 C .... 600.00
71636 C .... 600.00
71637 C .... 600.00
71638 CR .... 670.00
71639 PC .... 1,600.00
71640 C .... 600.00
71641 CR .... 670.00
71642 C .... 600.00
71643 CR .... 670.00
71644 C .... 600.00
71645 C .... 600.00
71646 C .... 600.00
71647 C .... 600.00
71648 CR .... 670.00
71649 C .... 600.00
71650 C .... 600.00
71651 CR .... 670.00
71652 C .... 600.00
71653 CR .... 670.00
71654 C .... 600.00
71655 C .... 600.00
71656 C .... 600.00
71657 C .... 600.00
71658 CR .... 670.00
71659 C .... 600.00
71660 C .... 600.00
71661 CR .... 670.00
71662 C .... 600.00
71663 CR .... 670.00
71664 C .... 600.00
71665 C .... 600.00
71666 C .... 600.00
71667 C .... 600.00
71668 CR .... 670.00
71669 C .... 600.00
71670 C .... 600.00
71671 CR .... 670.00
71672 C .... 600.00
71673 CR .... 670.00
71674 C .... 600.00
71675 C .... 600.00
71676 C .... 600.00
71677 C .... 600.00
71678 CR .... 670.00
71679 C .... 600.00
71680 C .... 600.00
71681 CR .... 670.00
71682 C .... 600.00
71683 CR .... 670.00
71684 C .... 600.00
71685 C .... 600.00
71686 C .... 600.00
71687 C .... 600.00
71688 PCR .... 15,670.00
VENDIDO POR BENEDICTO DE JESÚS CARRERA MORATAYA, DE ESTA CAPITAL
71689 PC .... 15,600.00
VENDIDO POR GABRIEL MORALES IGÜIT, DE ESTA CAPITAL
71690 PC .... 15,600.00
VENDIDO POR JUAN TOMAS TIQUIRAM, DE SAN LUCAS SACATEPÉQUEZ, SACATEPÉQUEZ
71691 DPR .... 18,070.00
VENDIDO POR DORCAS LÓPEZ OCHOA, DE RETALHULEU, RETALHULEU
71692 DP .... 18,000.00
VENDIDO POR BRIGITTE IVON MORALES CIFUENTES, DE ESTA CAPITAL
71693 P .... 150,000.00
NO VENDIDO
71694 P .... 3,000.00
NO VENDIDO
71695 DP .... 18,000.00
VENDIDO POR ISABEL LUX US, DE ESTA CAPITAL
71696 C .... 600.00
71697 PC .... 15,600.00
VENDIDO POR MIREYA RAQUEL CASTILLO AMBROSY DE OCHOA, DE HUEHUETENANGO, HUEHUETENANGO
71698 PCR .... 15,670.00
VENDIDO POR TELEMARKETING LOTERÍA SANTA LUCÍA, DE ESTA CAPITAL
71699 PC .... 15,600.00
VENDIDO POR PERSONA CON DISCAPACIDAD VISUAL EDGAR CATARINO BRÁN GARCÍA, DE ESTA CAPITAL
71700 PC .... 15,600.00
VENDIDO POR BALTAZAR IMUL PÚ, DE ESTA CAPITAL
71818 PR .... 770.00

SETENTA Y DOS MIL
72029 P .... 600.00
72103 PR .... 670.00
72141 TT .... 500.00
72503 PR .... 770.00
72568 TT .... 700.00
72648 PR .... 2,070.00
NO VENDIDO
72693 TT .... 600.00
72707 P .... 700.00

SETENTA Y TRES MIL
73014 P .... 600.00
73141 TT .... 500.00
73568 TT .... 700.00
73693 TT .... 600.00
73766 P .... 600.00
73885 P .... 700.00

SETENTA Y CUATRO MIL
74017 P .... 2,500.00
VENDIDO POR OMAR DE JESÚS AVILA IPIÑA, DE GUALÁN, ZACAPA
74131 PR .... 770.00
74141 TT .... 500.00
74260 P .... 600.00
74407 P .... 3,000.00
VENDIDO POR PERSONA CON DISCAPACIDAD VISUAL EDGAR BENJAMIN TUT, DE COBÁN, ALTA VERAPÁZ
74478 PR .... 770.00
74479 P .... 1,000.00
74568 TT .... 700.00
74693 TT .... 600.00
74706 P .... 2,000.00
VENDIDO POR PEDRO CHIC CHIPEL, DE ESTA CAPITAL

SETENTA Y CINCO MIL
75141 TT .... 500.00
75254 P .... 1,000.00
75256 P .... 600.00
75568 TT .... 700.00
75693 TT .... 600.00
75987 P .... 700.00

SETENTA Y SEIS MIL
76021 PR .... 1,070.00
76053 PR .... 770.00
76076 P .... 700.00
76141 TT .... 500.00
76304 P .... 600.00
76483 PR .... 1,070.00
76548 PR .... 770.00
76568 TT .... 700.00
76576 P .... 700.00
76693 TT .... 600.00

SETENTA Y SIETE MIL
77141 TT .... 500.00
77568 TT .... 700.00
77675 P .... 1,000.00
77693 TT .... 600.00
77787 P .... 600.00

SETENTA Y OCHO MIL
78045 P .... 600.00
78141 TT .... 500.00
78394 P .... 700.00
78568 TT .... 700.00
78693 TT .... 600.00

SETENTA Y NUEVE MIL
79141 TT .... 500.00
79568 TT .... 700.00
79677 P .... 600.00
79693 TT .... 600.00
79736 P .... 700.00
79815 P .... 700.00
