HEADER
LISTA DEL SORTEO EXTRAORDINARIO NO. 394
|PRIMER PREMIO 59456 ||| SEGUNDO PREMIO 77229 ||| TERCER PREMIO 59179|
REINTEGROS 6,9 ,9
FECHA DEL SORTEO: 19/10/2024 --- FECHA DE CADUCIDAD: 21/04/2025
VER LISTA DE COMBINACIONES
VENDIDO POR OMAR DE JESÚS AVILA IPIÑA, DE GUALÁN, ZACAPA
04256 DT .... 600.00
04356 DT .... 600.00
04394 P .... 800.00
04456 TT .... 1,200.00
04476 PR .... 750.00
04493 P .... 600.00
04495 P .... 1,300.00
04556 DT .... 600.00
04656 DT .... 600.00
04755 P .... 600.00
04756 DT .... 600.00
04856 DT .... 600.00
04898 P .... 800.00
04956 DT .... 600.00

CINCO MIL
05056 DT .... 600.00
05156 DT .... 600.00
05179 TTR .... 1,050.00
05229 TTR .... 1,150.00
05256 DT .... 600.00
05356 DT .... 600.00
05456 TT .... 1,200.00
05556 DT .... 600.00
05656 DT .... 600.00
05756 DT .... 600.00
05856 DT .... 600.00
05956 DT .... 600.00

SEIS MIL
06056 DT .... 600.00
06148 P .... 600.00
06156 DT .... 600.00
06179 TTR .... 1,050.00
06229 TTR .... 1,150.00
06256 DT .... 600.00
06308 P .... 8,000.00
VENDIDO POR PERSONA CON DISCAPACIDAD VISUAL ENRIQUE PÉREZ CUXEVÁ, DE ESTA CAPITAL
06356 DT .... 600.00
06456 TT .... 1,200.00
06504 P .... 600.00
06522 P .... 600.00
06556 DT .... 600.00
06621 P .... 600.00
06656 DT .... 600.00
06756 DT .... 600.00
06856 DT .... 600.00
06956 DT .... 600.00

SIETE MIL
07031 P .... 600.00
07056 DT .... 600.00
07156 DT .... 600.00
07179 TTR .... 1,050.00
07229 TTR .... 1,150.00
07234 P .... 1,200.00
07256 DT .... 600.00
07275 P .... 1,200.00
07301 P .... 5,000.00
VENDIDO POR PERSONA CON DISCAPACIDAD VISUAL JULIA GALICIA PIOX, DE ESTA CAPITAL
07356 DT .... 600.00
07456 TT .... 1,200.00
07556 DT .... 600.00
07643 P .... 600.00
07656 DT .... 600.00
07668 P .... 1,300.00
07701 P .... 2,000.00
VENDIDO POR JUANA PAOLA PACHECO SOCH, DE ESTA CAPITAL
07756 DT .... 600.00
07856 DT .... 600.00
07956 DT .... 600.00

OCHO MIL
08056 DT .... 600.00
08101 P .... 600.00
08156 DT .... 600.00
08179 TTR .... 1,050.00
08229 TTR .... 1,150.00
08256 DT .... 600.00
08356 DT .... 600.00
08409 PDR .... 1,100.00
08456 TT .... 1,200.00
08556 DT .... 600.00
08656 DT .... 600.00
08756 DT .... 600.00
08856 DT .... 600.00
08956 DT .... 600.00

NUEVE MIL
09056 DT .... 600.00
09090 P .... 2,000.00
VENDIDO POR JULIO ANTONIO MORENO, DE ESTA CAPITAL
09156 DT .... 600.00
09179 TTR .... 1,050.00
09229 TTR .... 1,150.00
09256 DT .... 600.00
09356 DT .... 600.00
09456 TT .... 1,200.00
09556 DT .... 600.00
09656 DT .... 600.00
09756 DT .... 600.00
09856 DT .... 600.00
09907 P .... 1,300.00
09956 DT .... 600.00

DIEZ MIL
10033 P .... 1,300.00
10056 DT .... 600.00
10156 DT .... 600.00
10179 TTR .... 1,050.00
10229 TTR .... 1,150.00
10256 DT .... 600.00
10356 DT .... 600.00
10404 P .... 2,000.00
VENDIDO POR MARIA SANTOS ARGUETA IXCOY, DE ESTA CAPITAL
10456 TT .... 1,200.00
10556 DT .... 600.00
10656 DT .... 600.00
10756 DT .... 600.00
10776 PR .... 750.00
10806 PR .... 1,350.00
10856 DT .... 600.00
10937 P .... 1,200.00
10956 DT .... 600.00

ONCE MIL
11056 DT .... 600.00
11156 DT .... 600.00
11179 TTR .... 1,050.00
11229 TTR .... 1,150.00
11256 DT .... 600.00
11318 P .... 1,200.00
11356 DT .... 600.00
11456 TT .... 1,200.00
11556 DT .... 600.00
11600 P .... 1,200.00
11604 P .... 800.00
11634 P .... 1,300.00
11656 DT .... 600.00
11756 DT .... 600.00
11846 PR .... 1,450.00
11856 DT .... 600.00
11956 DT .... 600.00

DOCE MIL
12056 DT .... 600.00
12156 DT .... 600.00
12179 TTR .... 1,050.00
12220 P .... 1,300.00
12229 TTR .... 1,150.00
12256 DT .... 600.00
12356 DT .... 600.00
12456 TT .... 1,200.00
12556 DT .... 600.00
12656 DT .... 600.00
12756 DT .... 600.00
12810 P .... 800.00
12856 DT .... 600.00
12956 DT .... 600.00

TRECE MIL
13009 PDR .... 5,300.00
VENDIDO POR PERSONA CON DISCAPACIDAD VISUAL EDGAR BENJAMIN TUT, DE COBÁN, ALTA VERAPÁZ
13056 DT .... 600.00
13156 DT .... 600.00
13169 PDR .... 1,500.00
13179 TTR .... 1,050.00
13229 TTR .... 1,150.00
13238 P .... 1,300.00
13256 DT .... 600.00
13349 PDR .... 5,300.00
VENDIDO POR PERSONA CON DISCAPACIDAD VISUAL MARIA HERLINDA CONTRERAS RALDA, DE ESTA CAPITAL
13356 DT .... 600.00
13367 P .... 1,200.00
13373 P .... 1,200.00
13456 TT .... 1,200.00
13480 P .... 1,300.00
13537 P .... 600.00
13556 DT .... 600.00
13656 DT .... 600.00
13756 DT .... 600.00
13843 P .... 1,200.00
13856 DT .... 600.00
13926 PR .... 1,350.00
13956 DT .... 600.00

CATORCE MIL
14013 P .... 800.00
14056 DT .... 600.00
14099 PDR .... 8,300.00
VENDIDO POR SOBEL EMILÍO MACZ TOT, DE ESTA CAPITAL
14129 PDR .... 900.00
14143 P .... 800.00
14156 DT .... 600.00
14179 TTR .... 1,050.00
14229 TTR .... 1,150.00
14256 DT .... 600.00
14356 DT .... 600.00
14456 TT .... 1,200.00
14556 DT .... 600.00
14656 DT .... 600.00
14683 P .... 1,200.00
14756 DT .... 600.00
14787 P .... 600.00
14856 DT .... 600.00
14956 DT .... 600.00

QUINCE MIL
15002 P .... 1,300.00
15018 P .... 1,200.00
15056 DT .... 600.00
15136 PR .... 1,350.00
15156 DT .... 600.00
15179 TTR .... 1,050.00
15215 P .... 800.00
15229 TTR .... 1,150.00
15256 DT .... 600.00
15356 DT .... 600.00
15456 TT .... 1,200.00
15556 DT .... 600.00
15598 P .... 1,300.00
15656 DT .... 600.00
15756 DT .... 600.00
15856 DT .... 600.00
15891 P .... 600.00
15956 DT .... 600.00
15960 P .... 600.00
15991 P .... 800.00

DIECISEIS MIL
16056 DT .... 600.00
16139 PDR .... 900.00
16156 DT .... 600.00
16179 TTR .... 1,050.00
16229 TTR .... 1,150.00
16256 DT .... 600.00
16356 DT .... 600.00
16456 TT .... 1,200.00
16556 DT .... 600.00
16656 DT .... 600.00
16756 DT .... 600.00
16856 DT .... 600.00
16956 DT .... 600.00

DIECISIETE MIL
17000 P .... 800.00
17056 DT .... 600.00
17156 DT .... 600.00
17179 TTR .... 1,050.00
17229 TTR .... 1,150.00
17256 DT .... 600.00
17319 PDR .... 1,100.00
17356 DT .... 600.00
17456 TT .... 1,200.00
17556 DT .... 600.00
17656 DT .... 600.00
17756 DT .... 600.00
17856 DT .... 600.00
17956 DT .... 600.00

DIECIOCHO MIL
18056 DT .... 600.00
18116 PR .... 950.00
18138 P .... 2,000.00
VENDIDO POR BRENDA ESMERALDA DÍAZ VALDÉS, DE ESTA CAPITAL
18156 DT .... 600.00
18171 P .... 800.00
18179 TTR .... 1,050.00
18229 TTR .... 1,150.00
18256 DT .... 600.00
18356 DT .... 600.00
18437 P .... 5,000.00
VENDIDO POR ESTELA MALDONADO HERNÁNDEZ, DE MAZATENANGO, SUCHITEPÉQUEZ
18456 TT .... 1,200.00
18498 P .... 1,300.00
18526 PR .... 1,350.00
18556 DT .... 600.00
18600 P .... 600.00
18656 DT .... 600.00
18756 DT .... 600.00
18856 DT .... 600.00
18956 DT .... 600.00

DIECINUEVE MIL
19056 DT .... 600.00
19156 DT .... 600.00
19179 TTR .... 1,050.00
19229 TTR .... 1,150.00
19256 DT .... 600.00
19356 DT .... 600.00
19456 TT .... 1,200.00
19504 P .... 1,300.00
19556 DT .... 600.00
19656 DT .... 600.00
19756 DT .... 600.00
19856 DT .... 600.00
19874 P .... 1,300.00
19932 P .... 600.00
19956 DT .... 600.00

VEINTE MIL
20056 DT .... 600.00
20104 P .... 15,000.00
VENDIDO POR IRMA ESPERANZA TAX SOLIS DE TACAM, DE QUETZALTENANGO, QUETZALTENANGO
20108 P .... 600.00
20156 DT .... 600.00
20179 TTR .... 1,050.00
20208 P .... 800.00
20229 TTR .... 1,150.00
20256 DT .... 600.00
20356 DT .... 600.00
20456 TT .... 1,200.00
20556 DT .... 600.00
20622 P .... 8,000.00
VENDIDO POR ANA LUISA DOMINGUEZ MORALES, DE MIXCO, GUATEMALA
20656 DT .... 600.00
20694 P .... 1,200.00
20756 DT .... 600.00
20856 DT .... 600.00
20912 P .... 600.00
20956 DT .... 600.00
20960 P .... 1,200.00

VEINTIUN MIL
21056 DT .... 600.00
21095 P .... 1,200.00
21137 P .... 8,000.00
VENDIDO POR ERIK ALEJANDRO ORTIZ MORALES, DE ESTA CAPITAL
21156 DT .... 600.00
21179 TTR .... 1,050.00
21229 TTR .... 1,150.00
21256 DT .... 600.00
21356 DT .... 600.00
21456 TT .... 1,200.00
21556 DT .... 600.00
21656 DT .... 600.00
21756 DT .... 600.00
21856 DT .... 600.00
21956 DT .... 600.00

VEINTIDOS MIL
22056 DT .... 600.00
22122 P .... 600.00
22156 DT .... 600.00
22179 TTR .... 1,050.00
22229 TTR .... 1,150.00
22256 DT .... 600.00
22341 P .... 800.00
22356 DT .... 600.00
22445 P .... 800.00
22456 TT .... 1,200.00
22492 P .... 600.00
22556 PDT .... 1,200.00
22656 DT .... 600.00
22674 P .... 5,000.00
VENDIDO POR JOSHUA HAZAEL MORALES ZET, DE ESTA CAPITAL
22756 DT .... 600.00
22856 DT .... 600.00
22956 DT .... 600.00

VEINTITRES MIL
23056 DT .... 600.00
23156 DT .... 600.00
23179 TTR .... 1,050.00
23229 TTR .... 1,150.00
23256 DT .... 600.00
23356 DT .... 600.00
23456 TT .... 1,200.00
23473 P .... 1,300.00
23515 P .... 600.00
23556 DT .... 600.00
23656 DT .... 600.00
23756 DT .... 600.00
23771 P .... 800.00
23856 DT .... 600.00
23956 DT .... 600.00

VEINTICUATRO MIL
24056 DT .... 600.00
24156 DT .... 600.00
24179 TTR .... 1,050.00
24229 TTR .... 1,150.00
24256 DT .... 600.00
24356 DT .... 600.00
24427 P .... 600.00
24456 TT .... 1,200.00
24556 DT .... 600.00
24634 P .... 5,000.00
VENDIDO POR MAINOR RENE RODAS MAKEPEACE, DE COATEPEQUE, QUETZALTENANGO
24656 DT .... 600.00
24666 PR .... 5,150.00
VENDIDO POR TELEMARKETING LOTERÍA SANTA LUCÍA, DE ESTA CAPITAL
24756 DT .... 600.00
24856 DT .... 600.00
24956 DT .... 600.00

VEINTICINCO MIL
25056 DT .... 600.00
25156 DT .... 600.00
25179 TTR .... 1,050.00
25229 TTR .... 1,150.00
25256 DT .... 600.00
25287 P .... 800.00
25291 P .... 2,000.00
VENDIDO POR IRMA ESPERANZA TAX SOLIS DE TACAM, DE QUETZALTENANGO, QUETZALTENANGO
25356 DT .... 600.00
25456 TT .... 1,200.00
25556 DT .... 600.00
25656 DT .... 600.00
25672 P .... 800.00
25717 P .... 600.00
25756 DT .... 600.00
25773 P .... 1,300.00
25856 DT .... 600.00
25956 DT .... 600.00

VEINTISEIS MIL
26056 DT .... 600.00
26095 P .... 1,200.00
26156 DT .... 600.00
26179 TTR .... 1,050.00
26229 TTR .... 1,150.00
26256 DT .... 600.00
26356 DT .... 600.00
26456 TT .... 1,200.00
26556 DT .... 600.00
26656 DT .... 600.00
26657 P .... 600.00
26756 DT .... 600.00
26772 P .... 1,300.00
26856 DT .... 600.00
26924 P .... 1,300.00
26956 DT .... 600.00

VEINTISIETE MIL
27056 DT .... 600.00
27062 P .... 800.00
27156 DT .... 600.00
27168 P .... 800.00
27179 TTR .... 1,050.00
27229 TTR .... 1,150.00
27256 DT .... 600.00
27356 DT .... 600.00
27407 P .... 1,300.00
27429 PDR .... 5,300.00
VENDIDO POR PERSONA CON DISCAPACIDAD VISUAL CARLOS EDUARDO GONZÁLEZ ALVARADO, DE ESTA CAPITAL
27456 TT .... 1,200.00
27556 DT .... 600.00
27609 PDR .... 900.00
27656 DT .... 600.00
27756 DT .... 600.00
27851 P .... 600.00
27856 DT .... 600.00
27948 P .... 600.00
27956 DT .... 600.00

VEINTIOCHO MIL
28056 DT .... 600.00
28084 P .... 2,000.00
VENDIDO POR LAURA EMILIA PÉREZ GABRIEL DE MALDONADO, DE ESTA CAPITAL
28156 DT .... 600.00
28179 TTR .... 1,050.00
28184 P .... 800.00
28229 TTR .... 1,150.00
28256 DT .... 600.00
28356 DT .... 600.00
28456 TT .... 1,200.00
28556 DT .... 600.00
28595 P .... 1,300.00
28656 DT .... 600.00
28756 DT .... 600.00
28826 PR .... 1,350.00
28856 DT .... 600.00
28924 P .... 2,000.00
VENDIDO POR MIREYA RAQUEL CASTILLO AMBROSY DE OCHOA, DE HUEHUETENANGO, HUEHUETENANGO
28956 DT .... 600.00
28957 P .... 600.00

VEINTINUEVE MIL
29042 P .... 800.00
29056 DT .... 600.00
29156 DT .... 600.00
29179 TTR .... 1,050.00
29205 P .... 800.00
29229 TTR .... 1,150.00
29242 P .... 8,000.00
VENDIDO POR PERSONA CON DISCAPACIDAD VISUAL GILDA DELFINA SAMAYOA HERRERA, DE ESTA CAPITAL
29256 DT .... 600.00
29356 DT .... 600.00
29456 TT .... 1,200.00
29556 DT .... 600.00
29656 DT .... 600.00
29756 DT .... 600.00
29807 P .... 600.00
29856 DT .... 600.00
29941 P .... 800.00
29956 DT .... 600.00

TREINTA MIL
30056 DT .... 600.00
30102 P .... 800.00
30156 DT .... 600.00
30179 TTR .... 1,050.00
30204 P .... 800.00
30222 P .... 800.00
30229 TTR .... 1,150.00
30256 DT .... 600.00
30356 DT .... 600.00
30437 P .... 1,300.00
30456 TT .... 1,200.00
30459 PDR .... 1,600.00
30522 P .... 1,200.00
30553 P .... 2,000.00
VENDIDO POR JUAN LOPEZ BARRIOS, DE ESTA CAPITAL
30556 DT .... 600.00
30656 DT .... 600.00
30751 P .... 600.00
30756 DT .... 600.00
30856 DT .... 600.00
30859 PDR .... 1,100.00
30956 DT .... 600.00
30992 P .... 600.00

TREINTA Y UN MIL
31030 P .... 1,300.00
31056 DT .... 600.00
31156 DT .... 600.00
31179 TTR .... 1,050.00
31229 TTR .... 1,150.00
31256 DT .... 600.00
31356 DT .... 600.00
31456 TT .... 1,200.00
31525 P .... 2,000.00
VENDIDO POR PERSONA CON DISCAPACIDAD VISUAL RUDY ROBERTO LEPE LÓPEZ, DE CUYOTENANGO, SUCHITEPÉQUEZ
31556 DT .... 600.00
31578 P .... 1,300.00
31656 DT .... 600.00
31732 P .... 600.00
31756 DT .... 600.00
31768 P .... 1,300.00
31856 DT .... 600.00
31956 DT .... 600.00

TREINTA Y DOS MIL
32056 DT .... 600.00
32156 DT .... 600.00
32179 TTR .... 1,050.00
32229 TTR .... 1,150.00
32256 DT .... 600.00
32356 DT .... 600.00
32456 TT .... 1,200.00
32467 P .... 800.00
32556 DT .... 600.00
32564 P .... 600.00
32656 DT .... 600.00
32756 DT .... 600.00
32805 P .... 600.00
32856 DT .... 600.00
32956 DT .... 600.00

TREINTA Y TRES MIL
33043 P .... 1,300.00
33056 DT .... 600.00
33087 P .... 2,000.00
VENDIDO POR PERSONA CON DISCAPACIDAD VISUAL ARABIA LIBIA IXQUIAC CHUN, DE ESTA CAPITAL
33127 P .... 600.00
33156 DT .... 600.00
33158 P .... 800.00
33179 TTR .... 1,050.00
33229 TTR .... 1,150.00
33240 P .... 1,300.00
33256 DT .... 600.00
33356 DT .... 600.00
33456 TT .... 1,200.00
33556 DT .... 600.00
33656 DT .... 600.00
33756 DT .... 600.00
33856 DT .... 600.00
33897 P .... 600.00
33956 DT .... 600.00

TREINTA Y CUATRO MIL
34056 DT .... 600.00
34156 DT .... 600.00
34179 TTR .... 1,050.00
34229 TTR .... 1,150.00
34256 DT .... 600.00
34326 PR .... 950.00
34356 DT .... 600.00
34456 PTT .... 2,500.00
VENDIDO POR PERSONA CON DISCAPACIDAD VISUAL ARNOLDO YAT CACAO, DE COBÁN, ALTA VERAPÁZ
34519 PDR .... 1,100.00
34556 DT .... 600.00
34656 DT .... 600.00
34756 DT .... 600.00
34856 DT .... 600.00
34956 DT .... 600.00
34988 P .... 1,200.00

TREINTA Y CINCO MIL
35056 DT .... 600.00
35156 DT .... 600.00
35164 P .... 1,300.00
35179 TTR .... 1,050.00
35229 TTR .... 1,150.00
35256 DT .... 600.00
35356 DT .... 600.00
35456 TT .... 1,200.00
35460 P .... 800.00
35556 DT .... 600.00
35621 P .... 800.00
35656 DT .... 600.00
35733 P .... 800.00
35756 DT .... 600.00
35856 DT .... 600.00
35858 P .... 800.00
35956 DT .... 600.00
35992 P .... 600.00

TREINTA Y SEIS MIL
36056 DT .... 600.00
36156 DT .... 600.00
36179 TTR .... 1,050.00
36229 TTR .... 1,150.00
36256 DT .... 600.00
36356 DT .... 600.00
36456 TT .... 1,200.00
36556 DT .... 600.00
36562 P .... 800.00
36656 DT .... 600.00
36747 P .... 800.00
36756 DT .... 600.00
36856 DT .... 600.00
36956 DT .... 600.00

TREINTA Y SIETE MIL
37056 DT .... 600.00
37090 P .... 1,300.00
37156 DT .... 600.00
37179 TTR .... 1,050.00
37229 TTR .... 1,150.00
37256 DT .... 600.00
37356 DT .... 600.00
37388 P .... 600.00
37456 TT .... 1,200.00
37499 PDR .... 1,600.00
37556 DT .... 600.00
37656 DT .... 600.00
37756 DT .... 600.00
37856 DT .... 600.00
37956 DT .... 600.00

TREINTA Y OCHO MIL
38031 P .... 8,000.00
VENDIDO POR REINA PÉREZ MAZARIEGOS DE BARRIOS, DE ESTA CAPITAL
38047 P .... 600.00
38056 DT .... 600.00
38156 DT .... 600.00
38179 TTR .... 1,050.00
38229 TTR .... 1,150.00
38256 DT .... 600.00
38356 DT .... 600.00
38456 TT .... 1,200.00
38556 DT .... 600.00
38656 DT .... 600.00
38756 DT .... 600.00
38771 P .... 1,300.00
38856 DT .... 600.00
38956 DT .... 600.00

TREINTA Y NUEVE MIL
39056 DT .... 600.00
39073 P .... 600.00
39156 DT .... 600.00
39179 TTR .... 1,050.00
39229 TTR .... 1,150.00
39256 DT .... 600.00
39356 DT .... 600.00
39456 TT .... 1,200.00
39556 DT .... 600.00
39656 DT .... 600.00
39723 P .... 800.00
39756 DT .... 600.00
39856 DT .... 600.00
39956 DT .... 600.00

CUARENTA MIL
40056 DT .... 600.00
40156 DT .... 600.00
40179 TTR .... 1,050.00
40203 P .... 800.00
40229 TTR .... 1,150.00
40256 DT .... 600.00
40356 DT .... 600.00
40456 TT .... 1,200.00
40556 DT .... 600.00
40618 P .... 1,300.00
40656 DT .... 600.00
40756 DT .... 600.00
40856 DT .... 600.00
40929 PDR .... 2,300.00
NO VENDIDO
40956 DT .... 600.00

CUARENTA Y UN MIL
41056 DT .... 600.00
41156 DT .... 600.00
41179 TTR .... 1,050.00
41229 TTR .... 1,150.00
41256 DT .... 600.00
41356 DT .... 600.00
41456 TT .... 1,200.00
41538 P .... 2,000.00
VENDIDO POR LEONEL ESTUARDO TOBAR, DE ZACAPA, ZACAPA
41555 P .... 1,300.00
41556 DT .... 600.00
41594 P .... 600.00
41651 P .... 800.00
41656 DT .... 600.00
41676 PR .... 950.00
41756 DT .... 600.00
41809 PDR .... 1,600.00
41856 DT .... 600.00
41956 DT .... 600.00
41975 P .... 600.00

CUARENTA Y DOS MIL
42056 DT .... 600.00
42090 P .... 800.00
42156 DT .... 600.00
42179 TTR .... 1,050.00
42202 P .... 1,200.00
42229 TTR .... 1,150.00
42256 DT .... 600.00
42356 DT .... 600.00
42369 PDR .... 900.00
42456 TT .... 1,200.00
42556 DT .... 600.00
42594 P .... 1,300.00
42656 DT .... 600.00
42756 DT .... 600.00
42856 DT .... 600.00
42860 P .... 1,300.00
42956 DT .... 600.00

CUARENTA Y TRES MIL
43056 DT .... 600.00
43156 DT .... 600.00
43179 TTR .... 1,050.00
43229 TTR .... 1,150.00
43256 DT .... 600.00
43356 DT .... 600.00
43456 TT .... 1,200.00
43556 DT .... 600.00
43656 DT .... 600.00
43756 DT .... 600.00
43856 DT .... 600.00
43876 PR .... 15,150.00
VENDIDO POR DENNIS ISAAC GOMEZ ORELLANA, DE ESTA CAPITAL
43956 DT .... 600.00
43989 PDR .... 900.00

CUARENTA Y CUATRO MIL
44056 DT .... 600.00
44156 DT .... 600.00
44179 TTR .... 1,050.00
44229 TTR .... 1,150.00
44256 DT .... 600.00
44356 DT .... 600.00
44408 P .... 600.00
44456 TT .... 1,200.00
44556 DT .... 600.00
44656 DT .... 600.00
44756 DT .... 600.00
44787 P .... 1,200.00
44856 DT .... 600.00
44956 DT .... 600.00
44971 P .... 800.00

CUARENTA Y CINCO MIL
45056 DT .... 600.00
45072 P .... 800.00
45156 DT .... 600.00
45179 TTR .... 1,050.00
45229 TTR .... 1,150.00
45256 DT .... 600.00
45356 DT .... 600.00
45456 TT .... 1,200.00
45556 DT .... 600.00
45656 DT .... 600.00
45704 P .... 1,300.00
45756 DT .... 600.00
45856 DT .... 600.00
45924 P .... 600.00
45956 DT .... 600.00

CUARENTA Y SEIS MIL
46056 DT .... 600.00
46139 PDR .... 1,100.00
46148 P .... 1,200.00
46156 DT .... 600.00
46179 TTR .... 1,050.00
46229 TTR .... 1,150.00
46256 DT .... 600.00
46356 DT .... 600.00
46456 TT .... 1,200.00
46477 P .... 1,200.00
46479 PDR .... 1,500.00
46556 DT .... 600.00
46656 DT .... 600.00
46756 DT .... 600.00
46856 DT .... 600.00
46859 PDR .... 900.00
46956 DT .... 600.00

CUARENTA Y SIETE MIL
47056 DT .... 600.00
47156 DT .... 600.00
47179 TTR .... 1,050.00
47229 TTR .... 1,150.00
47256 DT .... 600.00
47324 P .... 800.00
47356 DT .... 600.00
47397 P .... 600.00
47456 TT .... 1,200.00
47527 P .... 800.00
47556 DT .... 600.00
47656 DT .... 600.00
47719 PDR .... 900.00
47750 P .... 1,200.00
47756 DT .... 600.00
47856 DT .... 600.00
47956 DT .... 600.00

CUARENTA Y OCHO MIL
48056 DT .... 600.00
48058 P .... 600.00
48061 P .... 800.00
48104 P .... 600.00
48156 DT .... 600.00
48179 TTR .... 1,050.00
48226 PR .... 750.00
48229 TTR .... 1,150.00
48256 DT .... 600.00
48271 P .... 600.00
48326 PR .... 750.00
48356 DT .... 600.00
48456 TT .... 1,200.00
48556 DT .... 600.00
48591 P .... 800.00
48656 DT .... 600.00
48664 P .... 600.00
48756 DT .... 600.00
48856 DT .... 600.00
48956 DT .... 600.00
48988 P .... 800.00

CUARENTA Y NUEVE MIL
49052 P .... 600.00
49056 DT .... 600.00
49104 P .... 1,300.00
49156 DT .... 600.00
49179 TTR .... 1,050.00
49229 TTR .... 1,150.00
49256 DT .... 600.00
49284 P .... 1,300.00
49356 DT .... 600.00
49456 TT .... 1,200.00
49556 DT .... 600.00
49589 PDR .... 900.00
49656 DT .... 600.00
49756 DT .... 600.00
49825 P .... 8,000.00
VENDIDO POR PERSONA CON DISCAPACIDAD VISUAL AXEL GEOVANNI MEJÍA CORONADO, DE ESTA CAPITAL
49856 DT .... 600.00
49956 DT .... 600.00

CINCUENTA MIL
50056 DT .... 600.00
50070 P .... 1,200.00
50073 P .... 600.00
50156 DT .... 600.00
50179 TTR .... 1,050.00
50229 TTR .... 1,150.00
50256 DT .... 600.00
50356 DT .... 600.00
50387 P .... 1,300.00
50456 TT .... 1,200.00
50556 DT .... 600.00
50566 PR .... 2,150.00
VENDIDO POR ESTEBAN TOMÁS SAJBIN, DE ESTA CAPITAL
50656 DT .... 600.00
50756 DT .... 600.00
50829 PDR .... 5,300.00
VENDIDO POR IRIS MARISOL CORDÓN SANDOVAL, DE ZACAPA, ZACAPA
50856 DT .... 600.00
50945 P .... 600.00
50956 DT .... 600.00

CINCUENTA Y UN MIL
51004 P .... 1,300.00
51017 P .... 15,000.00
VENDIDO POR PERSONA CON DISCAPACIDAD VISUAL ESVIN ANTONIO BELTETON, DE VILLA NUEVA, GUATEMALA
51056 DT .... 600.00
51156 DT .... 600.00
51179 TTR .... 1,050.00
51203 P .... 600.00
51214 P .... 1,200.00
51229 TTR .... 1,150.00
51256 DT .... 600.00
51356 DT .... 600.00
51407 P .... 1,200.00
51454 P .... 600.00
51456 TT .... 1,200.00
51556 DT .... 600.00
51560 P .... 800.00
51656 DT .... 600.00
51709 PDR .... 1,100.00
51756 DT .... 600.00
51762 P .... 2,000.00
NO VENDIDO
51801 P .... 5,000.00
VENDIDO POR BRENDA ESMERALDA DÍAZ VALDÉS, DE ESTA CAPITAL
51856 DT .... 600.00
51956 DT .... 600.00

CINCUENTA Y DOS MIL
52056 DT .... 600.00
52129 PDR .... 5,300.00
VENDIDO POR YECENIA MARISOL MAZARIEGOS ARREAGA, DE QUETZALTENANGO, QUETZALTENANGO
52156 DT .... 600.00
52179 TTR .... 1,050.00
52229 TTR .... 1,150.00
52256 DT .... 600.00
52356 DT .... 600.00
52430 P .... 600.00
52456 TT .... 1,200.00
52551 P .... 1,300.00
52556 DT .... 600.00
52656 DT .... 600.00
52744 P .... 800.00
52756 DT .... 600.00
52856 DT .... 600.00
52956 DT .... 600.00

CINCUENTA Y TRES MIL
53056 DT .... 600.00
53156 DT .... 600.00
53179 TTR .... 1,050.00
